ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_LambdaCDM_tt,residual_LambdaCDM_tt,Dl_LambdaCDM_te,residual_LambdaCDM_te,Dl_LambdaCDM_ee,residual_LambdaCDM_ee
1512,655.678,7.47919,21.9852,696.033,-40.3557,18.1162,-10.637,14.0555,7.92964,696.033,-40.3557,18.1162,-10.637,14.0555,7.92964
1529,588.39,9.37829,16.3364,627.778,-39.3882,21.3169,-11.9386,16.4977,-0.161326,627.778,-39.3882,21.3169,-11.9386,16.4977,-0.161326
1546,547.01,10.0139,17.2441,560.746,-13.736,20.669,-10.6551,18.9584,-1.7143,560.746,-13.736,20.669,-10.6551,18.9584,-1.7143
1563,503.657,-0.414165,16.8062,499.718,3.93878,16.5223,-16.9364,21.1186,-4.31244,499.718,3.93878,16.5223,-16.9364,21.1186,-4.31244
1580,468.039,-1.86885,6.00044,448.447,19.592,9.60803,-11.4769,22.7182,-16.7177,448.447,19.592,9.60803,-11.4769,22.7182,-16.7177
1597,429.111,-9.9112,23.6655,409.484,19.6276,0.92233,-10.8335,23.5742,0.0913285,409.484,19.6276,0.92233,-10.8335,23.5742,0.0913285
1614,407.925,-9.49197,28.6547,383.95,23.9756,-8.43769,-1.05428,23.5821,5.07259,383.95,23.9756,-8.43769,-1.05428,23.5821,5.07259
1631,399.577,-25.3687,25.01,371.348,28.2292,-17.3851,-7.98358,22.7493,2.26074,371.348,28.2292,-17.3851,-7.98358,22.7493,2.26074
1648,389.097,-22.7408,15.7028,369.901,19.1951,-24.9483,2.20758,21.1745,-5.47172,369.901,19.1951,-24.9483,2.20758,21.1745,-5.47172
1665,391.497,-25.4964,25.7318,376.939,14.5577,-30.3711,4.87466,19.0303,6.70148,376.939,14.5577,-30.3711,4.87466,19.0303,6.70148
1682,385.396,-29.9275,35.6797,389.084,-3.68785,-33.2283,3.30083,16.5406,19.1391,389.084,-3.68785,-33.2283,3.30083,16.5406,19.1391
1699,400.368,-26.1074,19.884,402.763,-2.39557,-33.4069,7.29953,13.9624,5.92162,402.763,-2.39557,-33.4069,7.29953,13.9624,5.92162
1716,393.039,-22.1731,-2.30435,414.625,-21.5863,-31.0784,8.90527,11.5445,-13.8489,414.625,-21.5863,-31.0784,8.90527,11.5445,-13.8489
1733,407.61,-28.2166,10.7442,422.008,-14.3975,-26.7197,-1.49684,9.4992,1.24497,422.008,-14.3975,-26.7197,-1.49684,9.4992,1.24497
1750,377.716,-22.2324,37.1788,423.001,-45.2857,-20.9962,-1.23617,7.98752,29.1913,423.001,-45.2857,-20.9962,-1.23617,7.98752,29.1913
1767,379.019,-13.1588,21.6818,416.605,-37.5861,-14.6706,1.51188,7.10616,14.5757,416.605,-37.5861,-14.6706,1.51188,7.10616,14.5757
1784,377.36,-11.8144,-18.8184,403.011,-25.6515,-8.51527,-3.29918,6.86974,-25.6881,403.011,-25.6515,-8.51527,-3.29918,6.86974,-25.6881
1801,358.796,-8.0874,23.4248,383.231,-24.4354,-3.23514,-4.85226,7.2228,16.202,383.231,-24.4354,-3.23514,-4.85226,7.2228,16.202
1818,342.446,-0.976027,18.7414,358.894,-16.4479,0.611027,-1.58705,8.05054,10.6909,358.894,-16.4479,0.611027,-1.58705,8.05054,10.6909
1835,313.006,-4.91613,16.6022,332.194,-19.1881,2.69839,-7.61452,9.19389,7.40827,332.194,-19.1881,2.69839,-7.61452,9.19389,7.40827
1852,305.378,1.81527,-6.23088,305.493,-0.115138,2.91511,-1.09984,10.4678,-16.6987,305.493,-0.115138,2.91511,-1.09984,10.4678,-16.6987
1869,276.147,-4.78882,36.2976,280.95,-4.80289,1.35908,-6.1479,11.6836,24.614,280.95,-4.80289,1.35908,-6.1479,11.6836,24.614
1886,265.911,1.66045,0.555329,260.348,5.56256,-1.64437,3.30482,12.6808,-12.1255,260.348,5.56256,-1.64437,3.30482,12.6808,-12.1255
1903,249.92,-11.107,-18.6965,244.958,4.96188,-5.62949,-5.47753,13.3293,-32.0258,244.958,4.96188,-5.62949,-5.47753,13.3293,-32.0258
1920,257.96,-8.76494,26.026,235.389,22.5715,-10.0552,1.29029,13.544,12.482,235.389,22.5715,-10.0552,1.29029,13.544,12.482
1937,245.342,-13.224,20.5827,231.455,13.8867,-14.3618,1.13782,13.304,7.27869,231.455,13.8867,-14.3618,1.13782,13.304,7.27869
1954,231.313,-5.86213,-42.7334,232.411,-1.09873,-18.0245,12.1624,12.6382,-55.3716,232.411,-1.09873,-18.0245,12.1624,12.6382,-55.3716
1971,229.279,-28.0519,51.929,237.032,-7.75318,-20.6247,-7.42723,11.618,40.311,237.032,-7.75318,-20.6247,-7.42723,11.618,40.311
1988,225.825,-27.8392,5.28485,243.707,-17.8827,-21.9086,-5.93058,10.3544,-5.06951,243.707,-17.8827,-21.9086,-5.93058,10.3544,-5.06951
2005,240.086,,,250.711,-10.625,-21.7659,,8.98128,,250.711,-10.625,-21.7659,,8.98128,
2030,233.983,,,258.241,-24.259,-19.1128,,7.042,,258.241,-24.259,-19.1128,,7.042,
2063,216.247,,,257.38,-41.1336,-12.4688,,5.17646,,257.38,-41.1336,-12.4688,,5.17646,
2096,204.908,,,241.006,-36.0973,-4.8103,,4.52655,,241.006,-36.0973,-4.8103,,4.52655,
2129,200.092,,,211.909,-11.8165,1.03663,,5.04565,,211.909,-11.8165,1.03663,,5.04565,
2162,168.762,,,177.606,-8.84356,3.32734,,6.2382,,177.606,-8.84356,3.32734,,6.2382,
2195,140.144,,,146.677,-6.53249,1.86961,,7.41334,,146.677,-6.53249,1.86961,,7.41334,
2228,129.223,,,125.522,3.70116,-2.07054,,7.97555,,125.522,3.70116,-2.07054,,7.97555,
2261,118.304,,,116.021,2.28325,-6.49571,,7.65422,,116.021,2.28325,-6.49571,,7.65422,
2294,118.51,,,115.737,2.77287,-9.54378,,6.5522,,115.737,2.77287,-9.54378,,6.5522,
2327,115.407,,,119.383,-3.97622,-10.1818,,5.07046,,119.383,-3.97622,-10.1818,,5.07046,
2360,114.999,,,121.455,-6.45617,-8.50084,,3.69919,,121.455,-6.45617,-8.50084,,3.69919,
2393,126.918,,,118.305,8.61269,-5.47183,,2.82656,,118.305,8.61269,-5.47183,,2.82656,
2426,90.007,,,109.301,-19.2945,-2.46494,,2.59787,,109.301,-19.2945,-2.46494,,2.59787,
2459,83.9457,,,96.5394,-12.5937,-0.612727,,2.89625,,96.5394,-12.5937,-0.612727,,2.89625,
2492,78.7067,,,83.4901,-4.78336,-0.430387,,3.42858,,83.4901,-4.78336,-0.430387,,3.42858,
