ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_LambdaCDM_tt,residual_LambdaCDM_tt,Dl_LambdaCDM_te,residual_LambdaCDM_te,Dl_LambdaCDM_ee,residual_LambdaCDM_ee
1580,468.039,-1.86885,6.00044,336.874,131.166,-21.0381,19.1693,19.3948,-13.3943,336.874,131.166,-21.0381,19.1693,19.3948,-13.3943
1597,429.111,-9.9112,23.6655,344.402,84.7092,-26.4497,16.5385,17.1948,6.47076,344.402,84.7092,-26.4497,16.5385,17.1948,6.47076
1614,407.925,-9.49197,28.6547,356.753,51.1718,-29.0729,19.5809,14.7348,13.9199,356.753,51.1718,-29.0729,19.5809,14.7348,13.9199
1631,399.577,-25.3687,25.01,370.692,28.8844,-28.8951,3.52645,12.2394,12.7706,370.692,28.8844,-28.8951,3.52645,12.2394,12.7706
1648,389.097,-22.7408,15.7028,382.815,6.2818,-26.2886,3.54782,9.95691,5.7459,382.815,6.2818,-26.2886,3.54782,9.95691,5.7459
1665,391.497,-25.4964,25.7318,389.376,2.12065,-21.8007,-3.69574,8.16775,17.564,389.376,2.12065,-21.8007,-3.69574,8.16775,17.564
1682,385.396,-29.9275,35.6797,389.076,-3.67973,-16.0763,-13.8512,6.9693,28.7104,389.076,-3.67973,-16.0763,-13.8512,6.9693,28.7104
1699,400.368,-26.1074,19.884,381.533,18.8348,-9.98922,-16.1181,6.40866,13.4753,381.533,18.8348,-9.98922,-16.1181,6.40866,13.4753
1716,393.039,-22.1731,-2.30435,366.734,26.3049,-4.53196,-17.6412,6.5076,-8.81196,366.734,26.3049,-4.53196,-17.6412,6.5076,-8.81196
1733,407.61,-28.2166,10.7442,346.05,61.5608,-0.209488,-28.0071,7.16859,3.57557,346.05,61.5608,-0.209488,-28.0071,7.16859,3.57557
1750,377.716,-22.2324,37.1788,321.809,55.9065,2.52095,-24.7533,8.21869,28.9601,321.809,55.9065,2.52095,-24.7533,8.21869,28.9601
1767,379.019,-13.1588,21.6818,296.753,82.2663,3.24207,-16.4008,9.45245,12.2294,296.753,82.2663,3.24207,-16.4008,9.45245,12.2294
1784,377.36,-11.8144,-18.8184,272.818,104.541,2.07596,-13.8904,10.7105,-29.5289,272.818,104.541,2.07596,-13.8904,10.7105,-29.5289
1801,358.796,-8.0874,23.4248,252.265,106.531,-0.650757,-7.43665,11.7954,11.6294,252.265,106.531,-0.650757,-7.43665,11.7954,11.6294
1818,342.446,-0.976027,18.7414,237.253,105.193,-4.51153,3.53551,12.5083,6.23313,237.253,105.193,-4.51153,3.53551,12.5083,6.23313
1835,313.006,-4.91613,16.6022,228.104,84.9021,-9.00153,4.0854,12.7995,3.80263,228.104,84.9021,-9.00153,4.0854,12.7995,3.80263
1852,305.378,1.81527,-6.23088,224.805,80.5731,-13.4357,15.251,12.6344,-18.8653,224.805,80.5731,-13.4357,15.251,12.6344,-18.8653
1869,276.147,-4.78882,36.2976,226.936,49.2108,-17.1323,12.3434,12.0011,24.2965,226.936,49.2108,-17.1323,12.3434,12.0011,24.2965
1886,265.911,1.66045,0.555329,233.131,32.7795,-19.7825,21.4429,10.9915,-10.4362,233.131,32.7795,-19.7825,21.4429,10.9915,-10.4362
1903,249.92,-11.107,-18.6965,241.412,8.50816,-21.0431,9.93609,9.74102,-28.4375,241.412,8.50816,-21.0431,9.93609,9.74102,-28.4375
1920,257.96,-8.76494,26.026,249.728,8.23223,-20.6756,11.9106,8.39293,17.633,249.728,8.23223,-20.6756,11.9106,8.39293,17.633
1937,245.342,-13.224,20.5827,256.642,-11.2999,-18.8516,5.6276,7.06622,13.5164,256.642,-11.2999,-18.8516,5.6276,7.06622,13.5164
1954,231.313,-5.86213,-42.7334,260.365,-29.0524,-15.8401,9.97797,5.91634,-48.6497,260.365,-29.0524,-15.8401,9.97797,5.91634,-48.6497
1971,229.279,-28.0519,51.929,259.484,-30.2049,-11.9751,-16.0768,5.0706,46.8584,259.484,-30.2049,-11.9751,-16.0768,5.0706,46.8584
1988,225.825,-27.8392,5.28485,253.925,-28.1004,-7.67255,-20.1667,4.55377,0.73108,253.925,-28.1004,-7.67255,-20.1667,4.55377,0.73108
2005,240.086,,,243.711,-3.62516,-3.47881,,4.39572,,243.711,-3.62516,-3.47881,,4.39572,
2030,233.983,,,221.265,12.7176,1.57812,,4.78321,,221.265,12.7176,1.57812,,4.78321,
2063,216.247,,,184.553,31.6931,5.01075,,5.98763,,184.553,31.6931,5.01075,,5.98763,
2096,204.908,,,149.025,55.8831,4.09794,,7.30458,,149.025,55.8831,4.09794,,7.30458,
2129,200.092,,,123.568,76.5244,0.0765012,,7.98838,,123.568,76.5244,0.0765012,,7.98838,
2162,168.762,,,111.205,57.5568,-4.8554,,7.72507,,111.205,57.5568,-4.8554,,7.72507,
2195,140.144,,,110.235,29.9093,-8.45666,,6.5706,,110.235,29.9093,-8.45666,,6.5706,
2228,129.223,,,114.412,14.8116,-9.38482,,5.00536,,114.412,14.8116,-9.38482,,5.00536,
2261,118.304,,,117.477,0.826881,-7.75701,,3.5742,,117.477,0.826881,-7.75701,,3.5742,
2294,118.51,,,114.809,3.7005,-4.6287,,2.72548,,114.809,3.7005,-4.6287,,2.72548,
2327,115.407,,,105.748,9.65946,-1.66892,,2.59656,,105.748,9.65946,-1.66892,,2.59656,
2360,114.999,,,92.854,22.1447,-0.0554546,,3.00493,,92.854,22.1447,-0.0554546,,3.00493,
2393,126.918,,,80.1794,46.7381,-0.328979,,3.59837,,80.1794,46.7381,-0.328979,,3.59837,
2426,90.007,,,71.4496,18.5574,-2.00935,,3.98338,,71.4496,18.5574,-2.00935,,3.98338,
2459,83.9457,,,67.9351,16.0106,-4.1236,,3.95495,,67.9351,16.0106,-4.1236,,3.95495,
2492,78.7067,,,68.833,9.8737,-5.59225,,3.48568,,68.833,9.8737,-5.59225,,3.48568,
