ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_LambdaCDM_tt,residual_LambdaCDM_tt,Dl_LambdaCDM_te,residual_LambdaCDM_te,Dl_LambdaCDM_ee,residual_LambdaCDM_ee
1580,468.039,-1.86885,6.00044,344.428,123.611,-18.2781,16.4093,20.7815,-14.7811,344.428,123.611,-18.2781,16.4093,20.7815,-14.7811
1597,429.111,-9.9112,23.6655,346.799,82.3124,-25.0128,15.1016,18.9344,4.73113,346.799,82.3124,-25.0128,15.1016,18.9344,4.73113
1614,407.925,-9.49197,28.6547,356.084,51.8417,-29.2422,19.7502,16.6447,12.01,356.084,51.8417,-29.2422,19.7502,16.6447,12.01
1631,399.577,-25.3687,25.01,369.105,30.4715,-30.7379,5.36925,14.1323,10.8777,369.105,30.4715,-30.7379,5.36925,14.1323,10.8777
1648,389.097,-22.7408,15.7028,382.288,6.80814,-29.6418,6.90108,11.6589,4.04396,382.288,6.80814,-29.6418,6.90108,11.6589,4.04396
1665,391.497,-25.4964,25.7318,391.653,-0.156439,-26.2903,0.79391,9.52375,16.208,391.653,-0.156439,-26.2903,0.79391,9.52375,16.208
1682,385.396,-29.9275,35.6797,395.304,-9.90784,-21.2279,-8.69957,7.87472,27.805,395.304,-9.90784,-21.2279,-8.69957,7.87472,27.805
1699,400.368,-26.1074,19.884,392.137,8.23057,-15.2673,-10.84,6.8203,13.0637,392.137,8.23057,-15.2673,-10.84,6.8203,13.0637
1716,393.039,-22.1731,-2.30435,381.448,11.5907,-9.36811,-12.805,6.44165,-8.746,381.448,11.5907,-9.36811,-12.805,6.44165,-8.746
1733,407.61,-28.2166,10.7442,364.067,43.5437,-4.13714,-24.0794,6.69082,4.05334,364.067,43.5437,-4.13714,-24.0794,6.69082,4.05334
1750,377.716,-22.2324,37.1788,341.826,35.8895,-0.173619,-22.0588,7.44157,29.7372,341.826,35.8895,-0.173619,-22.0588,7.44157,29.7372
1767,379.019,-13.1588,21.6818,317.082,61.9375,1.95621,-15.115,8.52578,13.1561,317.082,61.9375,1.95621,-15.115,8.52578,13.1561
1784,377.36,-11.8144,-18.8184,291.829,85.5305,2.19765,-14.0121,9.78408,-28.6025,291.829,85.5305,2.19765,-14.0121,9.78408,-28.6025
1801,358.796,-8.0874,23.4248,268.497,90.2986,0.69361,-8.78101,11.0098,12.415,268.497,90.2986,0.69361,-8.78101,11.0098,12.415
1818,342.446,-0.976027,18.7414,249.496,92.9504,-2.28622,1.31019,11.9866,6.75483,249.496,92.9504,-2.28622,1.31019,11.9866,6.75483
1835,313.006,-4.91613,16.6022,235.669,77.3373,-6.30367,1.38754,12.6213,3.9809,235.669,77.3373,-6.30367,1.38754,12.6213,3.9809
1852,305.378,1.81527,-6.23088,227.581,77.7973,-10.7215,12.5368,12.8296,-19.0605,227.581,77.7973,-10.7215,12.5368,12.8296,-19.0605
1869,276.147,-4.78882,36.2976,225.347,50.8001,-14.868,10.0791,12.5531,23.7445,225.347,50.8001,-14.868,10.0791,12.5531,23.7445
1886,265.911,1.66045,0.555329,228.013,37.8984,-18.3387,19.9991,11.8439,-11.2885,228.013,37.8984,-18.3387,19.9991,11.8439,-11.2885
1903,249.92,-11.107,-18.6965,233.988,15.9319,-20.676,9.56902,10.7988,-29.4953,233.988,15.9319,-20.676,9.56902,10.7988,-29.4953
1920,257.96,-8.76494,26.026,241.475,16.4856,-21.5177,12.7528,9.53483,16.4911,241.475,16.4856,-21.5177,12.7528,9.53483,16.4911
1937,245.342,-13.224,20.5827,248.953,-3.61139,-20.8894,7.66546,8.17292,12.4097,248.953,-3.61139,-20.8894,7.66546,8.17292,12.4097
1954,231.313,-5.86213,-42.7334,254.506,-23.1934,-18.9111,13.049,6.87483,-49.6082,254.506,-23.1934,-18.9111,13.049,6.87483,-49.6082
1971,229.279,-28.0519,51.929,256.49,-27.2111,-15.7997,-12.2522,5.78418,46.1448,256.49,-27.2111,-15.7997,-12.2522,5.78418,46.1448
1988,225.825,-27.8392,5.28485,254.404,-28.579,-11.9191,-15.9201,4.9623,0.322547,254.404,-28.579,-11.9191,-15.9201,4.9623,0.322547
2005,240.086,,,247.817,-7.73092,-7.77165,,4.47807,,247.817,-7.73092,-7.77165,,4.47807,
2030,233.983,,,230.15,3.83244,-2.12247,,4.42291,,230.15,3.83244,-2.12247,,4.42291,
2063,216.247,,,197.169,19.0776,2.90472,,5.26362,,197.169,19.0776,2.90472,,5.26362,
2096,204.908,,,161.455,43.4536,3.84661,,6.57454,,161.455,43.4536,3.84661,,6.57454,
2129,200.092,,,132.482,67.6106,1.15836,,7.57522,,132.482,67.6106,1.15836,,7.57522,
2162,168.762,,,115.187,53.5749,-3.3841,,7.78009,,115.187,53.5749,-3.3841,,7.78009,
2195,140.144,,,109.997,30.1471,-7.5515,,7.03916,,109.997,30.1471,-7.5515,,7.03916,
2228,129.223,,,112.266,16.9572,-9.59048,,5.66239,,112.266,16.9572,-9.59048,,5.66239,
2261,118.304,,,115.98,2.32399,-9.04293,,4.14943,,115.98,2.32399,-9.04293,,4.14943,
2294,118.51,,,115.732,2.77796,-6.48182,,3.00922,,115.732,2.77796,-6.48182,,3.00922,
2327,115.407,,,109.315,6.09215,-3.36833,,2.52807,,109.315,6.09215,-3.36833,,2.52807,
2360,114.999,,,97.9355,17.0631,-1.03315,,2.67247,,97.9355,17.0631,-1.03315,,2.67247,
2393,126.918,,,84.9156,42.0019,-0.37396,,3.18769,,84.9156,42.0019,-0.37396,,3.18769,
2426,90.007,,,74.2072,15.7997,-1.34458,,3.68651,,74.2072,15.7997,-1.34458,,3.68651,
2459,83.9457,,,68.0208,15.9249,-3.23748,,3.8872,,68.0208,15.9249,-3.23748,,3.8872,
2492,78.7067,,,66.6888,12.0179,-5.02518,,3.65111,,66.6888,12.0179,-5.02518,,3.65111,
