ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_LambdaCDM_tt,residual_LambdaCDM_tt,Dl_LambdaCDM_te,residual_LambdaCDM_te,Dl_LambdaCDM_ee,residual_LambdaCDM_ee
1529,588.39,9.37829,16.3364,497.224,91.1653,15.6755,-6.29719,23.4041,-7.06779,497.224,91.1653,15.6755,-6.29719,23.4041,-7.06779
1546,547.01,10.0139,17.2441,447.095,99.9154,6.70678,3.30712,24.6764,-7.43237,447.095,99.9154,6.70678,3.30712,24.6764,-7.43237
1563,503.657,-0.414165,16.8062,412.145,91.5119,-3.43732,3.02315,25.0151,-8.20898,412.145,91.5119,-3.43732,3.02315,25.0151,-8.20898
1580,468.039,-1.86885,6.00044,392.527,75.5117,-13.6024,11.7336,24.3901,-18.3897,392.527,75.5117,-13.6024,11.7336,24.3901,-18.3897
1597,429.111,-9.9112,23.6655,386.529,42.5823,-22.6606,12.7494,22.9039,0.761607,386.529,42.5823,-22.6606,12.7494,22.9039,0.761607
1614,407.925,-9.49197,28.6547,391.184,16.7411,-29.472,19.98,20.7288,7.92587,391.184,16.7411,-29.472,19.98,20.7288,7.92587
1631,399.577,-25.3687,25.01,403.151,-3.57451,-33.5035,8.13481,18.0872,6.92287,403.151,-3.57451,-33.5035,8.13481,18.0872,6.92287
1648,389.097,-22.7408,15.7028,418.332,-29.2349,-34.588,11.8472,15.2666,0.436169,418.332,-29.2349,-34.588,11.8472,15.2666,0.436169
1665,391.497,-25.4964,25.7318,432.149,-40.6519,-32.7831,7.28666,12.5992,13.1325,432.149,-40.6519,-32.7831,7.28666,12.5992,13.1325
1682,385.396,-29.9275,35.6797,441.704,-56.308,-28.5279,-1.39955,10.3007,25.3789,441.704,-56.308,-28.5279,-1.39955,10.3007,25.3789
1699,400.368,-26.1074,19.884,444.747,-44.3791,-22.5913,-3.51605,8.56049,11.3235,444.747,-44.3791,-22.5913,-3.51605,8.56049,11.3235
1716,393.039,-22.1731,-2.30435,439.498,-46.4591,-15.9257,-6.24748,7.53684,-9.8412,439.498,-46.4591,-15.9257,-6.24748,7.53684,-9.8412
1733,407.61,-28.2166,10.7442,426.064,-18.4535,-9.30601,-18.9105,7.24216,3.502,426.064,-18.4535,-9.30601,-18.9105,7.24216,3.502
1750,377.716,-22.2324,37.1788,405.659,-27.9432,-3.55211,-18.6803,7.60545,29.5733,405.659,-27.9432,-3.55211,-18.6803,7.60545,29.5733
1767,379.019,-13.1588,21.6818,380.185,-1.16561,0.54547,-13.7042,8.50182,13.18,380.185,-1.16561,0.54547,-13.7042,8.50182,13.18
1784,377.36,-11.8144,-18.8184,351.847,25.5128,2.69243,-14.5069,9.76708,-28.5855,351.847,25.5128,2.69243,-14.5069,9.76708,-28.5855
1801,358.796,-8.0874,23.4248,323.449,35.3469,2.78822,-10.8756,11.1777,12.2471,323.449,35.3469,2.78822,-10.8756,11.1777,12.2471
1818,342.446,-0.976027,18.7414,297.87,44.5765,0.899127,-1.87515,12.4912,6.25022,297.87,44.5765,0.899127,-1.87515,12.4912,6.25022
1835,313.006,-4.91613,16.6022,276.737,36.269,-2.60585,-2.31028,13.5571,3.04503,276.737,36.269,-2.60585,-2.31028,13.5571,3.04503
1852,305.378,1.81527,-6.23088,261.466,43.9125,-7.13042,8.94569,14.2275,-20.4584,261.466,43.9125,-7.13042,8.94569,14.2275,-20.4584
1869,276.147,-4.78882,36.2976,252.931,23.2159,-11.9953,7.20652,14.384,21.9135,252.931,23.2159,-11.9953,7.20652,14.384,21.9135
1886,265.911,1.66045,0.555329,250.689,15.2222,-16.6517,18.3122,14.0304,-13.4751,250.689,15.2222,-16.6517,18.3122,14.0304,-13.4751
1903,249.92,-11.107,-18.6965,253.614,-3.69419,-20.4735,9.3665,13.2171,-31.9137,253.614,-3.69419,-20.4735,9.3665,13.2171,-31.9137
1920,257.96,-8.76494,26.026,260.173,-2.2129,-22.923,14.158,12.0299,13.9961,260.173,-2.2129,-22.923,14.158,12.0299,13.9961
1937,245.342,-13.224,20.5827,268.633,-23.2908,-23.8337,10.6098,10.5946,9.9881,268.633,-23.2908,-23.8337,10.6098,10.5946,9.9881
1954,231.313,-5.86213,-42.7334,276.79,-45.4777,-23.1317,17.2696,9.08323,-51.8166,276.79,-45.4777,-23.1317,17.2696,9.08323,-51.8166
1971,229.279,-28.0519,51.929,282.602,-53.3233,-20.8862,-7.1657,7.66176,44.2672,282.602,-53.3233,-20.8862,-7.1657,7.66176,44.2672
1988,225.825,-27.8392,5.28485,284.929,-59.104,-17.4076,-10.4316,6.43785,-1.153,284.929,-59.104,-17.4076,-10.4316,6.43785,-1.153
2005,240.086,,,282.675,-42.5889,-13.1567,,5.52962,,282.675,-42.5889,-13.1567,,5.52962,
2030,233.983,,,270.079,-36.0965,-6.49826,,4.90486,,270.079,-36.0965,-6.49826,,4.90486,
2063,216.247,,,239.5,-23.253,0.841297,,5.2775,,239.5,-23.253,0.841297,,5.2775,
2096,204.908,,,200.403,4.50523,4.28212,,6.56789,,200.403,4.50523,4.28212,,6.56789,
2129,200.092,,,163.663,36.4299,3.24963,,7.94293,,163.663,36.4299,3.24963,,7.94293,
2162,168.762,,,137.273,31.4892,-0.98231,,8.69899,,137.273,31.4892,-0.98231,,8.69899,
2195,140.144,,,124.767,15.377,-6.12741,,8.42969,,124.767,15.377,-6.12741,,8.42969,
2228,129.223,,,123.591,5.63253,-9.82314,,7.23688,,123.591,5.63253,-9.82314,,7.23688,
2261,118.304,,,127.791,-9.48688,-10.8207,,5.56897,,127.791,-9.48688,-10.8207,,5.56897,
2294,118.51,,,130.589,-12.0796,-9.05482,,4.01447,,130.589,-12.0796,-9.05482,,4.01447,
2327,115.407,,,127.448,-12.0402,-5.73748,,3.04751,,127.448,-12.0402,-5.73748,,3.04751,
2360,114.999,,,117.655,-2.65599,-2.42957,,2.8208,,117.655,-2.65599,-2.42957,,2.8208,
2393,126.918,,,103.576,23.3415,-0.521147,,3.20131,,103.576,23.3415,-0.521147,,3.20131,
2426,90.007,,,89.5738,0.433147,-0.545285,,3.81013,,89.5738,0.433147,-0.545285,,3.81013,
2459,83.9457,,,79.2188,4.72688,-2.14068,,4.27073,,79.2188,4.72688,-2.14068,,4.27073,
2492,78.7067,,,74.4247,4.28201,-4.34091,,4.30616,,74.4247,4.28201,-4.34091,,4.30616,
