ell,Dl_obs,Dl_te_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_LambdaCDM_tt,residual_LambdaCDM_tt,Dl_LambdaCDM_te,residual_LambdaCDM_te
1852,1.81527,6.80151,3.00404e+07,-3.00404e+07,-1.67884e+06,1.67885e+06,3.00404e+07,-3.00404e+07,-1.67884e+06,1.67885e+06
1869,-4.78882,6.99482,2.99157e+07,-2.99157e+07,-1.28004e+06,1.28004e+06,2.99157e+07,-2.99157e+07,-1.28004e+06,1.28004e+06
1886,1.66045,7.22323,2.93639e+07,-2.93639e+07,-881308,881316,2.93639e+07,-2.93639e+07,-881308,881316
1903,-11.107,7.48368,2.8422e+07,-2.8422e+07,-528155,528162,2.8422e+07,-2.8422e+07,-528155,528162
1920,-8.76494,7.7701,2.71424e+07,-2.71424e+07,-255940,255948,2.71424e+07,-2.71424e+07,-255940,255948
1937,-13.224,8.06156,2.56738e+07,-2.56738e+07,-82894.2,82902.3,2.56738e+07,-2.56738e+07,-82894.2,82902.3
1954,-5.86213,8.37766,2.41534e+07,-2.41534e+07,-28333.6,28342,2.41534e+07,-2.41534e+07,-28333.6,28342
1971,-28.0519,8.73154,2.26987e+07,-2.26987e+07,-99573.1,99581.8,2.26987e+07,-2.26987e+07,-99573.1,99581.8
1988,-27.8392,9.11875,2.14245e+07,-2.14245e+07,-273072,273081,2.14245e+07,-2.14245e+07,-273072,273081
32,0.0643557,0.038095,25777.5,-25777.4,40.1266,-40.0885,25777.5,-25777.4,40.1266,-40.0885
37,0.0649424,0.0382651,37340.6,-37340.5,51.6456,-51.6074,37340.6,-37340.5,51.6456,-51.6074
42,0.0699042,0.0395151,52106.8,-52106.7,54.367,-54.3275,52106.8,-52106.7,54.367,-54.3275
47,0.141281,0.041839,70516.5,-70516.4,40.4152,-40.3734,70516.5,-70516.4,40.4152,-40.3734
52,0.146964,0.0449488,93107.1,-93107,-2.69718,2.74213,93107.1,-93107,-2.69718,2.74213
57,0.193005,0.0487204,120389,-120388,-87.8168,87.8655,120389,-120388,-87.8168,87.8655
62,0.296409,0.052946,153011,-153011,-231.679,231.732,153011,-153011,-231.679,231.732
67,0.331388,0.0577864,191589,-191589,-450.809,450.867,191589,-191589,-450.809,450.867
72,0.356963,0.0629367,236743,-236742,-763.827,763.89,236743,-236742,-763.827,763.89
77,0.448396,0.0685223,289386,-289385,-1190.56,1190.63,289386,-289385,-1190.56,1190.63
82,0.522364,0.0741419,350173,-350173,-1747.96,1748.03,350173,-350173,-1747.96,1748.03
87,0.489592,0.0797743,419886,-419886,-2452.54,2452.62,419886,-419886,-2452.54,2452.62
92,0.789127,0.0854591,499235,-499234,-3318.05,3318.13,499235,-499234,-3318.05,3318.13
97,0.57472,0.0909925,589038,-589038,-4355.26,4355.35,589038,-589038,-4355.26,4355.35
104,0.830793,0.0715857,734085,-734085,-6109.83,6109.9,734085,-734085,-6109.83,6109.9
113,0.924375,0.0778543,957001,-957000,-8882.89,8882.97,957001,-957000,-8882.89,8882.97
122,1.11192,0.0832173,1.22471e+06,-1.22471e+06,-12179.8,12179.9,1.22471e+06,-1.22471e+06,-12179.8,12179.9
131,1.10666,0.0873743,1.54029e+06,-1.54029e+06,-15861.4,15861.5,1.54029e+06,-1.54029e+06,-15861.4,15861.5
140,1.09668,0.0908116,1.90577e+06,-1.90577e+06,-19705.7,19705.7,1.90577e+06,-1.90577e+06,-19705.7,19705.7
149,1.00578,0.0931316,2.32245e+06,-2.32245e+06,-23408.8,23408.9,2.32245e+06,-2.32245e+06,-23408.8,23408.9
158,1.07943,0.0947803,2.78946e+06,-2.78946e+06,-26584.7,26584.8,2.78946e+06,-2.78946e+06,-26584.7,26584.8
167,0.855441,0.0960544,3.30444e+06,-3.30444e+06,-28774.4,28774.5,3.30444e+06,-3.30444e+06,-28774.4,28774.5
176,0.96559,0.097314,3.86219e+06,-3.86219e+06,-29466.2,29466.3,3.86219e+06,-3.86219e+06,-29466.2,29466.3
185,0.835251,0.099276,4.45576e+06,-4.45575e+06,-28126.7,28126.8,4.45576e+06,-4.45575e+06,-28126.7,28126.8
194,0.793541,0.10222,5.07635e+06,-5.07635e+06,-24218.6,24218.7,5.07635e+06,-5.07635e+06,-24218.6,24218.7
203,0.694054,0.10671,5.71367e+06,-5.71367e+06,-17244.5,17244.7,5.71367e+06,-5.71367e+06,-17244.5,17244.7
212,0.877642,0.113639,6.35482e+06,-6.35482e+06,-6787.33,6787.44,6.35482e+06,-6.35482e+06,-6787.33,6787.44
221,0.874199,0.122676,6.98715e+06,-6.98715e+06,7442.86,-7442.74,6.98715e+06,-6.98715e+06,7442.86,-7442.74
230,1.23818,0.134981,7.5965e+06,-7.5965e+06,25593.8,-25593.7,7.5965e+06,-7.5965e+06,25593.8,-25593.7
239,1.78071,0.150693,8.16855e+06,-8.16855e+06,47651.4,-47651.2,8.16855e+06,-8.16855e+06,47651.4,-47651.2
248,2.10983,0.170457,8.68945e+06,-8.68945e+06,73420.9,-73420.7,8.68945e+06,-8.68945e+06,73420.9,-73420.7
257,3.13386,0.194437,9.14642e+06,-9.14641e+06,102513,-102512,9.14642e+06,-9.14641e+06,102513,-102512
266,3.86066,0.222911,9.52817e+06,-9.52817e+06,134227,-134227,9.52817e+06,-9.52817e+06,134227,-134227
275,5.31265,0.254935,9.82694e+06,-9.82694e+06,167635,-167635,9.82694e+06,-9.82694e+06,167635,-167635
284,5.82483,0.291107,1.00363e+07,-1.00363e+07,201624,-201623,1.00363e+07,-1.00363e+07,201624,-201623
293,8.21385,0.330528,1.0153e+07,-1.0153e+07,234961,-234961,1.0153e+07,-1.0153e+07,234961,-234961
302,9.31107,0.371814,1.01759e+07,-1.01759e+07,266309,-266309,1.01759e+07,-1.01759e+07,266309,-266309
311,10.9594,0.414569,1.01081e+07,-1.01081e+07,294281,-294281,1.01081e+07,-1.01081e+07,294281,-294281
320,12.6384,0.456766,9.95818e+06,-9.95817e+06,317356,-317356,9.95818e+06,-9.95817e+06,317356,-317356
329,15.1816,0.499415,9.73792e+06,-9.7379e+06,334048,-334048,9.73792e+06,-9.7379e+06,334048,-334048
338,16.0657,0.539085,9.46156e+06,-9.46155e+06,342990,-342989,9.46156e+06,-9.46155e+06,342990,-342989
347,16.2208,0.576431,9.14523e+06,-9.14521e+06,343020,-343020,9.14523e+06,-9.14521e+06,343020,-343020
356,18.6902,0.610392,8.8054e+06,-8.80538e+06,333125,-333125,8.8054e+06,-8.80538e+06,333125,-333125
365,18.5056,0.636093,8.46357e+06,-8.46355e+06,312849,-312848,8.46357e+06,-8.46355e+06,312849,-312848
374,21.0827,0.658654,8.14207e+06,-8.14204e+06,282048,-282047,8.14207e+06,-8.14204e+06,282048,-282047
383,21.4257,0.67476,7.86313e+06,-7.86311e+06,240964,-240964,7.86313e+06,-7.86311e+06,240964,-240964
392,22.3593,0.684796,7.64829e+06,-7.64826e+06,190103,-190103,7.64829e+06,-7.64826e+06,190103,-190103
401,21.1747,0.685442,7.51679e+06,-7.51677e+06,130303,-130303,7.51679e+06,-7.51677e+06,130303,-130303
410,21.0336,0.682149,7.4863e+06,-7.48628e+06,62808.1,-62807.4,7.4863e+06,-7.48628e+06,62808.1,-62807.4
419,19.2941,0.673185,7.56902e+06,-7.569e+06,-10289,10289.7,7.56902e+06,-7.569e+06,-10289,10289.7
428,19.1288,0.658485,7.77511e+06,-7.77509e+06,-86582.8,86583.5,7.77511e+06,-7.77509e+06,-86582.8,86583.5
437,19.3346,0.641241,8.11031e+06,-8.1103e+06,-163593,163594,8.11031e+06,-8.1103e+06,-163593,163594
446,17.3252,0.6202,8.57873e+06,-8.57871e+06,-238784,238785,8.57873e+06,-8.57871e+06,-238784,238785
455,15.4382,0.59887,9.17982e+06,-9.17981e+06,-309684,309684,9.17982e+06,-9.17981e+06,-309684,309684
464,14.5813,0.578017,9.90562e+06,-9.9056e+06,-373615,373616,9.90562e+06,-9.9056e+06,-373615,373616
473,11.5893,0.559745,1.07419e+07,-1.07419e+07,-427971,427971,1.07419e+07,-1.07419e+07,-427971,427971
482,11.4556,0.542703,1.16697e+07,-1.16697e+07,-470283,470283,1.16697e+07,-1.16697e+07,-470283,470283
491,10.3049,0.531351,1.26699e+07,-1.26699e+07,-498463,498464,1.26699e+07,-1.26699e+07,-498463,498464
500,8.30294,0.523469,1.37225e+07,-1.37225e+07,-510810,510811,1.37225e+07,-1.37225e+07,-510810,510811
509,8.22746,0.446077,1.48045e+07,-1.48045e+07,-506180,506180,1.48045e+07,-1.48045e+07,-506180,506180
518,7.35097,0.446632,1.58902e+07,-1.58902e+07,-484591,484592,1.58902e+07,-1.58902e+07,-484591,484592
527,6.50428,0.45506,1.69497e+07,-1.69497e+07,-446639,446639,1.69497e+07,-1.69497e+07,-446639,446639
536,6.71246,0.470504,1.79559e+07,-1.79559e+07,-393320,393321,1.79559e+07,-1.79559e+07,-393320,393321
545,8.58876,0.493221,1.88848e+07,-1.88848e+07,-326071,326072,1.88848e+07,-1.88848e+07,-326071,326072
554,8.51755,0.5237,1.97145e+07,-1.97145e+07,-246497,246497,1.97145e+07,-1.97145e+07,-246497,246497
563,10.6431,0.560376,2.04289e+07,-2.04288e+07,-157440,157441,2.04289e+07,-2.04288e+07,-157440,157441
572,11.8913,0.602078,2.10159e+07,-2.10159e+07,-63151.7,63152.3,2.10159e+07,-2.10159e+07,-63151.7,63152.3
581,15.4975,0.651853,2.14671e+07,-2.14671e+07,32103.1,-32102.5,2.14671e+07,-2.14671e+07,32103.1,-32102.5
590,15.2827,0.704869,2.17804e+07,-2.17804e+07,124132,-124131,2.17804e+07,-2.17804e+07,124132,-124131
599,18.225,0.760114,2.19543e+07,-2.19542e+07,208882,-208881,2.19543e+07,-2.19542e+07,208882,-208881
608,22.1034,0.81962,2.19904e+07,-2.19904e+07,282570,-282570,2.19904e+07,-2.19904e+07,282570,-282570
617,25.8934,0.876712,2.19058e+07,-2.19058e+07,341000,-341000,2.19058e+07,-2.19058e+07,341000,-341000
626,25.9867,0.932242,2.17251e+07,-2.17251e+07,380243,-380242,2.17251e+07,-2.17251e+07,380243,-380242
635,30.1719,0.989552,2.14736e+07,-2.14735e+07,396827,-396826,2.14736e+07,-2.14735e+07,396827,-396826
644,32.9222,1.03921,2.11761e+07,-2.1176e+07,387832,-387831,2.11761e+07,-2.1176e+07,387832,-387831
653,32.8238,1.08084,2.08561e+07,-2.0856e+07,350979,-350978,2.08561e+07,-2.0856e+07,350979,-350978
662,34.7378,1.12164,2.0542e+07,-2.0542e+07,285349,-285347,2.0542e+07,-2.0542e+07,285349,-285347
671,36.3808,1.15221,2.02702e+07,-2.02702e+07,191811,-191810,2.02702e+07,-2.02702e+07,191811,-191810
680,36.6042,1.1771,2.00753e+07,-2.00752e+07,71880.9,-71879.7,2.00753e+07,-2.00752e+07,71880.9,-71879.7
689,38.1163,1.18917,1.99882e+07,-1.99882e+07,-72390.8,72392,1.99882e+07,-1.99882e+07,-72390.8,72392
698,38.9399,1.198,2.00374e+07,-2.00374e+07,-238881,238882,2.00374e+07,-2.00374e+07,-238881,238882
707,36.5131,1.20156,2.02455e+07,-2.02454e+07,-424912,424913,2.02455e+07,-2.02454e+07,-424912,424913
716,36.4293,1.19521,2.06276e+07,-2.06275e+07,-625055,625057,2.06276e+07,-2.06275e+07,-625055,625057
725,33.4393,1.1853,2.11925e+07,-2.11925e+07,-832366,832367,2.11925e+07,-2.11925e+07,-832366,832367
734,32.2593,1.17009,2.19492e+07,-2.19492e+07,-1.04051e+06,1.04051e+06,2.19492e+07,-2.19492e+07,-1.04051e+06,1.04051e+06
743,27.6853,1.15603,2.29002e+07,-2.29002e+07,-1.24311e+06,1.24311e+06,2.29002e+07,-2.29002e+07,-1.24311e+06,1.24311e+06
752,27.3087,1.13679,2.40433e+07,-2.40433e+07,-1.43444e+06,1.43444e+06,2.40433e+07,-2.40433e+07,-1.43444e+06,1.43444e+06
761,24.6929,1.12169,2.53689e+07,-2.53689e+07,-1.60897e+06,1.60897e+06,2.53689e+07,-2.53689e+07,-1.60897e+06,1.60897e+06
770,21.1035,1.10542,2.68511e+07,-2.68511e+07,-1.7601e+06,1.76011e+06,2.68511e+07,-2.68511e+07,-1.7601e+06,1.76011e+06
779,19.3843,1.0959,2.84517e+07,-2.84517e+07,-1.88157e+06,1.88157e+06,2.84517e+07,-2.84517e+07,-1.88157e+06,1.88157e+06
788,19.3659,1.08822,3.01443e+07,-3.01443e+07,-1.96864e+06,1.96864e+06,3.01443e+07,-3.01443e+07,-1.96864e+06,1.96864e+06
797,17.3212,1.0824,3.18918e+07,-3.18918e+07,-2.01625e+06,2.01625e+06,3.18918e+07,-3.18918e+07,-2.01625e+06,2.01625e+06
806,16.1542,1.08845,3.36699e+07,-3.36698e+07,-2.02162e+06,2.02163e+06,3.36699e+07,-3.36698e+07,-2.02162e+06,2.02163e+06
815,14.1638,1.09478,3.54311e+07,-3.5431e+07,-1.98318e+06,1.98318e+06,3.54311e+07,-3.5431e+07,-1.98318e+06,1.98318e+06
824,12.1229,1.1113,3.71329e+07,-3.71329e+07,-1.90227e+06,1.90227e+06,3.71329e+07,-3.71329e+07,-1.90227e+06,1.90227e+06
833,11.6282,1.13708,3.87245e+07,-3.87245e+07,-1.77998e+06,1.77998e+06,3.87245e+07,-3.87245e+07,-1.77998e+06,1.77998e+06
842,13.3085,1.17059,4.01677e+07,-4.01677e+07,-1.61845e+06,1.61845e+06,4.01677e+07,-4.01677e+07,-1.61845e+06,1.61845e+06
851,13.0309,1.20586,4.14282e+07,-4.14282e+07,-1.41975e+06,1.41975e+06,4.14282e+07,-4.14282e+07,-1.41975e+06,1.41975e+06
860,15.4091,1.25198,4.24703e+07,-4.24703e+07,-1.18707e+06,1.18707e+06,4.24703e+07,-4.24703e+07,-1.18707e+06,1.18707e+06
869,16.3651,1.30001,4.32813e+07,-4.32813e+07,-928596,928597,4.32813e+07,-4.32813e+07,-928596,928597
878,17.5279,1.35817,4.38354e+07,-4.38354e+07,-652647,652649,4.38354e+07,-4.38354e+07,-652647,652649
887,22.0617,1.41689,4.41247e+07,-4.41247e+07,-367555,367556,4.41247e+07,-4.41247e+07,-367555,367556
896,24.2907,1.4849,4.41325e+07,-4.41325e+07,-81512.8,81514.3,4.41325e+07,-4.41325e+07,-81512.8,81514.3
905,23.2827,1.55253,4.38513e+07,-4.38513e+07,199643,-199641,4.38513e+07,-4.38513e+07,199643,-199641
914,29.1072,1.62373,4.32977e+07,-4.32977e+07,467484,-467482,4.32977e+07,-4.32977e+07,467484,-467482
923,31.4781,1.68955,4.25006e+07,-4.25005e+07,712582,-712580,4.25006e+07,-4.25005e+07,712582,-712580
932,35.4116,1.75885,4.14894e+07,-4.14893e+07,926888,-926886,4.14894e+07,-4.14893e+07,926888,-926886
941,37.4935,1.82725,4.02953e+07,-4.02953e+07,1.10329e+06,-1.10329e+06,4.02953e+07,-4.02953e+07,1.10329e+06,-1.10329e+06
950,37.058,1.89397,3.89444e+07,-3.89444e+07,1.23515e+06,-1.23515e+06,3.89444e+07,-3.89444e+07,1.23515e+06,-1.23515e+06
959,39.3482,1.95515,3.74661e+07,-3.74661e+07,1.31746e+06,-1.31746e+06,3.74661e+07,-3.74661e+07,1.31746e+06,-1.31746e+06
968,40.3395,2.01156,3.5913e+07,-3.59129e+07,1.34861e+06,-1.3486e+06,3.5913e+07,-3.59129e+07,1.34861e+06,-1.3486e+06
977,40.4442,2.06051,3.43392e+07,-3.43391e+07,1.32827e+06,-1.32827e+06,3.43392e+07,-3.43391e+07,1.32827e+06,-1.32827e+06
986,38.6279,2.11076,3.27939e+07,-3.27939e+07,1.25645e+06,-1.25644e+06,3.27939e+07,-3.27939e+07,1.25645e+06,-1.25644e+06
995,42.2792,2.1566,3.13226e+07,-3.13226e+07,1.13288e+06,-1.13288e+06,3.13226e+07,-3.13226e+07,1.13288e+06,-1.13288e+06
1004,40.1553,2.56889,2.99668e+07,-2.99667e+07,957980,-957978,2.99668e+07,-2.99667e+07,957980,-957978
1013,46.1332,2.60496,2.87581e+07,-2.87581e+07,736990,-736987,2.87581e+07,-2.87581e+07,736990,-736987
1022,42.9829,2.63531,2.77313e+07,-2.77313e+07,477421,-477419,2.77313e+07,-2.77313e+07,477421,-477419
1031,39.2361,2.66779,2.6913e+07,-2.6913e+07,189270,-189267,2.6913e+07,-2.6913e+07,189270,-189267
1040,36.5526,2.69277,2.63295e+07,-2.63295e+07,-120428,120430,2.63295e+07,-2.63295e+07,-120428,120430
1049,35.8932,2.71843,2.59995e+07,-2.59995e+07,-443296,443298,2.59995e+07,-2.59995e+07,-443296,443298
1058,37.0442,2.75134,2.59409e+07,-2.59408e+07,-773225,773228,2.59409e+07,-2.59408e+07,-773225,773228
1067,28.6378,2.77763,2.61418e+07,-2.61418e+07,-1.09998e+06,1.09998e+06,2.61418e+07,-2.61418e+07,-1.09998e+06,1.09998e+06
1076,25.1823,2.80328,2.65827e+07,-2.65827e+07,-1.41273e+06,1.41274e+06,2.65827e+07,-2.65827e+07,-1.41273e+06,1.41274e+06
1085,20.9454,2.83632,2.72429e+07,-2.72429e+07,-1.70186e+06,1.70187e+06,2.72429e+07,-2.72429e+07,-1.70186e+06,1.70187e+06
1094,25.9907,2.87076,2.81029e+07,-2.81029e+07,-1.9585e+06,1.9585e+06,2.81029e+07,-2.81029e+07,-1.9585e+06,1.9585e+06
1103,16.4541,2.91322,2.91477e+07,-2.91477e+07,-2.17525e+06,2.17526e+06,2.91477e+07,-2.91477e+07,-2.17525e+06,2.17526e+06
1112,15.7459,2.96126,3.03492e+07,-3.03491e+07,-2.34651e+06,2.34651e+06,3.03492e+07,-3.03491e+07,-2.34651e+06,2.34651e+06
1121,15.3649,3.01755,3.16573e+07,-3.16573e+07,-2.4692e+06,2.4692e+06,3.16573e+07,-3.16573e+07,-2.4692e+06,2.4692e+06
1130,15.5914,3.07321,3.30217e+07,-3.30216e+07,-2.54088e+06,2.54089e+06,3.30217e+07,-3.30216e+07,-2.54088e+06,2.54089e+06
1139,13.6421,3.13544,3.43989e+07,-3.43988e+07,-2.55983e+06,2.55984e+06,3.43989e+07,-3.43988e+07,-2.55983e+06,2.55984e+06
1148,13.5995,3.20856,3.57476e+07,-3.57476e+07,-2.52416e+06,2.52416e+06,3.57476e+07,-3.57476e+07,-2.52416e+06,2.52416e+06
1157,14.5019,3.28262,3.70315e+07,-3.70315e+07,-2.43269e+06,2.43269e+06,3.70315e+07,-3.70315e+07,-2.43269e+06,2.43269e+06
1166,9.18108,3.37282,3.82163e+07,-3.82163e+07,-2.29067e+06,2.29067e+06,3.82163e+07,-3.82163e+07,-2.29067e+06,2.29067e+06
1175,10.5746,3.45778,3.92669e+07,-3.92669e+07,-2.10617e+06,2.10618e+06,3.92669e+07,-3.92669e+07,-2.10617e+06,2.10618e+06
1184,12.8028,3.54828,4.01525e+07,-4.01524e+07,-1.88678e+06,1.88678e+06,4.01525e+07,-4.01524e+07,-1.88678e+06,1.88678e+06
1193,12.7564,3.63968,4.08425e+07,-4.08424e+07,-1.63935e+06,1.63935e+06,4.08425e+07,-4.08424e+07,-1.63935e+06,1.63935e+06
1202,23.1519,3.74925,4.13115e+07,-4.13115e+07,-1.3696e+06,1.3696e+06,4.13115e+07,-4.13115e+07,-1.3696e+06,1.3696e+06
1211,21.2917,3.85511,4.15445e+07,-4.15444e+07,-1.08458e+06,1.08459e+06,4.15445e+07,-4.15444e+07,-1.08458e+06,1.08459e+06
1220,18.0007,3.96742,4.15509e+07,-4.15509e+07,-795646,795650,4.15509e+07,-4.15509e+07,-795646,795650
1229,24.1192,4.07677,4.13426e+07,-4.13426e+07,-513937,513941,4.13426e+07,-4.13426e+07,-513937,513941
1238,26.9876,4.18657,4.09314e+07,-4.09314e+07,-249250,249254,4.09314e+07,-4.09314e+07,-249250,249254
1247,28.9322,4.30219,4.0325e+07,-4.0325e+07,-10598.7,10603,4.0325e+07,-4.0325e+07,-10598.7,10603
1256,28.2583,4.41566,3.95296e+07,-3.95296e+07,194108,-194104,3.95296e+07,-3.95296e+07,194108,-194104
1265,32.123,4.54296,3.85774e+07,-3.85773e+07,359140,-359135,3.85774e+07,-3.85773e+07,359140,-359135
1274,28.0386,4.65804,3.75143e+07,-3.75142e+07,480024,-480019,3.75143e+07,-3.75142e+07,480024,-480019
1283,25.1459,4.76999,3.63831e+07,-3.63831e+07,552885,-552880,3.63831e+07,-3.63831e+07,552885,-552880
1292,32.7948,4.88687,3.5221e+07,-3.5221e+07,574044,-574039,3.5221e+07,-3.5221e+07,574044,-574039
1301,32.8301,5.00459,3.40609e+07,-3.40608e+07,539910,-539905,3.40609e+07,-3.40608e+07,539910,-539905
1310,32.308,5.11265,3.29334e+07,-3.29334e+07,449018,-449013,3.29334e+07,-3.29334e+07,449018,-449013
1319,37.0351,5.23496,3.18765e+07,-3.18765e+07,307036,-307031,3.18765e+07,-3.18765e+07,307036,-307031
1328,22.7581,5.35214,3.09262e+07,-3.09262e+07,120532,-120526,3.09262e+07,-3.09262e+07,120532,-120526
1337,32.7284,5.47018,3.0115e+07,-3.0115e+07,-104564,104570,3.0115e+07,-3.0115e+07,-104564,104570
1346,25.6747,5.58651,2.94724e+07,-2.94724e+07,-363268,363273,2.94724e+07,-2.94724e+07,-363268,363273
1355,22.1336,5.70918,2.9025e+07,-2.9025e+07,-651365,651371,2.9025e+07,-2.9025e+07,-651365,651371
1364,20.8649,5.82346,2.87841e+07,-2.87841e+07,-960908,960914,2.87841e+07,-2.87841e+07,-960908,960914
1373,13.9711,5.96106,2.87458e+07,-2.87457e+07,-1.28004e+06,1.28005e+06,2.87458e+07,-2.87457e+07,-1.28004e+06,1.28005e+06
1382,19.7096,6.08048,2.89054e+07,-2.89054e+07,-1.59794e+06,1.59795e+06,2.89054e+07,-2.89054e+07,-1.59794e+06,1.59795e+06
1391,18.9034,6.21001,2.92589e+07,-2.92589e+07,-1.90463e+06,1.90463e+06,2.92589e+07,-2.92589e+07,-1.90463e+06,1.90463e+06
1400,26.3292,6.35494,2.9807e+07,-2.98069e+07,-2.1917e+06,2.1917e+06,2.9807e+07,-2.98069e+07,-2.1917e+06,2.1917e+06
1409,5.1988,6.50113,3.05442e+07,-3.05442e+07,-2.45142e+06,2.45143e+06,3.05442e+07,-3.05442e+07,-2.45142e+06,2.45143e+06
1418,20.0139,6.64875,3.14354e+07,-3.14354e+07,-2.67691e+06,2.67691e+06,3.14354e+07,-3.14354e+07,-2.67691e+06,2.67691e+06
1427,20.0412,6.79888,3.24428e+07,-3.24428e+07,-2.86226e+06,2.86227e+06,3.24428e+07,-3.24428e+07,-2.86226e+06,2.86227e+06
1436,13.1922,6.97404,3.35307e+07,-3.35306e+07,-3.00182e+06,3.00182e+06,3.35307e+07,-3.35306e+07,-3.00182e+06,3.00182e+06
1445,10.43,7.13505,3.46668e+07,-3.46668e+07,-3.09015e+06,3.09015e+06,3.46668e+07,-3.46668e+07,-3.09015e+06,3.09015e+06
1454,2.1953,7.3081,3.58233e+07,-3.58233e+07,-3.12191e+06,3.12192e+06,3.58233e+07,-3.58233e+07,-3.12191e+06,3.12192e+06
1463,18.35,7.47993,3.69707e+07,-3.69706e+07,-3.0964e+06,3.09641e+06,3.69707e+07,-3.69706e+07,-3.0964e+06,3.09641e+06
1472,12.4154,7.66775,3.80683e+07,-3.80683e+07,-3.01787e+06,3.01787e+06,3.80683e+07,-3.80683e+07,-3.01787e+06,3.01787e+06
1481,16.5295,7.87266,3.9079e+07,-3.9079e+07,-2.89054e+06,2.89055e+06,3.9079e+07,-3.9079e+07,-2.89054e+06,2.89055e+06
1490,14.6158,8.08079,3.99701e+07,-3.99701e+07,-2.71792e+06,2.71793e+06,3.99701e+07,-3.99701e+07,-2.71792e+06,2.71793e+06
1499,-1.3298,8.29492,4.07089e+07,-4.07089e+07,-2.50256e+06,2.50257e+06,4.07089e+07,-4.07089e+07,-2.50256e+06,2.50257e+06
1512,21.9852,6.08102,4.14542e+07,-4.14542e+07,-2.12318e+06,2.12318e+06,4.14542e+07,-4.14542e+07,-2.12318e+06,2.12318e+06
1529,16.3364,6.39523,4.18204e+07,-4.18204e+07,-1.55023e+06,1.55024e+06,4.18204e+07,-4.18204e+07,-1.55023e+06,1.55024e+06
1546,17.2441,6.72,4.14654e+07,-4.14654e+07,-951106,951112,4.14654e+07,-4.14654e+07,-951106,951112
1563,16.8062,7.06099,4.03516e+07,-4.03516e+07,-380350,380357,4.03516e+07,-4.03516e+07,-380350,380357
1580,6.00044,7.40262,3.86054e+07,-3.86054e+07,109950,-109943,3.86054e+07,-3.86054e+07,109950,-109943
1597,23.6655,7.76648,3.6412e+07,-3.6412e+07,471242,-471234,3.6412e+07,-3.6412e+07,471242,-471234
1614,28.6547,8.14545,3.39181e+07,-3.39181e+07,662612,-662603,3.39181e+07,-3.39181e+07,662612,-662603
1631,25.01,8.54801,3.13468e+07,-3.13468e+07,680214,-680206,3.13468e+07,-3.13468e+07,680214,-680206
1648,15.7028,8.94798,2.89325e+07,-2.89325e+07,531242,-531233,2.89325e+07,-2.89325e+07,531242,-531233
1665,25.7318,9.38546,2.68679e+07,-2.68679e+07,221543,-221534,2.68679e+07,-2.68679e+07,221543,-221534
1682,35.6797,9.8304,2.52703e+07,-2.52702e+07,-203223,203232,2.52703e+07,-2.52702e+07,-203223,203232
1699,19.884,10.3022,2.42352e+07,-2.42352e+07,-691149,691159,2.42352e+07,-2.42352e+07,-691149,691159
1716,-2.30435,10.7949,2.38369e+07,-2.38369e+07,-1.19874e+06,1.19875e+06,2.38369e+07,-2.38369e+07,-1.19874e+06,1.19875e+06
1733,10.7442,11.3409,2.39964e+07,-2.39964e+07,-1.67434e+06,1.67436e+06,2.39964e+07,-2.39964e+07,-1.67434e+06,1.67436e+06
1750,37.1788,11.883,2.46149e+07,-2.46148e+07,-2.06723e+06,2.06724e+06,2.46149e+07,-2.46148e+07,-2.06723e+06,2.06724e+06
1767,21.6818,12.4608,2.56028e+07,-2.56028e+07,-2.3369e+06,2.33691e+06,2.56028e+07,-2.56028e+07,-2.3369e+06,2.33691e+06
1784,-18.8184,13.0931,2.67752e+07,-2.67752e+07,-2.47131e+06,2.47133e+06,2.67752e+07,-2.67752e+07,-2.47131e+06,2.47133e+06
1801,23.4248,13.7403,2.79454e+07,-2.79454e+07,-2.46108e+06,2.46109e+06,2.79454e+07,-2.79454e+07,-2.46108e+06,2.46109e+06
1818,18.7414,14.4314,2.8958e+07,-2.8958e+07,-2.30242e+06,2.30243e+06,2.8958e+07,-2.8958e+07,-2.30242e+06,2.30243e+06
1835,16.6022,15.1632,2.96941e+07,-2.96941e+07,-2.03027e+06,2.03029e+06,2.96941e+07,-2.96941e+07,-2.03027e+06,2.03029e+06
1852,-6.23088,15.9019,3.00404e+07,-3.00404e+07,-1.67884e+06,1.67886e+06,3.00404e+07,-3.00404e+07,-1.67884e+06,1.67886e+06
1869,36.2976,16.7017,2.99157e+07,-2.99156e+07,-1.28004e+06,1.28005e+06,2.99157e+07,-2.99156e+07,-1.28004e+06,1.28005e+06
1886,0.555329,17.5873,2.93639e+07,-2.93639e+07,-881308,881326,2.93639e+07,-2.93639e+07,-881308,881326
1903,-18.6965,18.44,2.8422e+07,-2.8422e+07,-528155,528173,2.8422e+07,-2.8422e+07,-528155,528173
1920,26.026,19.3936,2.71424e+07,-2.71423e+07,-255940,255959,2.71424e+07,-2.71423e+07,-255940,255959
1937,20.5827,20.3961,2.56738e+07,-2.56738e+07,-82894.2,82914.6,2.56738e+07,-2.56738e+07,-82894.2,82914.6
1954,-42.7334,21.4188,2.41534e+07,-2.41534e+07,-28333.6,28355,2.41534e+07,-2.41534e+07,-28333.6,28355
