ell,Dl_obs,Dl_te_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_LambdaCDM_tt,residual_LambdaCDM_tt,Dl_LambdaCDM_te,residual_LambdaCDM_te
860,15.4091,1.25198,2642.21,-2626.81,-72.4758,73.7277,2642.21,-2626.81,-72.4758,73.7277
869,16.3651,1.30001,2635.39,-2619.02,-55.8578,57.1578,2635.39,-2619.02,-55.8578,57.1578
878,17.5279,1.35817,2613.51,-2595.98,-38.945,40.3032,2613.51,-2595.98,-38.945,40.3032
887,22.0617,1.41689,2577.14,-2555.08,-22.2364,23.6533,2577.14,-2555.08,-22.2364,23.6533
896,24.2907,1.4849,2526.26,-2501.97,-6.17966,7.66455,2526.26,-2501.97,-6.17966,7.66455
905,23.2827,1.55253,2461.35,-2438.07,8.95083,-7.3983,2461.35,-2438.07,8.95083,-7.3983
914,29.1072,1.62373,2384.21,-2355.11,22.7603,-21.1366,2384.21,-2355.11,22.7603,-21.1366
923,31.4781,1.68955,2297.16,-2265.68,34.8322,-33.1427,2297.16,-2265.68,34.8322,-33.1427
932,35.4116,1.75885,2202.33,-2166.92,44.8576,-43.0988,2202.33,-2166.92,44.8576,-43.0988
941,37.4935,1.82725,2101.79,-2064.29,52.6014,-50.7742,2101.79,-2064.29,52.6014,-50.7742
950,37.058,1.89397,1997.17,-1960.11,57.8714,-55.9775,1997.17,-1960.11,57.8714,-55.9775
959,39.3482,1.95515,1890.13,-1850.78,60.5718,-58.6166,1890.13,-1850.78,60.5718,-58.6166
968,40.3395,2.01156,1783.34,-1743,60.7811,-58.7696,1783.34,-1743,60.7811,-58.7696
977,40.4442,2.06051,1679.33,-1638.89,58.6349,-56.5744,1679.33,-1638.89,58.6349,-56.5744
986,38.6279,2.11076,1580.22,-1541.59,54.2708,-52.16,1580.22,-1541.59,54.2708,-52.16
995,42.2792,2.1566,1487.76,-1445.48,47.8011,-45.6445,1487.76,-1445.48,47.8011,-45.6445
1004,40.1553,2.56889,1403.4,-1363.24,39.3578,-36.7889,1403.4,-1363.24,39.3578,-36.7889
1013,46.1332,2.60496,1328.04,-1281.91,29.2786,-26.6736,1328.04,-1281.91,29.2786,-26.6736
1022,42.9829,2.63531,1262.68,-1219.69,17.9753,-15.3399,1262.68,-1219.69,17.9753,-15.3399
1031,39.2361,2.66779,1207.86,-1168.62,5.93576,-3.26797,1207.86,-1168.62,5.93576,-3.26797
1040,36.5526,2.69277,1164.1,-1127.54,-6.51685,9.20962,1164.1,-1127.54,-6.51685,9.20962
1049,35.8932,2.71843,1131.57,-1095.67,-19.0283,21.7468,1131.57,-1095.67,-19.0283,21.7468
1058,37.0442,2.75134,1110.4,-1073.35,-31.3659,34.1173,1110.4,-1073.35,-31.3659,34.1173
1067,28.6378,2.77763,1099.52,-1070.88,-43.146,45.9236,1099.52,-1070.88,-43.146,45.9236
1076,25.1823,2.80328,1097.63,-1072.45,-53.9881,56.7914,1097.63,-1072.45,-53.9881,56.7914
1085,20.9454,2.83632,1103.51,-1082.56,-63.5859,66.4222,1103.51,-1082.56,-63.5859,66.4222
1094,25.9907,2.87076,1116.07,-1090.07,-71.6824,74.5532,1116.07,-1090.07,-71.6824,74.5532
1103,16.4541,2.91322,1134.48,-1118.02,-78.0935,81.0068,1134.48,-1118.02,-78.0935,81.0068
1112,15.7459,2.96126,1157.5,-1141.75,-82.7124,85.6737,1157.5,-1141.75,-82.7124,85.6737
1121,15.3649,3.01755,1183.16,-1167.8,-85.5309,88.5484,1183.16,-1167.8,-85.5309,88.5484
1130,15.5914,3.07321,1209.62,-1194.03,-86.5614,89.6346,1209.62,-1194.03,-86.5614,89.6346
1139,13.6421,3.13544,1235.4,-1221.76,-85.8374,88.9728,1235.4,-1221.76,-85.8374,88.9728
1148,13.5995,3.20856,1259.22,-1245.62,-83.3801,86.5887,1259.22,-1245.62,-83.3801,86.5887
1157,14.5019,3.28262,1280.03,-1265.53,-79.2305,82.5131,1280.03,-1265.53,-79.2305,82.5131
1166,9.18108,3.37282,1296.95,-1287.77,-73.6418,77.0146,1296.95,-1287.77,-73.6418,77.0146
1175,10.5746,3.45778,1309.08,-1298.51,-66.9427,70.4005,1309.08,-1298.51,-66.9427,70.4005
1184,12.8028,3.54828,1315.74,-1302.94,-59.4217,62.9699,1315.74,-1302.94,-59.4217,62.9699
1193,12.7564,3.63968,1316.28,-1303.52,-51.321,54.9607,1316.28,-1303.52,-51.321,54.9607
1202,23.1519,3.74925,1310.22,-1287.07,-42.8285,46.5778,1310.22,-1287.07,-42.8285,46.5778
1211,21.2917,3.85511,1297.44,-1276.15,-34.1594,38.0145,1297.44,-1276.15,-34.1594,38.0145
1220,18.0007,3.96742,1278.58,-1260.58,-25.6484,29.6158,1278.58,-1260.58,-25.6484,29.6158
1229,24.1192,4.07677,1254.28,-1230.16,-17.6029,21.6796,1254.28,-1230.16,-17.6029,21.6796
1238,26.9876,4.18657,1225.13,-1198.15,-10.2704,14.4569,1225.13,-1198.15,-10.2704,14.4569
1247,28.9322,4.30219,1191.56,-1162.62,-3.86076,8.16295,1191.56,-1162.62,-3.86076,8.16295
1256,28.2583,4.41566,1153.86,-1125.61,1.45989,2.95577,1153.86,-1125.61,1.45989,2.95577
1265,32.123,4.54296,1113.1,-1080.98,5.59667,-1.05371,1113.1,-1080.98,5.59667,-1.05371
1274,28.0386,4.65804,1070.63,-1042.59,8.49363,-3.83559,1070.63,-1042.59,8.49363,-3.83559
1283,25.1459,4.76999,1027.62,-1002.48,10.1116,-5.34163,1027.62,-1002.48,10.1116,-5.34163
1292,32.7948,4.88687,985.037,-952.242,10.4151,-5.52824,985.037,-952.242,10.4151,-5.52824
1301,32.8301,5.00459,943.641,-910.811,9.36847,-4.36389,943.641,-910.811,9.36847,-4.36389
1310,32.308,5.11265,904.104,-871.796,6.99102,-1.87837,904.104,-871.796,6.99102,-1.87837
1319,37.0351,5.23496,867.244,-830.209,3.48719,1.74777,867.244,-830.209,3.48719,1.74777
1328,22.7581,5.35214,833.793,-811.035,-0.930872,6.28301,833.793,-811.035,-0.930872,6.28301
1337,32.7284,5.47018,804.351,-771.622,-6.08382,11.554,804.351,-771.622,-6.08382,11.554
1346,25.6747,5.58651,779.425,-753.751,-11.8309,17.4174,779.425,-753.751,-11.8309,17.4174
1355,22.1336,5.70918,759.432,-737.299,-18.0626,23.7718,759.432,-737.299,-18.0626,23.7718
1364,20.8649,5.82346,744.404,-723.539,-24.5852,30.4086,744.404,-723.539,-24.5852,30.4086
1373,13.9711,5.96106,734.006,-720.035,-31.1211,37.0822,734.006,-720.035,-31.1211,37.0822
1382,19.7096,6.08048,727.931,-708.222,-37.4345,43.515,727.931,-708.222,-37.4345,43.515
1391,18.9034,6.21001,725.915,-707.012,-43.3235,49.5335,725.915,-707.012,-43.3235,49.5335
1400,26.3292,6.35494,727.839,-701.51,-48.6343,54.9893,727.839,-701.51,-48.6343,54.9893
1409,5.1988,6.50113,733.468,-728.269,-53.2366,59.7377,733.468,-728.269,-53.2366,59.7377
1418,20.0139,6.64875,741.909,-721.895,-57.0242,63.673,741.909,-721.895,-57.0242,63.673
1427,20.0412,6.79888,752.265,-732.224,-59.9175,66.7164,752.265,-732.224,-59.9175,66.7164
1436,13.1922,6.97404,763.749,-750.556,-61.8426,68.8166,763.749,-750.556,-61.8426,68.8166
1445,10.43,7.13505,775.708,-765.278,-62.7313,69.8663,775.708,-765.278,-62.7313,69.8663
1454,2.1953,7.3081,787.619,-785.424,-62.5163,69.8244,787.619,-785.424,-62.5163,69.8244
1463,18.35,7.47993,798.959,-780.609,-61.2304,68.7103,798.959,-780.609,-61.2304,68.7103
1472,12.4154,7.66775,808.993,-796.578,-59.0064,66.6742,808.993,-796.578,-59.0064,66.6742
1481,16.5295,7.87266,817.088,-800.559,-55.9658,63.8385,817.088,-800.559,-55.9658,63.8385
1490,14.6158,8.08079,822.739,-808.123,-52.204,60.2848,822.739,-808.123,-52.204,60.2848
1499,-1.3298,8.29492,825.448,-826.778,-47.7873,56.0822,825.448,-826.778,-47.7873,56.0822
1512,21.9852,6.08102,823.478,-801.493,-40.4096,46.4906,823.478,-801.493,-40.4096,46.4906
1529,16.3364,6.39523,810.551,-794.215,-29.872,36.2672,810.551,-794.215,-29.872,36.2672
1546,17.2441,6.72,786.217,-768.973,-19.4183,26.1383,786.217,-768.973,-19.4183,26.1383
1563,16.8062,7.06099,750.522,-733.716,-9.90216,16.9632,750.522,-733.716,-9.90216,16.9632
1580,6.00044,7.40262,706.352,-700.352,-2.05961,9.46223,706.352,-700.352,-2.05961,9.46223
1597,23.6655,7.76648,657.247,-633.581,3.48043,4.28605,657.247,-633.581,3.48043,4.28605
1614,28.6547,8.14545,605.608,-576.953,6.24274,1.90271,605.608,-576.953,6.24274,1.90271
1631,25.01,8.54801,554.875,-529.865,6.39407,2.15394,554.875,-529.865,6.39407,2.15394
1648,15.7028,8.94798,508.377,-492.674,4.22403,4.72396,508.377,-492.674,4.22403,4.72396
1665,25.7318,9.38546,468.52,-442.788,-0.0770023,9.46246,468.52,-442.788,-0.0770023,9.46246
1682,35.6797,9.8304,436.377,-400.698,-5.72541,15.5558,436.377,-400.698,-5.72541,15.5558
1699,19.884,10.3022,412.728,-392.844,-11.9367,22.2389,412.728,-392.844,-11.9367,22.2389
1716,-2.30435,10.7949,398.117,-400.421,-18.1444,28.9393,398.117,-400.421,-18.1444,28.9393
1733,10.7442,11.3409,390.873,-380.129,-23.7055,35.0464,390.873,-380.129,-23.7055,35.0464
1750,37.1788,11.883,389.321,-352.142,-28.0309,39.9139,389.321,-352.142,-28.0309,39.9139
1767,21.6818,12.4608,392.193,-370.511,-30.7049,43.1657,392.193,-370.511,-30.7049,43.1657
1784,-18.8184,13.0931,397.006,-415.825,-31.7249,44.8181,397.006,-415.825,-31.7249,44.8181
1801,23.4248,13.7403,401.505,-378.08,-31.0817,44.8221,401.505,-378.08,-31.0817,44.8221
1818,18.7414,14.4314,404.034,-385.293,-28.7991,43.2304,404.034,-385.293,-28.7991,43.2304
1835,16.6022,15.1632,403.498,-386.896,-25.3928,40.556,403.498,-386.896,-25.3928,40.556
1852,-6.23088,15.9019,398.847,-405.078,-21.2949,37.1968,398.847,-405.078,-21.2949,37.1968
1869,36.2976,16.7017,389.413,-353.115,-16.8485,33.5502,389.413,-353.115,-16.8485,33.5502
1886,0.555329,17.5873,376.071,-375.516,-12.5619,30.1492,376.071,-375.516,-12.5619,30.1492
1903,-18.6965,18.44,359.391,-378.088,-8.88437,27.3244,359.391,-378.088,-8.88437,27.3244
1920,26.026,19.3936,339.963,-313.937,-6.1209,25.5144,339.963,-313.937,-6.1209,25.5144
1937,20.5827,20.3961,319.441,-298.859,-4.36601,24.7621,319.441,-298.859,-4.36601,24.7621
1954,-42.7334,21.4188,299.168,-341.901,-3.75288,25.1717,299.168,-341.901,-3.75288,25.1717
1971,51.929,22.4793,280.137,-228.208,-4.30049,26.7798,280.137,-228.208,-4.30049,26.7798
1988,5.28485,23.6475,263.265,-257.98,-5.70173,29.3492,263.265,-257.98,-5.70173,29.3492
