Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_USMFv2,residual_USMFv2
04D3ks,0.750681,43.04048,0.099406,43.426453,-0.38597316,42.350584,0.68989575
04D3oe,0.756687,43.727246,0.095935,43.447713,0.27953342,42.37126,1.3559863
05D2nt,0.75903,43.411082,0.09556,43.455963,-0.044880652,42.379285,1.031797
06D3gx,0.760691,43.435126,0.101218,43.461797,-0.026670601,42.384961,1.0501653
05D3mn,0.760698,43.193176,0.094664,43.461821,-0.26864531,42.384985,0.80819128
05D4cn,0.761089,43.332429,0.09585,43.463193,-0.13076338,42.386319,0.94611035
05D1if,0.76158,43.291607,0.096723,43.464914,-0.17330685,42.387994,0.90361346
04D1qd,0.765588,43.282321,0.09633,43.478925,-0.19660404,42.401627,0.88069373
04D1de,0.76659,43.678049,0.096641,43.482417,0.19563291,42.405025,1.2730243
05D3hh,0.766684,43.427868,0.103932,43.482744,-0.054876093,42.405344,1.022524
04D4id,0.767075,43.882533,0.101187,43.484105,0.39842775,42.406668,1.4758643
04D1pc,0.768587,43.284981,0.097274,43.489362,-0.20438157,42.411785,0.87319545
05D4bi,0.773081,43.681452,0.098805,43.50493,0.1765221,42.42694,1.2545125
04D1jd,0.776594,43.159032,0.098366,43.517039,-0.35800684,42.438729,0.72030247
05D4cs,0.78806,43.561544,0.096033,43.556196,0.0053480359,42.476871,1.0846728
03D4fd,0.789054,43.514773,0.099608,43.559565,-0.044791834,42.480154,1.0346192
04D1ks,0.796552,42.985147,0.098413,43.584845,-0.59969773,42.504792,0.48035445
03D1fq,0.798566,43.584978,0.101777,43.591596,-0.0066181403,42.511374,1.0736035
05D3dh,0.800697,42.89614,0.098997,43.598721,-0.70258132,42.518321,0.37781838
05D3ha,0.805695,43.141352,0.106396,43.615361,-0.47400969,42.534549,0.60680255
05D3cx,0.805696,43.54754,0.09721,43.615365,-0.067824394,42.534552,1.0129879
05D4gw,0.806041,43.404381,0.105158,43.61651,-0.21212908,42.535669,0.86871146
05D4dy,0.808048,43.991993,0.101592,43.623161,0.36883204,42.542157,1.4498361
04D4dm,0.809032,43.398908,0.101626,43.626416,-0.2275086,42.545332,0.85357515
04D3ny,0.81072,43.319459,0.105587,43.631991,-0.31253195,42.550771,0.76868796
04D3mk,0.813696,43.764969,0.099177,43.641793,0.12317553,42.560335,1.2046336
04D3nc,0.817732,43.747459,0.101608,43.655031,0.09242791,42.573254,1.1742049
06D2ce,0.822103,43.537252,0.104677,43.669297,-0.13204429,42.587179,0.95007316
04D3lu,0.822697,43.731099,0.100111,43.67123,0.05986943,42.589066,1.1420327
05D1cl,0.828528,43.943345,0.100853,43.690133,0.25321161,42.607525,1.33582
05D4fg,0.837004,43.768646,0.100539,43.717383,0.051263315,42.634144,1.1345023
04D2al,0.838126,43.483006,0.113632,43.72097,-0.23796416,42.637649,0.84535691
Elvis,0.839734,43.46181,0.112754,43.726103,-0.26429274,42.642665,0.81914533
05D4hn,0.840005,43.197607,0.103903,43.726967,-0.52935994,42.643509,0.55409778
05D1az,0.840522,43.607144,0.101288,43.728614,-0.12146998,42.645119,0.96202517
06D2ga,0.842123,43.6951,0.112024,43.733711,-0.038610455,42.6501,1.0450002
06D4ce,0.847985,43.832645,0.110575,43.752291,0.080354454,42.668263,1.1643822
04D1hy,0.848509,43.675838,0.10052,43.753945,-0.078107361,42.669881,1.0059572
05D3kp,0.850729,43.818657,0.098855,43.760945,0.057711638,42.676725,1.1419315
05D4dw,0.852994,43.554866,0.101921,43.768068,-0.21320207,42.683691,0.87117495
05D1er,0.858507,43.497432,0.106173,43.78533,-0.28789757,42.700576,0.79685643
04D1ff,0.858513,43.252618,0.101579,43.785348,-0.53273026,42.700594,0.55202415
05D1iz,0.858516,44.064145,0.11645,43.785358,0.27878762,42.700603,1.3635422
04D4ii,0.863978,43.657487,0.1039,43.802354,-0.14486676,42.717233,0.94025369
05D1em,0.864497,43.79925,0.102986,43.803963,-0.0047129366,42.718808,1.0804419
03D1ew,0.866494,43.652949,0.106037,43.810147,-0.15719841,42.724861,0.92808801
