ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_USMFv2_tt,residual_USMFv2_tt,Dl_USMFv2_te,residual_USMFv2_te,Dl_USMFv2_ee,residual_USMFv2_ee
1597,429.111,-9.9112,23.6655,479.716,-50.605,-6.52715,-3.38404,6.6386,17.0269,216.766,212.346,-11.5893,1.67806,7.33826,16.3273
1614,407.925,-9.49197,28.6547,449.209,-41.2838,-1.01626,-8.47571,7.32798,21.3267,210.251,197.675,-14.0541,4.5621,8.02286,20.6319
1631,399.577,-25.3687,25.01,414.99,-15.4128,2.89217,-28.2609,8.40195,16.6081,207.156,192.421,-16.7862,-8.58251,8.41986,16.5902
1648,389.097,-22.7408,15.7028,379.758,9.33814,4.98721,-27.728,9.68266,6.02016,207.237,181.86,-19.2512,-3.48958,8.44694,7.25587
1665,391.497,-25.4964,25.7318,345.43,46.0665,5.00909,-30.5055,11.0497,14.6821,209.43,182.067,-21.0708,-4.42565,8.09804,17.6337
1682,385.396,-29.9275,35.6797,313.813,71.583,3.31379,-33.2413,12.3438,23.3359,212.398,172.998,-21.8622,-8.06532,7.43469,28.245
1699,400.368,-26.1074,19.884,286.73,113.637,0.280931,-26.3883,13.407,6.47695,214.759,185.609,-21.4355,-4.67191,6.55695,13.327
1716,393.039,-22.1731,-2.30435,265.725,127.314,-3.85838,-18.3148,14.1038,-16.4081,215.234,177.805,-19.8447,-2.32842,5.57225,-7.8766
1733,407.61,-28.2166,10.7442,250.629,156.981,-8.53026,-19.6863,14.4086,-3.66446,212.672,194.939,-17.2553,-10.9612,4.62414,6.12002
1750,377.716,-22.2324,37.1788,241.315,136.401,-13.1561,-9.07627,14.289,22.8897,206.505,171.211,-13.9634,-8.26897,3.82714,33.3516
1767,379.019,-13.1588,21.6818,237.844,141.175,-17.2902,4.13147,13.7054,7.97646,196.822,182.197,-10.3639,-2.79483,3.24795,18.4339
1784,377.36,-11.8144,-18.8184,238.604,138.755,-20.6383,8.82389,12.7656,-31.584,183.889,193.471,-6.86724,-4.94721,2.93814,-21.7565
1801,358.796,-8.0874,23.4248,242.087,116.709,-22.8745,14.7871,11.5649,11.8599,168.541,190.255,-3.81799,-4.26941,2.89596,20.5288
1818,342.446,-0.976027,18.7414,247.136,95.3104,-23.7274,22.7514,10.1722,8.56916,152.011,190.435,-1.46513,0.489106,3.0697,15.6717
1835,313.006,-4.91613,16.6022,252.272,60.734,-23.3662,18.4501,8.72278,7.87939,135.38,177.626,0.00644489,-4.92257,3.39494,13.2072
1852,305.378,1.81527,-6.23088,256,49.3785,-21.8885,23.7038,7.34879,-13.5797,119.745,185.633,0.589168,1.2261,3.78786,-10.0187
1869,276.147,-4.78882,36.2976,257.11,19.0368,-19.3775,14.5887,6.15179,30.1458,106.033,170.114,0.40916,-5.19798,4.15661,32.1409
1886,265.911,1.66045,0.555329,255.408,10.5029,-16.2401,17.9006,5.18477,-4.62944,94.9031,171.008,-0.39469,2.05514,4.42508,-3.86976
1903,249.92,-11.107,-18.6965,250.428,-0.508299,-12.8395,1.7325,4.51735,-23.2139,86.5156,163.405,-1.58078,-9.52623,4.54522,-23.2417
1920,257.96,-8.76494,26.026,241.889,16.0716,-9.46677,0.701827,4.19536,21.8306,80.6979,177.262,-2.87062,-5.89432,4.49398,21.532
1937,245.342,-13.224,20.5827,230.72,14.6221,-6.40204,-6.82193,4.16446,16.4182,77.2617,168.08,-4.05852,-9.16546,4.26453,16.3181
1954,231.313,-5.86213,-42.7334,217.588,13.7251,-3.96034,-1.90179,4.39588,-47.1293,75.5717,155.741,-4.98687,-0.875264,3.89273,-46.6261
1971,229.279,-28.0519,51.929,203.101,26.1776,-2.35669,-25.6953,4.85277,47.0762,74.8509,154.428,-5.54856,-22.5034,3.43222,48.4968
1988,225.825,-27.8392,5.28485,188.342,37.4826,-1.55487,-26.2843,5.43626,-0.151412,74.6196,151.205,-5.68947,-22.1497,2.92685,2.35799
2005,240.086,,,174.373,65.7135,-1.6089,,6.05812,,74.3614,165.725,-5.48381,,2.43718,
2030,233.983,,,156.727,77.2552,-3.12643,,6.89295,,73.0426,160.94,-4.77037,,1.85365,
2063,216.247,,,140.928,75.3186,-6.63083,,7.53354,,69.277,146.97,-3.59892,,1.44066,
2096,204.908,,,134.465,70.4432,-10.4754,,7.41823,,64.02,140.888,-2.94924,,1.43345,
2129,200.092,,,135.036,65.0562,-13.0232,,6.566,,59.2142,140.878,-3.06854,,1.62573,
2162,168.762,,,138.16,30.6019,-13.5059,,5.28726,,55.9409,112.821,-3.7347,,1.7975,
2195,140.144,,,139.534,0.610226,-11.8084,,3.95274,,54.3924,85.7519,-4.3613,,1.76917,
2228,129.223,,,135.773,-6.5498,-8.66198,,2.9557,,53.2062,76.0172,-4.43079,,1.54191,
2261,118.304,,,126.382,-8.07773,-5.17875,,2.47462,,51.1368,67.1674,-3.80577,,1.20386,
2294,118.51,,,112.455,6.05457,-2.40364,,2.5365,,47.0638,71.4459,-2.65438,,0.906463,
2327,115.407,,,96.9988,18.4085,-1.07036,,2.95804,,41.2026,74.2046,-1.45185,,0.744629,
2360,114.999,,,82.941,32.0576,-1.22344,,3.47643,,34.4749,80.5238,-0.541163,,0.727121,
2393,126.918,,,72.5939,54.3236,-2.53028,,3.83617,,28.212,98.7055,-0.167748,,0.79578,
2426,90.007,,,66.7749,23.2321,-4.2311,,3.86587,,23.4697,66.5373,-0.232383,,0.852198,
2459,83.9457,,,64.6792,19.2665,-5.64499,,3.55245,,20.4874,63.4583,-0.540364,,0.843209,
2492,78.7067,,,64.7163,13.9904,-6.23987,,2.9763,,19.0484,59.6583,-0.82297,,0.742717,
