ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_LambdaCDM_tt,residual_LambdaCDM_tt,Dl_LambdaCDM_te,residual_LambdaCDM_te,Dl_LambdaCDM_ee,residual_LambdaCDM_ee
1529,588.39,9.37829,16.3364,475.251,113.139,9.7503,-0.372014,25.2829,-8.94654,475.251,113.139,9.7503,-0.372014,25.2829,-8.94654
1546,547.01,10.0139,17.2441,434.243,112.767,-0.772392,10.7863,25.9015,-8.65742,434.243,112.767,-0.772392,10.7863,25.9015,-8.65742
1563,503.657,-0.414165,16.8062,409.539,94.1184,-11.4725,11.0583,25.4994,-8.69329,409.539,94.1184,-11.4725,11.0583,25.4994,-8.69329
1580,468.039,-1.86885,6.00044,400.024,68.0157,-21.2243,19.3555,24.1315,-18.131,400.024,68.0157,-21.2243,19.3555,24.1315,-18.131
1597,429.111,-9.9112,23.6655,402.722,26.389,-29.0428,19.1316,21.9897,1.67584,402.722,26.389,-29.0428,19.1316,21.9897,1.67584
1614,407.925,-9.49197,28.6547,413.515,-5.59016,-33.9488,24.4568,19.3294,9.32529,413.515,-5.59016,-33.9488,24.4568,19.3294,9.32529
1631,399.577,-25.3687,25.01,428.65,-29.0735,-35.6887,10.3201,16.4109,8.59911,428.65,-29.0735,-35.6887,10.3201,16.4109,8.59911
1648,389.097,-22.7408,15.7028,443.928,-54.8318,-34.4246,11.6839,13.5411,2.16175,443.928,-54.8318,-34.4246,11.6839,13.5411,2.16175
1665,391.497,-25.4964,25.7318,454.794,-63.2976,-30.5263,5.02988,11.0616,14.6702,454.794,-63.2976,-30.5263,5.02988,11.0616,14.6702
1682,385.396,-29.9275,35.6797,459.048,-73.6527,-24.6472,-5.28032,9.14551,26.5342,459.048,-73.6527,-24.6472,-5.28032,9.14551,26.5342
1699,400.368,-26.1074,19.884,455.381,-55.0129,-17.7356,-8.3718,7.92077,11.9632,455.381,-55.0129,-17.7356,-8.3718,7.92077,11.9632
1716,393.039,-22.1731,-2.30435,442.947,-49.9082,-10.8823,-11.2908,7.48248,-9.78684,442.947,-49.9082,-10.8823,-11.2908,7.48248,-9.78684
1733,407.61,-28.2166,10.7442,422.77,-15.1597,-4.8045,-23.4121,7.77096,2.97321,422.77,-15.1597,-4.8045,-23.4121,7.77096,2.97321
1750,377.716,-22.2324,37.1788,396.973,-19.2577,-0.20521,-22.0272,8.64053,28.5383,396.973,-19.2577,-0.20521,-22.0272,8.64053,28.5383
1767,379.019,-13.1588,21.6818,368.222,10.7977,2.26551,-15.4243,9.90129,11.7805,368.222,10.7977,2.26551,-15.4243,9.90129,11.7805
1784,377.36,-11.8144,-18.8184,338.893,38.4665,2.54981,-14.3643,11.3625,-30.1809,338.893,38.4665,2.54981,-14.3643,11.3625,-30.1809
1801,358.796,-8.0874,23.4248,311.819,46.9773,0.807566,-8.89497,12.7838,10.641,311.819,46.9773,0.807566,-8.89497,12.7838,10.641
1818,342.446,-0.976027,18.7414,289.751,52.6953,-2.65826,1.68223,13.9189,4.82253,289.751,52.6953,-2.65826,1.68223,13.9189,4.82253
1835,313.006,-4.91613,16.6022,273.683,39.3232,-7.32149,2.40537,14.6568,1.94537,273.683,39.3232,-7.32149,2.40537,14.6568,1.94537
1852,305.378,1.81527,-6.23088,264.287,41.0913,-12.4455,14.2607,14.8983,-21.1292,264.287,41.0913,-12.4455,14.2607,14.8983,-21.1292
1869,276.147,-4.78882,36.2976,261.706,14.4412,-17.2646,12.4758,14.5765,21.721,261.706,14.4412,-17.2646,12.4758,14.5765,21.721
1886,265.911,1.66045,0.555329,264.789,1.12176,-21.2963,22.9567,13.754,-13.1987,264.789,1.12176,-21.2963,22.9567,13.754,-13.1987
1903,249.92,-11.107,-18.6965,271.712,-21.7917,-24.0077,12.9007,12.5414,-31.2379,271.712,-21.7917,-24.0077,12.9007,12.5414,-31.2379
1920,257.96,-8.76494,26.026,280.421,-22.4611,-24.985,16.2201,11.0723,14.9537,280.421,-22.4611,-24.985,16.2201,11.0723,14.9537
1937,245.342,-13.224,20.5827,289.104,-43.7615,-24.2589,11.035,9.4913,11.0914,289.104,-43.7615,-24.2589,11.035,9.4913,11.0914
1954,231.313,-5.86213,-42.7334,295.538,-64.2257,-21.9631,16.101,7.98498,-50.7184,295.538,-64.2257,-21.9631,16.101,7.98498,-50.7184
1971,229.279,-28.0519,51.929,297.849,-68.5702,-18.3466,-9.70537,6.71755,45.2114,297.849,-68.5702,-18.3466,-9.70537,6.71755,45.2114
1988,225.825,-27.8392,5.28485,295.435,-69.6102,-13.8432,-13.996,5.76276,-0.477915,295.435,-69.6102,-13.8432,-13.996,5.76276,-0.477915
2005,240.086,,,287.784,-47.6978,-9.02998,,5.2008,,287.784,-47.6978,-9.02998,,5.2008,
2030,233.983,,,267.267,-33.2848,-2.46581,,5.13659,,267.267,-33.2848,-2.46581,,5.13659,
2063,216.247,,,228.977,-12.7303,3.3695,,6.11242,,228.977,-12.7303,3.3695,,6.11242,
2096,204.908,,,187.509,17.3991,4.46748,,7.634,,187.509,17.3991,4.46748,,7.634,
2129,200.092,,,153.858,46.2348,1.34388,,8.79693,,153.858,46.2348,1.34388,,8.79693,
2162,168.762,,,133.775,34.9876,-3.92823,,9.03437,,133.775,34.9876,-3.92823,,9.03437,
2195,140.144,,,127.736,12.4084,-8.76785,,8.17501,,127.736,12.4084,-8.76785,,8.17501,
2228,129.223,,,130.377,-1.15336,-11.1365,,6.57559,,130.377,-1.15336,-11.1365,,6.57559,
2261,118.304,,,134.681,-16.3766,-10.501,,4.8193,,134.681,-16.3766,-10.501,,4.8193,
2294,118.51,,,134.398,-15.8879,-7.52893,,3.49486,,134.398,-15.8879,-7.52893,,3.49486,
2327,115.407,,,126.944,-11.5371,-3.9116,,2.936,,126.944,-11.5371,-3.9116,,2.936,
2360,114.999,,,113.734,1.26489,-1.20128,,3.10342,,113.734,1.26489,-1.20128,,3.10342,
2393,126.918,,,98.6155,28.302,-0.433928,,3.70141,,98.6155,28.302,-0.433928,,3.70141,
2426,90.007,,,86.1767,3.83027,-1.56178,,4.2811,,86.1767,3.83027,-1.56178,,4.2811,
2459,83.9457,,,78.9934,4.95228,-3.7586,,4.5139,,78.9934,4.95228,-3.7586,,4.5139,
2492,78.7067,,,77.4422,1.26454,-5.83504,,4.24022,,77.4422,1.26454,-5.83504,,4.24022,
