Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_LambdaCDM,residual_LambdaCDM
SDSS15872,0.20203,39.91546,0.117009,39.945493,-0.030032155,39.945493,-0.030032155
SDSS7243,0.20231,39.997872,0.117808,39.948853,0.04901884,39.948853,0.04901884
SDSS16032,0.20318,40.030084,0.114994,39.959267,0.070816836,39.959267,0.070816836
SDSS14212,0.20399,40.015354,0.114245,39.968925,0.046428136,39.968925,0.046428136
SDSS18965,0.20466,40.025888,0.115117,39.976888,0.049000317,39.976888,0.049000317
SDSS17801,0.20515,40.189933,0.131465,39.982696,0.20723654,39.982696,0.20723654
SDSS20581,0.20554,39.977925,0.114345,39.98731,-0.0093850717,39.98731,-0.0093850717
SDSS19913,0.20557,40.064992,0.114899,39.987664,0.077327632,39.987664,0.077327632
SDSS13152,0.2056,39.725076,0.113718,39.988019,-0.26294265,39.988019,-0.26294265
SDSS15201,0.20704,40.382853,0.117479,40.00498,0.37787317,40.00498,0.37787317
SDSS13641,0.20852,40.053077,0.114386,40.022298,0.030778671,40.022298,0.030778671
SDSS15467,0.2091,39.965702,0.115699,40.029054,-0.063352322,40.029054,-0.063352322
SDSS13425,0.20953,39.97229,0.131221,40.034052,-0.061762213,40.034052,-0.061762213
SDSS16473,0.2096,40.098031,0.115465,40.034865,0.06316637,40.034865,0.06316637
04D1dc,0.210032,39.940759,0.085765,40.039875,-0.099115732,40.039875,-0.099115732
SDSS19425,0.21025,40.06196,0.128931,40.042399,0.01956043,40.042399,0.01956043
SDSS15259,0.21054,39.946447,0.11424,40.045754,-0.099306458,40.045754,-0.099306458
SDSS17875,0.21075,40.325716,0.116152,40.04818,0.27753599,40.04818,0.27753599
SDSS14157,0.21082,39.870705,0.11447,40.048989,-0.17828323,40.048989,-0.17828323
SDSS7847,0.21134,39.893376,0.115658,40.054986,-0.16160951,40.054986,-0.16160951
SDSS6933,0.21163,39.953113,0.114069,40.058324,-0.10521173,40.058324,-0.10521173
SDSS2330,0.21179,40.41951,0.124547,40.060165,0.35934544,40.060165,0.35934544
SDSS18466,0.21226,40.021027,0.115112,40.065563,-0.044535709,40.065563,-0.044535709
SDSS14331,0.2126,40.27207,0.116607,40.069461,0.2026087,40.069461,0.2026087
SDSS8495,0.21295,40.048138,0.121443,40.073468,-0.025330025,40.073468,-0.025330025
SDSS18927,0.21323,39.856819,0.117876,40.076669,-0.21985031,40.076669,-0.21985031
SDSS20364,0.21382,40.133128,0.11761,40.083401,0.049726467,40.083401,0.049726467
SDSS7473,0.21457,40.213491,0.114262,40.091935,0.12155598,40.091935,0.12155598
SDSS15203,0.21468,40.01396,0.114437,40.093184,-0.079224034,40.093184,-0.079224034
SDSS14019,0.21513,40.506169,0.120494,40.098289,0.40788036,40.098289,0.40788036
SDSS17435,0.21674,40.224268,0.115124,40.116471,0.10779657,40.116471,0.10779657
SDSS9467,0.21698,40.362519,0.124622,40.119171,0.2433477,40.119171,0.2433477
SDSS19008,0.21757,40.022694,0.11934,40.125796,-0.10310251,40.125796,-0.10310251
SDSS5533,0.21829,40.130614,0.114544,40.133859,-0.0032452048,40.133859,-0.0032452048
SDSS7512,0.21835,40.22788,0.116348,40.13453,0.093350006,40.13453,0.093350006
SDSS18940,0.21861,40.034787,0.114762,40.137434,-0.1026477,40.137434,-0.1026477
SDSS20144,0.21865,40.151814,0.11463,40.137881,0.013932922,40.137881,0.013932922
05D3kx,0.219462,40.124424,0.085341,40.146931,-0.022506173,40.146931,-0.022506173
SDSS19230,0.21955,39.855575,0.119543,40.14791,-0.29233451,40.14791,-0.29233451
SDSS13727,0.21971,40.207089,0.115514,40.149688,0.057400797,40.149688,0.057400797
SDSS15433,0.21976,40.191425,0.114935,40.150244,0.041180915,40.150244,0.041180915
SDSS16793,0.22058,40.047012,0.138465,40.15934,-0.11232822,40.15934,-0.11232822
SDSS15354,0.22068,39.987392,0.119891,40.160447,-0.17305528,40.160447,-0.17305528
SDSS15229,0.22256,40.271888,0.11527,40.181177,0.090711413,40.181177,0.090711413
SDSS14846,0.22328,40.220412,0.115872,40.189073,0.031339007,40.189073,0.031339007
SDSS13025,0.22351,40.301727,0.1168,40.19159,0.11013699,40.19159,0.11013699
SDSS19992,0.22452,40.485442,0.122907,40.202617,0.28282534,40.202617,0.28282534
SDSS19341,0.22667,40.166936,0.118938,40.225938,-0.059001915,40.225938,-0.059001915
SDSS13578,0.22668,40.208463,0.115846,40.226046,-0.017582269,40.226046,-0.017582269
SDSS21033,0.22786,40.210809,0.11565,40.238758,-0.027948951,40.238758,-0.027948951
SDSS3452,0.22893,40.265744,0.115979,40.250233,0.015510711,40.250233,0.015510711
SDSS13072,0.22916,40.240237,0.122097,40.252693,-0.012456445,40.252693,-0.012456445
SDSS12881,0.2316,40.149821,0.118789,40.278653,-0.1288323,40.278653,-0.1288323
SDSS12971,0.2338,40.293871,0.115605,40.301844,-0.0079735575,40.301844,-0.0079735575
SDSS17223,0.23381,40.273987,0.118911,40.301949,-0.027962346,40.301949,-0.027962346
SDSS16350,0.23472,40.269667,0.116813,40.311483,-0.041816106,40.311483,-0.041816106
SDSS13511,0.23646,40.587645,0.117789,40.329618,0.25802653,40.329618,0.25802653
SDSS17884,0.23782,40.387909,0.116252,40.343707,0.044202179,40.343707,0.044202179
SDSS15868,0.24102,40.539081,0.116005,40.376567,0.16251375,40.376567,0.16251375
SDSS13506,0.24179,40.39325,0.122422,40.384415,0.0088353108,40.384415,0.0088353108
SDSS19023,0.24185,40.444511,0.114848,40.385025,0.059485594,40.385025,0.059485594
SDSS20111,0.24348,40.430191,0.118064,40.401557,0.028634429,40.401557,0.028634429
SDSS20088,0.24352,40.453641,0.113403,40.401961,0.051679861,40.401961,0.051679861
SDSS3377,0.24448,40.242662,0.115275,40.411649,-0.16898725,40.411649,-0.16898725
SDSS19990,0.24495,40.511808,0.119541,40.416379,0.095428786,40.416379,0.095428786
SDSS18486,0.2454,40.297824,0.114389,40.4209,-0.12307625,40.4209,-0.12307625
SDSS17464,0.24555,39.990067,0.116206,40.422405,-0.43233875,40.422405,-0.43233875
SDSS20039,0.24558,40.343133,0.118174,40.422706,-0.079572913,40.422706,-0.079572913
SDSS12977,0.24562,40.361734,0.115338,40.423108,-0.061374067,40.423108,-0.061374067
