ell,Dl_obs,Dl_te_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_LambdaCDM_tt,residual_LambdaCDM_tt,Dl_LambdaCDM_te,residual_LambdaCDM_te
869,16.3651,1.30001,2671.98,-2655.62,-57.3271,58.6271,2671.98,-2655.62,-57.3271,58.6271
878,17.5279,1.35817,2651.03,-2633.5,-39.47,40.8282,2651.03,-2633.5,-39.47,40.8282
887,22.0617,1.41689,2614.67,-2592.61,-21.78,23.1969,2614.67,-2592.61,-21.78,23.1969
896,24.2907,1.4849,2562.89,-2538.6,-4.73367,6.21856,2562.89,-2538.6,-4.73367,6.21856
905,23.2827,1.55253,2496.19,-2472.91,11.3645,-9.81193,2496.19,-2472.91,11.3645,-9.81193
914,29.1072,1.62373,2416.41,-2387.3,26.0899,-24.4661,2416.41,-2387.3,26.0899,-24.4661
923,31.4781,1.68955,2325.91,-2294.43,38.9972,-37.3076,2325.91,-2294.43,38.9972,-37.3076
932,35.4116,1.75885,2226.96,-2191.54,49.751,-47.9921,2226.96,-2191.54,49.751,-47.9921
941,37.4935,1.82725,2121.71,-2084.22,58.0926,-56.2653,2121.71,-2084.22,58.0926,-56.2653
950,37.058,1.89397,2011.93,-1974.87,63.8099,-61.9159,2011.93,-1974.87,63.8099,-61.9159
959,39.3482,1.95515,1899.42,-1860.07,66.7915,-64.8363,1899.42,-1860.07,66.7915,-64.8363
968,40.3395,2.01156,1787,-1746.66,67.1055,-65.0939,1787,-1746.66,67.1055,-65.0939
977,40.4442,2.06051,1677.37,-1636.92,64.8821,-62.8215,1677.37,-1636.92,64.8821,-62.8215
986,38.6279,2.11076,1572.79,-1534.17,60.259,-58.1482,1572.79,-1534.17,60.259,-58.1482
995,42.2792,2.1566,1475.19,-1432.91,53.3548,-51.1982,1475.19,-1432.91,53.3548,-51.1982
1004,40.1553,2.56889,1386.16,-1346,44.3128,-41.7439,1386.16,-1346,44.3128,-41.7439
1013,46.1332,2.60496,1306.73,-1260.59,33.4878,-30.8828,1306.73,-1260.59,33.4878,-30.8828
1022,42.9829,2.63531,1237.99,-1195,21.3131,-18.6778,1237.99,-1195,21.3131,-18.6778
1031,39.2361,2.66779,1180.58,-1141.35,8.30263,-5.63484,1180.58,-1141.35,8.30263,-5.63484
1040,36.5526,2.69277,1135.09,-1098.54,-5.19176,7.88453,1135.09,-1098.54,-5.19176,7.88453
1049,35.8932,2.71843,1101.73,-1065.83,-18.7846,21.503,1101.73,-1065.83,-18.7846,21.503
1058,37.0442,2.75134,1080.63,-1043.58,-32.2104,34.9618,1080.63,-1043.58,-32.2104,34.9618
1067,28.6378,2.77763,1070.71,-1042.07,-45.0528,47.8304,1070.71,-1042.07,-45.0528,47.8304
1076,25.1823,2.80328,1070.64,-1045.46,-56.899,59.7023,1070.64,-1045.46,-56.899,59.7023
1085,20.9454,2.83632,1079.11,-1058.17,-67.4121,70.2484,1079.11,-1058.17,-67.4121,70.2484
1094,25.9907,2.87076,1094.95,-1068.96,-76.307,79.1778,1094.95,-1068.96,-76.307,79.1778
1103,16.4541,2.91322,1117.2,-1100.75,-83.3753,86.2885,1117.2,-1100.75,-83.3753,86.2885
1112,15.7459,2.96126,1144.51,-1128.76,-88.4901,91.4514,1144.51,-1128.76,-88.4901,91.4514
1121,15.3649,3.01755,1174.76,-1159.39,-91.6284,94.646,1174.76,-1159.39,-91.6284,94.646
1130,15.5914,3.07321,1205.95,-1190.36,-92.7932,95.8664,1205.95,-1190.36,-92.7932,95.8664
1139,13.6421,3.13544,1236.48,-1222.84,-92.0143,95.1497,1236.48,-1222.84,-92.0143,95.1497
1148,13.5995,3.20856,1264.9,-1251.3,-89.3154,92.524,1264.9,-1251.3,-89.3154,92.524
1157,14.5019,3.28262,1290.04,-1275.53,-84.7455,88.0281,1290.04,-1275.53,-84.7455,88.0281
1166,9.18108,3.37282,1310.85,-1301.66,-78.5716,81.9444,1310.85,-1301.66,-78.5716,81.9444
1175,10.5746,3.45778,1326.34,-1315.76,-71.1411,74.5989,1326.34,-1315.76,-71.1411,74.5989
1184,12.8028,3.54828,1335.72,-1322.91,-62.7659,66.3141,1335.72,-1322.91,-62.7659,66.3141
1193,12.7564,3.63968,1338.26,-1325.5,-53.7154,57.3551,1338.26,-1325.5,-53.7154,57.3551
1202,23.1519,3.74925,1333.44,-1310.29,-44.2075,47.9567,1333.44,-1310.29,-44.2075,47.9567
1211,21.2917,3.85511,1321.11,-1299.82,-34.4897,38.3448,1321.11,-1299.82,-34.4897,38.3448
1220,18.0007,3.96742,1301.9,-1283.9,-24.9297,28.8971,1301.9,-1283.9,-24.9297,28.8971
1229,24.1192,4.07677,1276.48,-1252.36,-15.8681,19.9449,1276.48,-1252.36,-15.8681,19.9449
1238,26.9876,4.18657,1245.48,-1218.49,-7.5843,11.7709,1245.48,-1218.49,-7.5843,11.7709
1247,28.9322,4.30219,1209.39,-1180.46,-0.317866,4.62005,1209.39,-1180.46,-0.317866,4.62005
1256,28.2583,4.41566,1168.61,-1140.35,5.73841,-1.32275,1168.61,-1140.35,5.73841,-1.32275
1265,32.123,4.54296,1124.3,-1092.17,10.4667,-5.92379,1124.3,-1092.17,10.4667,-5.92379
1274,28.0386,4.65804,1077.93,-1049.89,13.7929,-9.13485,1077.93,-1049.89,13.7929,-9.13485
1283,25.1459,4.76999,1030.81,-1005.67,15.6645,-10.8945,1030.81,-1005.67,15.6645,-10.8945
1292,32.7948,4.88687,984.042,-951.247,16.0382,-11.1514,984.042,-951.247,16.0382,-11.1514
1301,32.8301,5.00459,938.512,-905.682,14.8767,-9.87207,938.512,-905.682,14.8767,-9.87207
1310,32.308,5.11265,895.025,-862.717,12.2029,-7.09021,895.025,-862.717,12.2029,-7.09021
1319,37.0351,5.23496,854.524,-817.489,8.23083,-2.99587,854.524,-817.489,8.23083,-2.99587
1328,22.7581,5.35214,817.855,-795.097,3.1875,2.16464,817.855,-795.097,3.1875,2.16464
1337,32.7284,5.47018,785.719,-752.991,-2.72814,8.19832,785.719,-752.991,-2.72814,8.19832
1346,25.6747,5.58651,758.709,-733.034,-9.35161,14.9381,758.709,-733.034,-9.35161,14.9381
1355,22.1336,5.70918,737.302,-715.168,-16.5462,22.2553,737.302,-715.168,-16.5462,22.2553
1364,20.8649,5.82346,721.569,-700.705,-24.0883,29.9118,721.569,-700.705,-24.0883,29.9118
1373,13.9711,5.96106,711.195,-697.224,-31.6694,37.6305,711.195,-697.224,-31.6694,37.6305
1382,19.7096,6.08048,705.864,-686.154,-39.0215,45.102,705.864,-686.154,-39.0215,45.102
1391,18.9034,6.21001,705.284,-686.381,-45.9109,52.1209,705.284,-686.381,-45.9109,52.1209
1400,26.3292,6.35494,709.29,-682.961,-52.1539,58.5088,709.29,-682.961,-52.1539,58.5088
1409,5.1988,6.50113,717.58,-712.382,-57.5918,64.0929,717.58,-712.382,-57.5918,64.0929
1418,20.0139,6.64875,729.177,-709.163,-62.0936,68.7423,729.177,-709.163,-62.0936,68.7423
1427,20.0412,6.79888,743.086,-723.045,-65.5586,72.3575,743.086,-723.045,-65.5586,72.3575
1436,13.1922,6.97404,758.408,-745.216,-67.8961,74.8702,758.408,-745.216,-67.8961,74.8702
1445,10.43,7.13505,774.373,-763.943,-69.0264,76.1615,774.373,-763.943,-69.0264,76.1615
1454,2.1953,7.3081,790.334,-788.139,-68.8756,76.1837,790.334,-788.139,-68.8756,76.1837
1463,18.35,7.47993,805.646,-787.296,-67.4752,74.9551,805.646,-787.296,-67.4752,74.9551
1472,12.4154,7.66775,819.456,-807.04,-64.9624,72.6301,819.456,-807.04,-64.9624,72.6301
1481,16.5295,7.87266,831.022,-814.492,-61.4678,69.3404,831.022,-814.492,-61.4678,69.3404
1490,14.6158,8.08079,839.739,-825.123,-57.1012,65.182,839.739,-825.123,-57.1012,65.182
1499,-1.3298,8.29492,845.024,-846.354,-51.9475,60.2424,845.024,-846.354,-51.9475,60.2424
1512,21.9852,6.08102,845.766,-823.78,-43.3179,49.3989,845.766,-823.78,-43.3179,49.3989
1529,16.3364,6.39523,834.375,-818.039,-30.9293,37.3245,834.375,-818.039,-30.9293,37.3245
1546,17.2441,6.72,809.204,-791.96,-18.561,25.281,809.204,-791.96,-18.561,25.281
1563,16.8062,7.06099,770.438,-753.631,-7.26207,14.3231,770.438,-753.631,-7.26207,14.3231
1580,6.00044,7.40262,721.326,-715.325,2.05437,5.34825,721.326,-715.325,2.05437,5.34825
1597,23.6655,7.76648,665.94,-642.275,8.61855,-0.852073,665.94,-642.275,8.61855,-0.852073
1614,28.6547,8.14545,607.335,-578.68,11.8647,-3.7192,607.335,-578.68,11.8647,-3.7192
1631,25.01,8.54801,549.656,-524.646,11.9273,-3.37934,549.656,-524.646,11.9273,-3.37934
1648,15.7028,8.94798,496.913,-481.21,9.12404,-0.176058,496.913,-481.21,9.12404,-0.176058
1665,25.7318,9.38546,452.082,-426.35,3.7277,5.65776,452.082,-426.35,3.7277,5.65776
1682,35.6797,9.8304,416.651,-380.971,-3.35069,13.1811,416.651,-380.971,-3.35069,13.1811
1699,19.884,10.3022,391.631,-371.747,-11.1687,21.4709,391.631,-371.747,-11.1687,21.4709
1716,-2.30435,10.7949,377.602,-379.906,-18.9894,29.7843,377.602,-379.906,-18.9894,29.7843
1733,10.7442,11.3409,372.71,-361.966,-26.0058,37.3467,372.71,-361.966,-26.0058,37.3467
1750,37.1788,11.883,374.926,-337.747,-31.4874,43.3705,374.926,-337.747,-31.4874,43.3705
1767,21.6818,12.4608,382.509,-360.827,-34.9135,47.3743,382.509,-360.827,-34.9135,47.3743
1784,-18.8184,13.0931,392.438,-411.257,-36.2215,49.3147,392.438,-411.257,-36.2215,49.3147
1801,23.4248,13.7403,401.896,-378.472,-35.394,49.1343,401.896,-378.472,-35.394,49.1343
1818,18.7414,14.4314,408.71,-389.968,-32.496,46.9273,408.71,-389.968,-32.496,46.9273
1835,16.6022,15.1632,411.372,-394.769,-28.1266,43.2899,411.372,-394.769,-28.1266,43.2899
1852,-6.23088,15.9019,408.565,-414.796,-22.8332,38.7351,408.565,-414.796,-22.8332,38.7351
1869,36.2976,16.7017,399.503,-363.205,-17.094,33.7957,399.503,-363.205,-17.094,33.7957
1886,0.555329,17.5873,385.099,-384.544,-11.5581,29.1454,385.099,-384.544,-11.5581,29.1454
1903,-18.6965,18.44,366.118,-384.814,-6.80342,25.2435,366.118,-384.814,-6.80342,25.2435
1920,26.026,19.3936,343.472,-317.446,-3.23878,22.6323,343.472,-317.446,-3.23878,22.6323
1937,20.5827,20.3961,319.212,-298.629,-1.03065,21.4267,319.212,-298.629,-1.03065,21.4267
1954,-42.7334,21.4188,295.106,-337.84,-0.346181,21.765,295.106,-337.84,-0.346181,21.765
1971,51.929,22.4793,272.571,-220.642,-1.1957,23.675,272.571,-220.642,-1.1957,23.675
1988,5.28485,23.6475,252.89,-247.605,-3.22328,26.8708,252.89,-247.605,-3.22328,26.8708
