ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_LambdaCDM_tt,residual_LambdaCDM_tt,Dl_LambdaCDM_te,residual_LambdaCDM_te,Dl_LambdaCDM_ee,residual_LambdaCDM_ee
1427,796.252,-38.2634,20.0412,0.434399,795.817,-0.0329475,-38.2305,-0.0281131,20.0693,0.434399,795.817,-0.0329475,-38.2305,-0.0281131,20.0693
1436,803.463,-40.2416,13.1922,0.308964,803.154,-0.0354526,-40.2061,-0.0182431,13.2105,0.308964,803.154,-0.0354526,-40.2061,-0.0182431,13.2105
1445,798.655,-37.8014,10.43,0.0918085,798.563,-0.0186019,-37.7828,-0.00392363,10.4339,0.0918085,798.563,-0.0186019,-37.7828,-0.00392363,10.4339
1454,773.833,-26.0106,2.1953,-0.00860815,773.842,0.0182766,-26.0289,-0.00154861,2.19684,-0.00860815,773.842,0.0182766,-26.0289,-0.00154861,2.19684
1463,762.183,-21.7373,18.35,0.113797,762.069,0.0571794,-21.7945,-0.0132751,18.3633,0.113797,762.069,0.0571794,-21.7945,-0.0132751,18.3633
1472,749.532,-9.44394,12.4154,0.237633,749.294,0.075041,-9.51898,-0.0234927,12.4389,0.237633,749.294,0.075041,-9.51898,-0.0234927,12.4389
1481,738.185,2.7698,16.5295,0.245407,737.94,0.0606692,2.70913,-0.0237343,16.5532,0.245407,737.94,0.0606692,2.70913,-0.0237343,16.5532
1490,727.424,-4.9052,14.6158,0.157053,727.267,0.0239068,-4.92911,-0.0137777,14.6296,0.157053,727.267,0.0239068,-4.92911,-0.0137777,14.6296
1499,701.642,-1.96257,-1.3298,0.0147922,701.628,-0.000509508,-1.96206,-0.00105232,-1.32875,0.0147922,701.628,-0.000509508,-1.96206,-0.00105232,-1.32875
1512,655.678,7.47919,21.9852,-0.123059,655.801,0.0520989,7.42709,0.00362862,21.9816,-0.123059,655.801,0.0520989,7.42709,0.00362862,21.9816
1529,588.39,9.37829,16.3364,-0.106762,588.496,0.092936,9.28535,-0.00197095,16.3383,-0.106762,588.496,0.092936,9.28535,-0.00197095,16.3383
1546,547.01,10.0139,17.2441,0.0122161,546.998,0.0148328,9.99906,-0.00253791,17.2466,0.0122161,546.998,0.0148328,9.99906,-0.00253791,17.2466
1563,503.657,-0.414165,16.8062,-0.216197,503.873,0.00920165,-0.423366,0.0141995,16.792,-0.216197,503.873,0.00920165,-0.423366,0.0141995,16.792
1580,468.039,-1.86885,6.00044,-0.311546,468.351,0.0341723,-1.90302,0.0168677,5.98357,-0.311546,468.351,0.0341723,-1.90302,0.0168677,5.98357
1597,429.111,-9.9112,23.6655,-0.0263166,429.138,0.00873537,-9.91993,0.00073529,23.6648,-0.0263166,429.138,0.00873537,-9.91993,0.00073529,23.6648
1614,407.925,-9.49197,28.6547,-0.129515,408.055,-0.0405074,-9.45147,0.0114273,28.6433,-0.129515,408.055,-0.0405074,-9.45147,0.0114273,28.6433
1631,399.577,-25.3687,25.01,-0.223824,399.801,-0.0381577,-25.3305,0.0179442,24.9921,-0.223824,399.801,-0.0381577,-25.3305,0.0179442,24.9921
1648,389.097,-22.7408,15.7028,-0.0232007,389.12,0.000588742,-22.7413,0.00152614,15.7013,-0.0232007,389.12,0.000588742,-22.7413,0.00152614,15.7013
1665,391.497,-25.4964,25.7318,0.0591303,391.437,-0.0512539,-25.4452,-0.000418192,25.7322,0.0591303,391.437,-0.0512539,-25.4452,-0.000418192,25.7322
1682,385.396,-29.9275,35.6797,0.00602991,385.39,-0.0617971,-29.8657,0.00295216,35.6767,0.00602991,385.39,-0.0617971,-29.8657,0.00295216,35.6767
1699,400.368,-26.1074,19.884,-0.00596931,400.374,-0.00199536,-26.1054,0.000594226,19.8834,-0.00596931,400.374,-0.00199536,-26.1054,0.000594226,19.8834
1716,393.039,-22.1731,-2.30435,0.168345,392.87,-0.0169788,-22.1562,-0.0124765,-2.29187,0.168345,392.87,-0.0169788,-22.1562,-0.0124765,-2.29187
1733,407.61,-28.2166,10.7442,0.161578,407.449,-0.0310033,-28.1856,-0.0108735,10.755,0.161578,407.449,-0.0310033,-28.1856,-0.0108735,10.755
1750,377.716,-22.2324,37.1788,0,377.716,0,-22.2324,0,37.1788,0,377.716,0,-22.2324,0,37.1788
1767,379.019,-13.1588,21.6818,0.117624,378.902,0.0280444,-13.1868,-0.0123985,21.6942,0.117624,378.902,0.0280444,-13.1868,-0.0123985,21.6942
1784,377.36,-11.8144,-18.8184,0.13498,377.225,0.0164863,-11.8309,-0.0130542,-18.8053,0.13498,377.225,0.0164863,-11.8309,-0.0130542,-18.8053
1801,358.796,-8.0874,23.4248,-0.00655358,358.803,0.00120383,-8.08861,0.000405949,23.4244,-0.00655358,358.803,0.00120383,-8.08861,0.000405949,23.4244
1818,342.446,-0.976027,18.7414,-0.0256469,342.472,0.0439803,-1.02001,-0.00212108,18.7435,-0.0256469,342.472,0.0439803,-1.02001,-0.00212108,18.7435
1835,313.006,-4.91613,16.6022,0.00530222,313.001,0.0366093,-4.95274,-0.0048046,16.607,0.00530222,313.001,0.0366093,-4.95274,-0.0048046,16.607
1852,305.378,1.81527,-6.23088,-0.0111115,305.389,-0.000895477,1.81617,0.00106142,-6.23194,-0.0111115,305.389,-0.000895477,1.81617,0.00106142,-6.23194
1869,276.147,-4.78882,36.2976,-0.131026,276.278,0.0208584,-4.80967,0.0085035,36.2891,-0.131026,276.278,0.0208584,-4.80967,0.0085035,36.2891
1886,265.911,1.66045,0.555329,-0.0869873,265.998,0.0225087,1.63794,0.00467973,0.550649,-0.0869873,265.998,0.0225087,1.63794,0.00467973,0.550649
1903,249.92,-11.107,-18.6965,-0.00465681,249.925,-0.00434006,-11.1027,0.000941207,-18.6975,-0.00465681,249.925,-0.00434006,-11.1027,0.000941207,-18.6975
1920,257.96,-8.76494,26.026,-0.109696,258.07,-0.0158679,-8.74907,0.0104191,26.0155,-0.109696,258.07,-0.0158679,-8.74907,0.0104191,26.0155
1937,245.342,-13.224,20.5827,-0.087373,245.429,-0.00454662,-13.2194,0.00707791,20.5756,-0.087373,245.429,-0.00454662,-13.2194,0.00707791,20.5756
1954,231.313,-5.86213,-42.7334,0.0115676,231.301,-0.00512163,-5.85701,-0.00055325,-42.7328,0.0115676,231.301,-0.00512163,-5.85701,-0.00055325,-42.7328
1971,229.279,-28.0519,51.929,-0.00360844,229.282,-0.0336097,-28.0183,0.00326901,51.9257,-0.00360844,229.282,-0.0336097,-28.0183,0.00326901,51.9257
1988,225.825,-27.8392,5.28485,-0.0231966,225.848,-0.0190193,-27.8202,0.00323141,5.28161,-0.0231966,225.848,-0.0190193,-27.8202,0.00323141,5.28161
2005,240.086,,,0.0244179,240.062,-0.00135851,,-0.00170338,,0.0244179,240.062,-0.00135851,,-0.00170338,
2030,233.983,,,0.0735366,233.909,-0.0217648,,-0.00456703,,0.0735366,233.909,-0.0217648,,-0.00456703,
2063,216.247,,,0.0514768,216.195,0.0077986,,-0.00524027,,0.0514768,216.195,0.0077986,,-0.00524027,
2096,204.908,,,0.0123294,204.896,-0.00150729,,-0.00120573,,0.0123294,204.896,-0.00150729,,-0.00120573,
2129,200.092,,,0.0171613,200.075,0.0223616,,-0.00422937,,0.0171613,200.075,0.0223616,,-0.00422937,
2162,168.762,,,-0.0348706,168.797,0.0086142,,0.00259606,,-0.0348706,168.797,0.0086142,,0.00259606,
2195,140.144,,,-0.005138,140.149,0.00464848,,-0.000126839,,-0.005138,140.149,0.00464848,,-0.000126839,
2228,129.223,,,-0.0625603,129.286,-0.000558885,,0.00571244,,-0.0625603,129.286,-0.000558885,,0.00571244,
2261,118.304,,,-0.0017207,118.306,-0.00900999,,0.00135706,,-0.0017207,118.306,-0.00900999,,0.00135706,
2294,118.51,,,-0.0110743,118.521,-0.00264187,,0.00115456,,-0.0110743,118.521,-0.00264187,,0.00115456,
2327,115.407,,,0.0278583,115.379,-0.0131967,,-0.00113697,,0.0278583,115.379,-0.0131967,,-0.00113697,
2360,114.999,,,0.0200098,114.979,0.00154418,,-0.00196446,,0.0200098,114.979,0.00154418,,-0.00196446,
2393,126.918,,,0.0115875,126.906,-0.00179908,,-0.00102145,,0.0115875,126.906,-0.00179908,,-0.00102145,
2426,90.007,,,0.0181461,89.9888,0.00927646,,-0.00285429,,0.0181461,89.9888,0.00927646,,-0.00285429,
2459,83.9457,,,-0.0103835,83.9561,0.00343461,,0.000618722,,-0.0103835,83.9561,0.00343461,,0.000618722,
2492,78.7067,,,-0.00236156,78.7091,0.00380653,,-0.000356582,,-0.00236156,78.7091,0.00380653,,-0.000356582,
