Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_USMFv2,residual_USMFv2
05D3km,0.96074,44.564697,0.112338,44.172212,0.39248511,44.123745,0.44095254
04D3nr,0.960751,43.831189,0.116274,44.172242,-0.34105298,44.123775,-0.29258572
Patuxent,0.970782,44.981973,0.118744,44.199565,0.78240754,44.15125,0.8307229
Ombo,0.97423,44.440738,0.118033,44.208893,0.23184483,44.160634,0.28010442
05D2my,0.98328,44.24164,0.114718,44.233222,0.0084179356,44.185117,0.05652264
04D1rx,0.983407,44.45169,0.114131,44.233562,0.21812808,44.18546,0.26623052
04D3lp,0.983777,44.059273,0.14188,44.234552,-0.17527863,44.186456,-0.12718279
04D1iv,0.99639,44.502238,0.112483,44.268077,0.23416113,44.220218,0.28202001
06D4cl,0.997826,44.262545,0.115855,44.271867,-0.009322183,44.224036,0.038508258
04D3dd,1.002795,44.48442,0.13731,44.284941,0.19947948,44.237211,0.24720923
Eagle,1.020807,44.629845,0.118836,44.331802,0.29804382,44.284466,0.34537947
04D4dw,1.0288,44.481966,0.1248,44.352335,0.12963053,44.305189,0.17677703
06D3en,1.060801,44.364937,0.132013,44.432992,-0.068055183,44.386687,-0.021750265
Gabi,1.12085,44.767999,0.121686,44.578028,0.18997017,44.533641,0.23435758
Lancaster,1.230892,45.06621,0.128558,44.824767,0.24144277,44.784882,0.28132753
Torngasek,1.265901,45.01046,0.128614,44.898651,0.11180919,44.860429,0.15003134
Aphrodite,1.299106,45.053559,0.128055,44.966855,0.086703168,44.9303,0.12325875
