ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_LambdaCDM_tt,residual_LambdaCDM_tt,Dl_LambdaCDM_te,residual_LambdaCDM_te,Dl_LambdaCDM_ee,residual_LambdaCDM_ee
1597,429.111,-9.9112,23.6655,297.68,131.431,-9.80774,-0.10346,5.81273,17.8528,297.68,131.431,-9.80774,-0.10346,5.81273,17.8528
1614,407.925,-9.49197,28.6547,275.883,132.043,-9.0811,-0.410877,6.52,22.1347,275.883,132.043,-9.0811,-0.410877,6.52,22.1347
1631,399.577,-25.3687,25.01,255.838,143.739,-9.15923,-16.2094,7.26839,17.7416,255.838,143.739,-9.15923,-16.2094,7.26839,17.7416
1648,389.097,-22.7408,15.7028,238.314,150.783,-9.91778,-12.823,7.96677,7.73604,238.314,150.783,-9.91778,-12.823,7.96677,7.73604
1665,391.497,-25.4964,25.7318,223.312,168.184,-11.3372,-14.1592,8.58433,17.1474,223.312,168.184,-11.3372,-14.1592,8.58433,17.1474
1682,385.396,-29.9275,35.6797,210.87,174.526,-13.1003,-16.8271,9.06723,26.6125,210.87,174.526,-13.1003,-16.8271,9.06723,26.6125
1699,400.368,-26.1074,19.884,201.089,199.278,-14.979,-11.1284,9.36811,10.5159,201.089,199.278,-14.979,-11.1284,9.36811,10.5159
1716,393.039,-22.1731,-2.30435,193.986,199.053,-16.9269,-5.24622,9.45231,-11.7567,193.986,199.053,-16.9269,-5.24622,9.45231,-11.7567
1733,407.61,-28.2166,10.7442,188.814,218.796,-18.7136,-9.50294,9.34723,1.39694,188.814,218.796,-18.7136,-9.50294,9.34723,1.39694
1750,377.716,-22.2324,37.1788,185.148,192.568,-20.1512,-2.08117,9.05894,28.1199,185.148,192.568,-20.1512,-2.08117,9.05894,28.1199
1767,379.019,-13.1588,21.6818,182.96,196.059,-21.1635,8.00478,8.57113,13.1107,182.96,196.059,-21.1635,8.00478,8.57113,13.1107
1784,377.36,-11.8144,-18.8184,181.389,195.97,-21.7415,9.92705,7.95408,-26.7725,181.389,195.97,-21.7415,9.92705,7.95408,-26.7725
1801,358.796,-8.0874,23.4248,179.888,178.908,-21.8232,13.7358,7.25018,16.1746,179.888,178.908,-21.8232,13.7358,7.25018,16.1746
1818,342.446,-0.976027,18.7414,178.291,164.155,-21.3401,20.364,6.46985,12.2716,178.291,164.155,-21.3401,20.364,6.46985,12.2716
1835,313.006,-4.91613,16.6022,176.22,136.786,-20.4586,15.5425,5.67108,10.9311,176.22,136.786,-20.4586,15.5425,5.67108,10.9311
1852,305.378,1.81527,-6.23088,173.299,132.079,-19.2308,21.0461,4.90511,-11.136,173.299,132.079,-19.2308,21.0461,4.90511,-11.136
1869,276.147,-4.78882,36.2976,169.268,106.879,-17.6478,12.859,4.20272,32.0948,169.268,106.879,-17.6478,12.859,4.20272,32.0948
1886,265.911,1.66045,0.555329,164.389,101.522,-15.8945,17.5549,3.57542,-3.0201,164.389,101.522,-15.8945,17.5549,3.57542,-3.0201
1903,249.92,-11.107,-18.6965,158.567,91.3528,-14.0891,2.9821,3.05656,-21.7531,158.567,91.3528,-14.0891,2.9821,3.05656,-21.7531
1920,257.96,-8.76494,26.026,151.659,106.301,-12.2896,3.52468,2.67433,23.3516,151.659,106.301,-12.2896,3.52468,2.67433,23.3516
1937,245.342,-13.224,20.5827,144.179,101.163,-10.5712,-2.65279,2.40134,18.1813,144.179,101.163,-10.5712,-2.65279,2.40134,18.1813
1954,231.313,-5.86213,-42.7334,136.294,95.0184,-9.04832,3.18619,2.24234,-44.9757,136.294,95.0184,-9.04832,3.18619,2.24234,-44.9757
1971,229.279,-28.0519,51.929,128.043,101.236,-7.79825,-20.2537,2.20386,49.7251,128.043,101.236,-7.79825,-20.2537,2.20386,49.7251
1988,225.825,-27.8392,5.28485,119.78,106.045,-6.77361,-21.0656,2.25043,3.03441,119.78,106.045,-6.77361,-21.0656,2.25043,3.03441
2005,240.086,,,111.828,128.258,-6.03328,,2.35955,,111.828,128.258,-6.03328,,2.35955,
2030,233.983,,,100.974,133.008,-5.50395,,2.60005,,100.974,133.008,-5.50395,,2.60005,
2063,216.247,,,88.789,127.457,-5.51723,,2.94539,,88.789,127.457,-5.51723,,2.94539,
2096,204.908,,,79.5651,125.343,-6.13979,,3.19539,,79.5651,125.343,-6.13979,,3.19539,
2129,200.092,,,73.2106,126.882,-6.90159,,3.24612,,73.2106,126.882,-6.90159,,3.24612,
2162,168.762,,,68.9358,99.8263,-7.53193,,3.09399,,68.9358,99.8263,-7.53193,,3.09399,
2195,140.144,,,65.9777,74.1666,-7.75287,,2.7508,,65.9777,74.1666,-7.75287,,2.7508,
2228,129.223,,,63.2523,65.9711,-7.49356,,2.30645,,63.2523,65.9711,-7.49356,,2.30645,
2261,118.304,,,60.2942,58.0101,-6.81685,,1.82791,,60.2942,58.0101,-6.81685,,1.82791,
2294,118.51,,,56.549,61.9606,-5.85094,,1.40681,,56.549,61.9606,-5.85094,,1.40681,
2327,115.407,,,52.1267,63.2806,-4.82263,,1.08964,,52.1267,63.2806,-4.82263,,1.08964,
2360,114.999,,,47.181,67.8176,-3.86323,,0.89887,,47.181,67.8176,-3.86323,,0.89887,
2393,126.918,,,42.1337,84.7838,-3.14081,,0.826085,,42.1337,84.7838,-3.14081,,0.826085,
2426,90.007,,,37.4093,52.5976,-2.6751,,0.833611,,37.4093,52.5976,-2.6751,,0.833611,
2459,83.9457,,,33.253,50.6927,-2.47784,,0.887505,,33.253,50.6927,-2.47784,,0.887505,
2492,78.7067,,,29.8937,48.813,-2.45977,,0.937212,,29.8937,48.813,-2.45977,,0.937212,
