ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_LambdaCDM_tt,residual_LambdaCDM_tt,Dl_LambdaCDM_te,residual_LambdaCDM_te,Dl_LambdaCDM_ee,residual_LambdaCDM_ee
1512,655.678,7.47919,21.9852,719.746,-64.0687,14.6092,-7.13002,12.8996,9.08563,719.746,-64.0687,14.6092,-7.13002,12.8996,9.08563
1529,588.39,9.37829,16.3364,654.017,-65.6269,19.5954,-10.2171,15.1865,1.14986,654.017,-65.6269,19.5954,-10.2171,15.1865,1.14986
1546,547.01,10.0139,17.2441,587.152,-40.1418,20.777,-10.7631,17.6436,-0.399503,587.152,-40.1418,20.777,-10.7631,17.6436,-0.399503
1563,503.657,-0.414165,16.8062,523.94,-20.2835,18.2914,-18.7056,19.9573,-3.15111,523.94,-20.2835,18.2914,-18.7056,19.9573,-3.15111
1580,468.039,-1.86885,6.00044,468.569,-0.529979,12.7167,-14.5855,21.8423,-15.8418,468.569,-0.529979,12.7167,-14.5855,21.8423,-15.8418
1597,429.111,-9.9112,23.6655,424.234,4.87719,4.92508,-14.8363,23.0755,0.590005,424.234,4.87719,4.92508,-14.8363,23.0755,0.590005
1614,407.925,-9.49197,28.6547,392.706,15.2192,-4.09208,-5.39989,23.5112,5.14352,392.706,15.2192,-4.09208,-5.39989,23.5112,5.14352
1631,399.577,-25.3687,25.01,374.153,25.4236,-13.232,-12.1367,23.1096,1.90038,374.153,25.4236,-13.232,-12.1367,23.1096,1.90038
1648,389.097,-22.7408,15.7028,367.472,21.625,-21.4562,-1.2846,21.9202,-6.21743,367.472,21.625,-21.4562,-1.2846,21.9202,-6.21743
1665,391.497,-25.4964,25.7318,370.598,20.8986,-27.929,2.43261,20.07,5.66179,370.598,20.8986,-27.929,2.43261,20.07,5.66179
1682,385.396,-29.9275,35.6797,380.402,4.99393,-32.0772,2.14977,17.7605,17.9192,380.402,4.99393,-32.0772,2.14977,17.7605,17.9192
1699,400.368,-26.1074,19.884,393.429,6.93905,-33.6148,7.50746,15.2345,4.64952,393.429,6.93905,-33.6148,7.50746,15.2345,4.64952
1716,393.039,-22.1731,-2.30435,406.365,-13.3266,-32.5488,10.3756,12.7327,-15.037,406.365,-13.3266,-32.5488,10.3756,12.7327,-15.037
1733,407.61,-28.2166,10.7442,416.22,-8.60944,-29.2311,1.01454,10.488,0.256202,416.22,-8.60944,-29.2311,1.01454,10.488,0.256202
1750,377.716,-22.2324,37.1788,420.64,-42.9245,-24.2141,1.98167,8.69087,28.4879,420.64,-42.9245,-24.2141,1.98167,8.69087,28.4879
1767,379.019,-13.1588,21.6818,418.172,-39.1526,-18.1723,5.01358,7.46956,14.2123,418.172,-39.1526,-18.1723,5.01358,7.46956,14.2123
1784,377.36,-11.8144,-18.8184,408.5,-31.1408,-11.89,0.0755858,6.87868,-25.6971,408.5,-31.1408,-11.89,0.0755858,6.87868,-25.6971
1801,358.796,-8.0874,23.4248,392.12,-33.3243,-6.109,-1.9784,6.90493,16.5199,392.12,-33.3243,-6.109,-1.9784,6.90493,16.5199
1818,342.446,-0.976027,18.7414,370.218,-27.7717,-1.44381,0.467782,7.47067,11.2707,370.218,-27.7717,-1.44381,0.467782,7.47067,11.2707
1835,313.006,-4.91613,16.6022,344.805,-31.7992,1.66101,-6.57714,8.43721,8.16496,344.805,-31.7992,1.66101,-6.57714,8.43721,8.16496
1852,305.378,1.81527,-6.23088,318.116,-12.7377,2.96056,-1.14529,9.63633,-15.8672,318.116,-12.7377,2.96056,-1.14529,9.63633,-15.8672
1869,276.147,-4.78882,36.2976,292.281,-16.1342,2.42742,-7.21623,10.8878,25.4098,292.281,-16.1342,2.42742,-7.21623,10.8878,25.4098
1886,265.911,1.66045,0.555329,269.347,-3.43591,0.283413,1.37704,12.0156,-11.4603,269.347,-3.43591,0.283413,1.37704,12.0156,-11.4603
1903,249.92,-11.107,-18.6965,250.894,-0.973647,-3.10524,-8.00178,12.8701,-31.5666,250.894,-0.973647,-3.10524,-8.00178,12.8701,-31.5666
1920,257.96,-8.76494,26.026,237.87,20.0903,-7.26626,-1.49868,13.3425,12.6834,237.87,20.0903,-7.26626,-1.49868,13.3425,12.6834
1937,245.342,-13.224,20.5827,230.494,14.8477,-11.6352,-1.58876,13.3793,7.20336,230.494,14.8477,-11.6352,-1.58876,13.3793,7.20336
1954,231.313,-5.86213,-42.7334,228.433,2.87986,-15.6719,9.80978,12.9752,-55.7086,228.433,2.87986,-15.6719,9.80978,12.9752,-55.7086
1971,229.279,-28.0519,51.929,230.789,-1.5105,-18.916,-9.13589,12.1725,39.7565,230.789,-1.5105,-18.916,-9.13589,12.1725,39.7565
1988,225.825,-27.8392,5.28485,236.114,-10.2891,-21.0197,-6.81953,11.0636,-5.77878,236.114,-10.2891,-21.0197,-6.81953,11.0636,-5.77878
2005,240.086,,,242.818,-2.73136,-21.7719,,9.76528,,242.818,-2.73136,-21.7719,,9.76528,
2030,233.983,,,251.795,-17.8124,-20.372,,7.78031,,251.795,-17.8124,-20.372,,7.78031,
2063,216.247,,,255.308,-39.062,-14.8466,,5.62551,,255.308,-39.062,-14.8466,,5.62551,
2096,204.908,,,244.339,-39.4306,-7.37064,,4.55158,,244.339,-39.4306,-7.37064,,4.55158,
2129,200.092,,,219.456,-19.3636,-0.791147,,4.69532,,219.456,-19.3636,-0.791147,,4.69532,
2162,168.762,,,186.789,-18.0267,2.75225,,5.69948,,186.789,-18.0267,2.75225,,5.69948,
2195,140.144,,,154.605,-14.4603,2.54207,,6.92975,,154.605,-14.4603,2.54207,,6.92975,
2228,129.223,,,130.179,-0.956132,-0.643645,,7.74411,,130.179,-0.956132,-0.643645,,7.74411,
2261,118.304,,,116.92,1.38401,-5.01336,,7.75192,,116.92,1.38401,-5.01336,,7.75192,
2294,118.51,,,113.865,4.6446,-8.63925,,6.92307,,113.865,4.6446,-8.63925,,6.92307,
2327,115.407,,,116.644,-1.23662,-10.164,,5.55686,,116.644,-1.23662,-10.164,,5.55686,
2360,114.999,,,119.713,-4.71416,-9.28582,,4.12137,,119.713,-4.71416,-9.28582,,4.12137,
2393,126.918,,,118.723,8.19487,-6.66241,,3.04771,,118.723,8.19487,-6.66241,,3.04771,
2426,90.007,,,111.903,-21.8965,-3.54631,,2.57753,,111.903,-21.8965,-3.54631,,2.57753,
2459,83.9457,,,100.417,-16.4714,-1.18247,,2.68964,,100.417,-16.4714,-1.18247,,2.68964,
2492,78.7067,,,87.2522,-8.54544,-0.331053,,3.15622,,87.2522,-8.54544,-0.331053,,3.15622,
