ell,Dl_obs,Dl_te_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_LambdaCDM_tt,residual_LambdaCDM_tt,Dl_LambdaCDM_te,residual_LambdaCDM_te
1512,7.47919e+12,4.24961e+12,823.478,7.47919e+12,-40.4096,4.24961e+12,823.478,7.47919e+12,-40.4096,4.24961e+12
1529,9.37829e+12,4.25685e+12,810.551,9.37829e+12,-29.872,4.25685e+12,810.551,9.37829e+12,-29.872,4.25685e+12
1546,1.00139e+13,4.26606e+12,786.217,1.00139e+13,-19.4183,4.26606e+12,786.217,1.00139e+13,-19.4183,4.26606e+12
1563,-4.14165e+11,4.27373e+12,750.522,-4.14165e+11,-9.90216,4.27373e+12,750.522,-4.14165e+11,-9.90216,4.27373e+12
1580,-1.86885e+12,4.30843e+12,706.352,-1.86885e+12,-2.05961,4.30843e+12,706.352,-1.86885e+12,-2.05961,4.30843e+12
1597,-9.9112e+12,4.35741e+12,657.247,-9.9112e+12,3.48043,4.35741e+12,657.247,-9.9112e+12,3.48043,4.35741e+12
1614,-9.49197e+12,4.42721e+12,605.608,-9.49197e+12,6.24274,4.42721e+12,605.608,-9.49197e+12,6.24274,4.42721e+12
1631,-2.53687e+13,4.52612e+12,554.875,-2.53687e+13,6.39407,4.52612e+12,554.875,-2.53687e+13,6.39407,4.52612e+12
1648,-2.27408e+13,4.65805e+12,508.377,-2.27408e+13,4.22403,4.65805e+12,508.377,-2.27408e+13,4.22403,4.65805e+12
1665,-2.54964e+13,4.81384e+12,468.52,-2.54964e+13,-0.0770023,4.81384e+12,468.52,-2.54964e+13,-0.0770023,4.81384e+12
1682,-2.99275e+13,4.97777e+12,436.377,-2.99275e+13,-5.72541,4.97777e+12,436.377,-2.99275e+13,-5.72541,4.97777e+12
1699,-2.61074e+13,5.16257e+12,412.728,-2.61074e+13,-11.9367,5.16257e+12,412.728,-2.61074e+13,-11.9367,5.16257e+12
1716,-2.21731e+13,5.34441e+12,398.117,-2.21731e+13,-18.1444,5.34441e+12,398.117,-2.21731e+13,-18.1444,5.34441e+12
1733,-2.82166e+13,5.53669e+12,390.873,-2.82166e+13,-23.7055,5.53669e+12,390.873,-2.82166e+13,-23.7055,5.53669e+12
1750,-2.22324e+13,5.71943e+12,389.321,-2.22324e+13,-28.0309,5.71943e+12,389.321,-2.22324e+13,-28.0309,5.71943e+12
1767,-1.31588e+13,5.89723e+12,392.193,-1.31588e+13,-30.7049,5.89723e+12,392.193,-1.31588e+13,-30.7049,5.89723e+12
1784,-1.18144e+13,6.08293e+12,397.006,-1.18144e+13,-31.7249,6.08293e+12,397.006,-1.18144e+13,-31.7249,6.08293e+12
1801,-8.0874e+12,6.23669e+12,401.505,-8.0874e+12,-31.0817,6.23669e+12,401.505,-8.0874e+12,-31.0817,6.23669e+12
1818,-9.76027e+11,6.42867e+12,404.034,-9.76027e+11,-28.7991,6.42867e+12,404.034,-9.76027e+11,-28.7991,6.42867e+12
1835,-4.91613e+12,6.60655e+12,403.498,-4.91613e+12,-25.3928,6.60655e+12,403.498,-4.91613e+12,-25.3928,6.60655e+12
1852,1.81527e+12,6.80151e+12,398.847,1.81527e+12,-21.2949,6.80151e+12,398.847,1.81527e+12,-21.2949,6.80151e+12
1869,-4.78882e+12,6.99482e+12,389.413,-4.78882e+12,-16.8485,6.99482e+12,389.413,-4.78882e+12,-16.8485,6.99482e+12
1886,1.66045e+12,7.22323e+12,376.071,1.66045e+12,-12.5619,7.22323e+12,376.071,1.66045e+12,-12.5619,7.22323e+12
1903,-1.1107e+13,7.48368e+12,359.391,-1.1107e+13,-8.88437,7.48368e+12,359.391,-1.1107e+13,-8.88437,7.48368e+12
1920,-8.76494e+12,7.7701e+12,339.963,-8.76494e+12,-6.1209,7.7701e+12,339.963,-8.76494e+12,-6.1209,7.7701e+12
1937,-1.3224e+13,8.06156e+12,319.441,-1.3224e+13,-4.36601,8.06156e+12,319.441,-1.3224e+13,-4.36601,8.06156e+12
1954,-5.86213e+12,8.37766e+12,299.168,-5.86213e+12,-3.75288,8.37766e+12,299.168,-5.86213e+12,-3.75288,8.37766e+12
1971,-2.80519e+13,8.73154e+12,280.137,-2.80519e+13,-4.30049,8.73154e+12,280.137,-2.80519e+13,-4.30049,8.73154e+12
1988,-2.78392e+13,9.11875e+12,263.265,-2.78392e+13,-5.70173,9.11875e+12,263.265,-2.78392e+13,-5.70173,9.11875e+12
32,6.43557e+10,3.8095e+10,1139.75,6.43557e+10,1.77296,3.8095e+10,1139.75,6.43557e+10,1.77296,3.8095e+10
37,6.49424e+10,3.82651e+10,1240.11,6.49424e+10,1.71351,3.82651e+10,1240.11,6.49424e+10,1.71351,3.82651e+10
42,6.99042e+10,3.95151e+10,1347.3,6.99042e+10,1.40368,3.95151e+10,1347.3,6.99042e+10,1.40368,3.95151e+10
47,1.41281e+11,4.1839e+10,1459.69,1.41281e+11,0.834278,4.1839e+10,1459.69,1.41281e+11,0.834278,4.1839e+10
52,1.46964e+11,4.49488e+10,1577.73,1.46964e+11,-0.0480535,4.49488e+10,1577.73,1.46964e+11,-0.0480535,4.49488e+10
57,1.93005e+11,4.87204e+10,1700.71,1.93005e+11,-1.24263,4.87204e+10,1700.71,1.93005e+11,-1.24263,4.87204e+10
62,2.96409e+11,5.2946e+10,1829.58,2.96409e+11,-2.77158,5.2946e+10,1829.58,2.96409e+11,-2.77158,5.2946e+10
67,3.31388e+11,5.77864e+10,1964.09,3.31388e+11,-4.62161,5.77864e+10,1964.09,3.31388e+11,-4.62161,5.77864e+10
72,3.56963e+11,6.29367e+10,2103.81,3.56963e+11,-6.78598,6.29367e+10,2103.81,3.56963e+11,-6.78598,6.29367e+10
77,4.48396e+11,6.85223e+10,2250.53,4.48396e+11,-9.25455,6.85223e+10,2250.53,4.48396e+11,-9.25455,6.85223e+10
82,5.22364e+11,7.41419e+10,2403.19,5.22364e+11,-11.9884,7.41419e+10,2403.19,5.22364e+11,-11.9884,7.41419e+10
87,4.89592e+11,7.97743e+10,2561.7,4.89592e+11,-14.951,7.97743e+10,2561.7,4.89592e+11,-14.951,7.97743e+10
92,7.89127e+11,8.54591e+10,2725.41,7.89127e+11,-18.0971,8.54591e+10,2725.41,7.89127e+11,-18.0971,8.54591e+10
97,5.7472e+11,9.09925e+10,2894.27,5.7472e+11,-21.3773,9.09925e+10,2894.27,5.7472e+11,-21.3773,9.09925e+10
104,8.30793e+11,7.15857e+10,3139.82,8.30793e+11,-26.1011,7.15857e+10,3139.82,8.30793e+11,-26.1011,7.15857e+10
113,9.24375e+11,7.78543e+10,3469.64,9.24375e+11,-32.1595,7.78543e+10,3469.64,9.24375e+11,-32.1595,7.78543e+10
122,1.11192e+12,8.32173e+10,3811.44,1.11192e+12,-37.8432,8.32173e+10,3811.44,1.11192e+12,-37.8432,8.32173e+10
131,1.10666e+12,8.73743e+10,4159.49,1.10666e+12,-42.7536,8.73743e+10,4159.49,1.10666e+12,-42.7536,8.73743e+10
140,1.09668e+12,9.08116e+10,4507.75,1.09668e+12,-46.5117,9.08116e+10,4507.75,1.09668e+12,-46.5117,9.08116e+10
149,1.00578e+12,9.31316e+10,4851.24,1.00578e+12,-48.7801,9.31316e+10,4851.24,1.00578e+12,-48.7801,9.31316e+10
158,1.07943e+12,9.47803e+10,5183.12,1.07943e+12,-49.2619,9.47803e+10,5183.12,1.07943e+12,-49.2619,9.47803e+10
167,8.55441e+11,9.60544e+10,5497.1,8.55441e+11,-47.716,9.60544e+10,5497.1,8.55441e+11,-47.716,9.60544e+10
176,9.6559e+11,9.7314e+10,5785.49,9.6559e+11,-43.9747,9.7314e+10,5785.49,9.6559e+11,-43.9747,9.7314e+10
185,8.35251e+11,9.9276e+10,6041.66,8.35251e+11,-37.9628,9.9276e+10,6041.66,8.35251e+11,-37.9628,9.9276e+10
194,7.93541e+11,1.0222e+11,6259.81,7.93541e+11,-29.6849,1.0222e+11,6259.81,7.93541e+11,-29.6849,1.0222e+11
203,6.94054e+11,1.0671e+11,6435.17,6.94054e+11,-19.2431,1.0671e+11,6435.17,6.94054e+11,-19.2431,1.0671e+11
212,8.77642e+11,1.13639e+11,6562.73,8.77642e+11,-6.83821,1.13639e+11,6562.73,8.77642e+11,-6.83821,1.13639e+11
221,8.74199e+11,1.22676e+11,6640.17,8.74199e+11,7.2284,1.22676e+11,6640.17,8.74199e+11,7.2284,1.22676e+11
230,1.23818e+12,1.34981e+11,6665.42,1.23818e+12,22.5867,1.34981e+11,6665.42,1.23818e+12,22.5867,1.34981e+11
239,1.78071e+12,1.50693e+11,6637.77,1.78071e+12,38.8156,1.50693e+11,6637.77,1.78071e+12,38.8156,1.50693e+11
248,2.10983e+12,1.70457e+11,6557.91,2.10983e+12,55.4581,1.70457e+11,6557.91,2.10983e+12,55.4581,1.70457e+11
257,3.13386e+12,1.94437e+11,6427.89,3.13386e+12,72.0326,1.94437e+11,6427.89,3.13386e+12,72.0326,1.94437e+11
266,3.86066e+12,2.22911e+11,6250.92,3.86066e+12,87.9779,2.22911e+11,6250.92,3.86066e+12,87.9779,2.22911e+11
275,5.31265e+12,2.54935e+11,6032.2,5.31265e+12,102.737,2.54935e+11,6032.2,5.31265e+12,102.737,2.54935e+11
284,5.82483e+12,2.91107e+11,5776.94,5.82483e+12,115.796,2.91107e+11,5776.94,5.82483e+12,115.796,2.91107e+11
293,8.21385e+12,3.30528e+11,5491.35,8.21385e+12,126.714,3.30528e+11,5491.35,8.21385e+12,126.714,3.30528e+11
302,9.31107e+12,3.71814e+11,5181.54,9.31107e+12,135.12,3.71814e+11,5181.54,9.31107e+12,135.12,3.71814e+11
311,1.09594e+13,4.14569e+11,4854.61,1.09594e+13,140.727,4.14569e+11,4854.61,1.09594e+13,140.727,4.14569e+11
320,1.26384e+13,4.56766e+11,4518.84,1.26384e+13,143.275,4.56766e+11,4518.84,1.26384e+13,143.275,4.56766e+11
329,1.51816e+13,4.99415e+11,4182.2,1.51816e+13,142.603,4.99415e+11,4182.2,1.51816e+13,142.603,4.99415e+11
338,1.60657e+13,5.39085e+11,3852.05,1.60657e+13,138.658,5.39085e+11,3852.05,1.60657e+13,138.658,5.39085e+11
347,1.62208e+13,5.76431e+11,3534.96,1.62208e+13,131.505,5.76431e+11,3534.96,1.62208e+13,131.505,5.76431e+11
356,1.86902e+13,6.10392e+11,3236.26,1.86902e+13,121.274,6.10392e+11,3236.26,1.86902e+13,121.274,6.10392e+11
365,1.85056e+13,6.36093e+11,2961.86,1.85056e+13,108.289,6.36093e+11,2961.86,1.85056e+13,108.289,6.36093e+11
374,2.10827e+13,6.58654e+11,2716.67,2.10827e+13,92.9368,6.58654e+11,2716.67,2.10827e+13,92.9368,6.58654e+11
383,2.14257e+13,6.7476e+11,2504.53,2.14257e+13,75.6722,6.7476e+11,2504.53,2.14257e+13,75.6722,6.7476e+11
392,2.23593e+13,6.84796e+11,2328.13,2.23593e+13,56.9605,6.84796e+11,2328.13,2.23593e+13,56.9605,6.84796e+11
401,2.11747e+13,6.85442e+11,2188.87,2.11747e+13,37.2909,6.85442e+11,2188.87,2.11747e+13,37.2909,6.85442e+11
410,2.10336e+13,6.82149e+11,2087.2,2.10336e+13,17.1865,6.82149e+11,2087.2,2.10336e+13,17.1865,6.82149e+11
419,1.92941e+13,6.73185e+11,2021.88,1.92941e+13,-2.69048,6.73185e+11,2021.88,1.92941e+13,-2.69048,6.73185e+11
428,1.91288e+13,6.58485e+11,1991.13,1.91288e+13,-21.7084,6.58485e+11,1991.13,1.91288e+13,-21.7084,6.58485e+11
437,1.93346e+13,6.41241e+11,1992.21,1.93346e+13,-39.3238,6.41241e+11,1992.21,1.93346e+13,-39.3238,6.41241e+11
446,1.73252e+13,6.202e+11,2022.26,1.73252e+13,-55.0734,6.202e+11,2022.26,1.73252e+13,-55.0734,6.202e+11
455,1.54382e+13,5.9887e+11,2077.75,1.54382e+13,-68.5894,5.9887e+11,2077.75,1.54382e+13,-68.5894,5.9887e+11
464,1.45813e+13,5.78017e+11,2153.91,1.45813e+13,-79.5261,5.78017e+11,2153.91,1.45813e+13,-79.5261,5.78017e+11
473,1.15893e+13,5.59745e+11,2245.36,1.15893e+13,-87.6153,5.59745e+11,2245.36,1.15893e+13,-87.6153,5.59745e+11
482,1.14556e+13,5.42703e+11,2346.44,1.14556e+13,-92.6681,5.42703e+11,2346.44,1.14556e+13,-92.6681,5.42703e+11
491,1.03049e+13,5.31351e+11,2452.27,1.03049e+13,-94.6084,5.31351e+11,2452.27,1.03049e+13,-94.6084,5.31351e+11
500,8.30294e+12,5.23469e+11,2558.44,8.30294e+12,-93.4539,5.23469e+11,2558.44,8.30294e+12,-93.4539,5.23469e+11
509,8.22746e+12,4.46077e+11,2660.68,8.22746e+12,-89.3313,4.46077e+11,2660.68,8.22746e+12,-89.3313,4.46077e+11
518,7.35097e+12,4.46632e+11,2754.84,7.35097e+12,-82.5613,4.46632e+11,2754.84,7.35097e+12,-82.5613,4.46632e+11
527,6.50428e+12,4.5506e+11,2836.62,6.50428e+12,-73.5261,4.5506e+11,2836.62,6.50428e+12,-73.5261,4.5506e+11
536,6.71246e+12,4.70504e+11,2902.84,6.71246e+12,-62.6285,4.70504e+11,2902.84,6.71246e+12,-62.6285,4.70504e+11
545,8.58876e+12,4.93221e+11,2951.24,8.58876e+12,-50.2923,4.93221e+11,2951.24,8.58876e+12,-50.2923,4.93221e+11
554,8.51755e+12,5.237e+11,2980.22,8.51755e+12,-36.915,5.237e+11,2980.22,8.51755e+12,-36.915,5.237e+11
563,1.06431e+13,5.60376e+11,2989.28,1.06431e+13,-23.0267,5.60376e+11,2989.28,1.06431e+13,-23.0267,5.60376e+11
572,1.18913e+13,6.02078e+11,2978.62,1.18913e+13,-9.29182,6.02078e+11,2978.62,1.18913e+13,-9.29182,6.02078e+11
581,1.54975e+13,6.51853e+11,2948.94,1.54975e+13,3.70677,6.51853e+11,2948.94,1.54975e+13,3.70677,6.51853e+11
590,1.52827e+13,7.04869e+11,2901.76,1.52827e+13,15.4697,7.04869e+11,2901.76,1.52827e+13,15.4697,7.04869e+11
599,1.8225e+13,7.60114e+11,2838.54,1.8225e+13,25.5801,7.60114e+11,2838.54,1.8225e+13,25.5801,7.60114e+11
608,2.21034e+13,8.1962e+11,2761.01,2.21034e+13,33.709,8.1962e+11,2761.01,2.21034e+13,33.709,8.1962e+11
617,2.58934e+13,8.76712e+11,2672.55,2.58934e+13,39.5208,8.76712e+11,2672.55,2.58934e+13,39.5208,8.76712e+11
626,2.59867e+13,9.32242e+11,2577.09,2.59867e+13,42.7553,9.32242e+11,2577.09,2.59867e+13,42.7553,9.32242e+11
635,3.01719e+13,9.89552e+11,2478.2,3.01719e+13,43.2407,9.89552e+11,2478.2,3.01719e+13,43.2407,9.89552e+11
644,3.29222e+13,1.03921e+12,2378.99,3.29222e+13,40.8908,1.03921e+12,2378.99,3.29222e+13,40.8908,1.03921e+12
653,3.28238e+13,1.08084e+12,2282.06,3.28238e+13,35.704,1.08084e+12,2282.06,3.28238e+13,35.704,1.08084e+12
662,3.47378e+13,1.12164e+12,2190.26,3.47378e+13,27.8275,1.12164e+12,2190.26,3.47378e+13,27.8275,1.12164e+12
671,3.63808e+13,1.15221e+12,2106.92,3.63808e+13,17.5813,1.15221e+12,2106.92,3.63808e+13,17.5813,1.15221e+12
680,3.66042e+13,1.1771e+12,2034.84,3.66042e+13,5.31895,1.1771e+12,2034.84,3.66042e+13,5.31895,1.1771e+12
689,3.81163e+13,1.18917e+12,1976.14,3.81163e+13,-8.58925,1.18917e+12,1976.14,3.81163e+13,-8.58925,1.18917e+12
698,3.89399e+13,1.198e+12,1932.44,3.89399e+13,-23.8042,1.198e+12,1932.44,3.89399e+13,-23.8042,1.198e+12
707,3.65131e+13,1.20156e+12,1904.65,3.65131e+13,-39.9706,1.20156e+12,1904.65,3.65131e+13,-39.9706,1.20156e+12
716,3.64293e+13,1.19521e+12,1892.87,3.64293e+13,-56.5202,1.19521e+12,1892.87,3.64293e+13,-56.5202,1.19521e+12
725,3.34393e+13,1.1853e+12,1896.62,3.34393e+13,-72.8091,1.1853e+12,1896.62,3.34393e+13,-72.8091,1.1853e+12
734,3.22593e+13,1.17009e+12,1915.48,3.22593e+13,-88.3118,1.17009e+12,1915.48,3.22593e+13,-88.3118,1.17009e+12
743,2.76853e+13,1.15603e+12,1948.52,2.76853e+13,-102.554,1.15603e+12,1948.52,2.76853e+13,-102.554,1.15603e+12
752,2.73087e+13,1.13679e+12,1994.5,2.73087e+13,-115.164,1.13679e+12,1994.5,2.73087e+13,-115.164,1.13679e+12
761,2.46929e+13,1.12169e+12,2051.7,2.46929e+13,-125.824,1.12169e+12,2051.7,2.46929e+13,-125.824,1.12169e+12
770,2.11035e+13,1.10542e+12,2117.3,2.11035e+13,-134.168,1.10542e+12,2117.3,2.11035e+13,-134.168,1.10542e+12
779,1.93843e+13,1.0959e+12,2187.76,1.93843e+13,-139.891,1.0959e+12,2187.76,1.93843e+13,-139.891,1.0959e+12
788,1.93659e+13,1.08822e+12,2260.81,1.93659e+13,-142.835,1.08822e+12,2260.81,1.93659e+13,-142.835,1.08822e+12
797,1.73212e+13,1.0824e+12,2333.58,1.73212e+13,-142.832,1.0824e+12,2333.58,1.73212e+13,-142.832,1.0824e+12
806,1.61542e+13,1.08845e+12,2404.42,1.61542e+13,-139.898,1.08845e+12,2404.42,1.61542e+13,-139.898,1.08845e+12
815,1.41638e+13,1.09478e+12,2470.22,1.41638e+13,-134.129,1.09478e+12,2470.22,1.41638e+13,-134.129,1.09478e+12
824,1.21229e+13,1.1113e+12,2528.47,1.21229e+13,-125.817,1.1113e+12,2528.47,1.21229e+13,-125.817,1.1113e+12
833,1.16282e+13,1.13708e+12,2576.38,1.16282e+13,-115.21,1.13708e+12,2576.38,1.16282e+13,-115.21,1.13708e+12
842,1.33085e+13,1.17059e+12,2612.19,1.33085e+13,-102.601,1.17059e+12,2612.19,1.33085e+13,-102.601,1.17059e+12
851,1.30309e+13,1.20586e+12,2634.56,1.30309e+13,-88.2533,1.20586e+12,2634.56,1.30309e+13,-88.2533,1.20586e+12
860,1.54091e+13,1.25198e+12,2642.21,1.54091e+13,-72.4758,1.25198e+12,2642.21,1.54091e+13,-72.4758,1.25198e+12
869,1.63651e+13,1.30001e+12,2635.39,1.63651e+13,-55.8578,1.30001e+12,2635.39,1.63651e+13,-55.8578,1.30001e+12
878,1.75279e+13,1.35817e+12,2613.51,1.75279e+13,-38.945,1.35817e+12,2613.51,1.75279e+13,-38.945,1.35817e+12
887,2.20617e+13,1.41689e+12,2577.14,2.20617e+13,-22.2364,1.41689e+12,2577.14,2.20617e+13,-22.2364,1.41689e+12
896,2.42907e+13,1.4849e+12,2526.26,2.42907e+13,-6.17966,1.4849e+12,2526.26,2.42907e+13,-6.17966,1.4849e+12
905,2.32827e+13,1.55253e+12,2461.35,2.32827e+13,8.95083,1.55253e+12,2461.35,2.32827e+13,8.95083,1.55253e+12
914,2.91072e+13,1.62373e+12,2384.21,2.91072e+13,22.7603,1.62373e+12,2384.21,2.91072e+13,22.7603,1.62373e+12
923,3.14781e+13,1.68955e+12,2297.16,3.14781e+13,34.8322,1.68955e+12,2297.16,3.14781e+13,34.8322,1.68955e+12
932,3.54116e+13,1.75885e+12,2202.33,3.54116e+13,44.8576,1.75885e+12,2202.33,3.54116e+13,44.8576,1.75885e+12
941,3.74935e+13,1.82725e+12,2101.79,3.74935e+13,52.6014,1.82725e+12,2101.79,3.74935e+13,52.6014,1.82725e+12
950,3.7058e+13,1.89397e+12,1997.17,3.7058e+13,57.8714,1.89397e+12,1997.17,3.7058e+13,57.8714,1.89397e+12
959,3.93482e+13,1.95515e+12,1890.13,3.93482e+13,60.5718,1.95515e+12,1890.13,3.93482e+13,60.5718,1.95515e+12
968,4.03395e+13,2.01156e+12,1783.34,4.03395e+13,60.7811,2.01156e+12,1783.34,4.03395e+13,60.7811,2.01156e+12
977,4.04442e+13,2.06051e+12,1679.33,4.04442e+13,58.6349,2.06051e+12,1679.33,4.04442e+13,58.6349,2.06051e+12
986,3.86279e+13,2.11076e+12,1580.22,3.86279e+13,54.2708,2.11076e+12,1580.22,3.86279e+13,54.2708,2.11076e+12
995,4.22792e+13,2.1566e+12,1487.76,4.22792e+13,47.8011,2.1566e+12,1487.76,4.22792e+13,47.8011,2.1566e+12
1004,4.01553e+13,2.56889e+12,1403.4,4.01553e+13,39.3578,2.56889e+12,1403.4,4.01553e+13,39.3578,2.56889e+12
1013,4.61332e+13,2.60496e+12,1328.04,4.61332e+13,29.2786,2.60496e+12,1328.04,4.61332e+13,29.2786,2.60496e+12
1022,4.29829e+13,2.63531e+12,1262.68,4.29829e+13,17.9753,2.63531e+12,1262.68,4.29829e+13,17.9753,2.63531e+12
1031,3.92361e+13,2.66779e+12,1207.86,3.92361e+13,5.93576,2.66779e+12,1207.86,3.92361e+13,5.93576,2.66779e+12
1040,3.65526e+13,2.69277e+12,1164.1,3.65526e+13,-6.51685,2.69277e+12,1164.1,3.65526e+13,-6.51685,2.69277e+12
1049,3.58932e+13,2.71843e+12,1131.57,3.58932e+13,-19.0283,2.71843e+12,1131.57,3.58932e+13,-19.0283,2.71843e+12
1058,3.70442e+13,2.75134e+12,1110.4,3.70442e+13,-31.3659,2.75134e+12,1110.4,3.70442e+13,-31.3659,2.75134e+12
1067,2.86378e+13,2.77763e+12,1099.52,2.86378e+13,-43.146,2.77763e+12,1099.52,2.86378e+13,-43.146,2.77763e+12
1076,2.51823e+13,2.80328e+12,1097.63,2.51823e+13,-53.9881,2.80328e+12,1097.63,2.51823e+13,-53.9881,2.80328e+12
1085,2.09454e+13,2.83632e+12,1103.51,2.09454e+13,-63.5859,2.83632e+12,1103.51,2.09454e+13,-63.5859,2.83632e+12
1094,2.59907e+13,2.87076e+12,1116.07,2.59907e+13,-71.6824,2.87076e+12,1116.07,2.59907e+13,-71.6824,2.87076e+12
1103,1.64541e+13,2.91322e+12,1134.48,1.64541e+13,-78.0935,2.91322e+12,1134.48,1.64541e+13,-78.0935,2.91322e+12
1112,1.57459e+13,2.96126e+12,1157.5,1.57459e+13,-82.7124,2.96126e+12,1157.5,1.57459e+13,-82.7124,2.96126e+12
1121,1.53649e+13,3.01755e+12,1183.16,1.53649e+13,-85.5309,3.01755e+12,1183.16,1.53649e+13,-85.5309,3.01755e+12
1130,1.55914e+13,3.07321e+12,1209.62,1.55914e+13,-86.5614,3.07321e+12,1209.62,1.55914e+13,-86.5614,3.07321e+12
1139,1.36421e+13,3.13544e+12,1235.4,1.36421e+13,-85.8374,3.13544e+12,1235.4,1.36421e+13,-85.8374,3.13544e+12
1148,1.35995e+13,3.20856e+12,1259.22,1.35995e+13,-83.3801,3.20856e+12,1259.22,1.35995e+13,-83.3801,3.20856e+12
1157,1.45019e+13,3.28262e+12,1280.03,1.45019e+13,-79.2305,3.28262e+12,1280.03,1.45019e+13,-79.2305,3.28262e+12
1166,9.18108e+12,3.37282e+12,1296.95,9.18108e+12,-73.6418,3.37282e+12,1296.95,9.18108e+12,-73.6418,3.37282e+12
1175,1.05746e+13,3.45778e+12,1309.08,1.05746e+13,-66.9427,3.45778e+12,1309.08,1.05746e+13,-66.9427,3.45778e+12
1184,1.28028e+13,3.54828e+12,1315.74,1.28028e+13,-59.4217,3.54828e+12,1315.74,1.28028e+13,-59.4217,3.54828e+12
1193,1.27564e+13,3.63968e+12,1316.28,1.27564e+13,-51.321,3.63968e+12,1316.28,1.27564e+13,-51.321,3.63968e+12
1202,2.31519e+13,3.74925e+12,1310.22,2.31519e+13,-42.8285,3.74925e+12,1310.22,2.31519e+13,-42.8285,3.74925e+12
1211,2.12917e+13,3.85511e+12,1297.44,2.12917e+13,-34.1594,3.85511e+12,1297.44,2.12917e+13,-34.1594,3.85511e+12
1220,1.80007e+13,3.96742e+12,1278.58,1.80007e+13,-25.6484,3.96742e+12,1278.58,1.80007e+13,-25.6484,3.96742e+12
1229,2.41192e+13,4.07677e+12,1254.28,2.41192e+13,-17.6029,4.07677e+12,1254.28,2.41192e+13,-17.6029,4.07677e+12
1238,2.69876e+13,4.18657e+12,1225.13,2.69876e+13,-10.2704,4.18657e+12,1225.13,2.69876e+13,-10.2704,4.18657e+12
1247,2.89322e+13,4.30219e+12,1191.56,2.89322e+13,-3.86076,4.30219e+12,1191.56,2.89322e+13,-3.86076,4.30219e+12
1256,2.82583e+13,4.41566e+12,1153.86,2.82583e+13,1.45989,4.41566e+12,1153.86,2.82583e+13,1.45989,4.41566e+12
1265,3.2123e+13,4.54296e+12,1113.1,3.2123e+13,5.59667,4.54296e+12,1113.1,3.2123e+13,5.59667,4.54296e+12
1274,2.80386e+13,4.65804e+12,1070.63,2.80386e+13,8.49363,4.65804e+12,1070.63,2.80386e+13,8.49363,4.65804e+12
1283,2.51459e+13,4.76999e+12,1027.62,2.51459e+13,10.1116,4.76999e+12,1027.62,2.51459e+13,10.1116,4.76999e+12
1292,3.27948e+13,4.88687e+12,985.037,3.27948e+13,10.4151,4.88687e+12,985.037,3.27948e+13,10.4151,4.88687e+12
1301,3.28301e+13,5.00459e+12,943.641,3.28301e+13,9.36847,5.00459e+12,943.641,3.28301e+13,9.36847,5.00459e+12
1310,3.2308e+13,5.11265e+12,904.104,3.2308e+13,6.99102,5.11265e+12,904.104,3.2308e+13,6.99102,5.11265e+12
1319,3.70351e+13,5.23496e+12,867.244,3.70351e+13,3.48719,5.23496e+12,867.244,3.70351e+13,3.48719,5.23496e+12
1328,2.27581e+13,5.35214e+12,833.793,2.27581e+13,-0.930872,5.35214e+12,833.793,2.27581e+13,-0.930872,5.35214e+12
1337,3.27284e+13,5.47018e+12,804.351,3.27284e+13,-6.08382,5.47018e+12,804.351,3.27284e+13,-6.08382,5.47018e+12
1346,2.56747e+13,5.58651e+12,779.425,2.56747e+13,-11.8309,5.58651e+12,779.425,2.56747e+13,-11.8309,5.58651e+12
1355,2.21336e+13,5.70918e+12,759.432,2.21336e+13,-18.0626,5.70918e+12,759.432,2.21336e+13,-18.0626,5.70918e+12
1364,2.08649e+13,5.82346e+12,744.404,2.08649e+13,-24.5852,5.82346e+12,744.404,2.08649e+13,-24.5852,5.82346e+12
1373,1.39711e+13,5.96106e+12,734.006,1.39711e+13,-31.1211,5.96106e+12,734.006,1.39711e+13,-31.1211,5.96106e+12
1382,1.97096e+13,6.08048e+12,727.931,1.97096e+13,-37.4345,6.08048e+12,727.931,1.97096e+13,-37.4345,6.08048e+12
1391,1.89034e+13,6.21001e+12,725.915,1.89034e+13,-43.3235,6.21001e+12,725.915,1.89034e+13,-43.3235,6.21001e+12
1400,2.63292e+13,6.35494e+12,727.839,2.63292e+13,-48.6343,6.35494e+12,727.839,2.63292e+13,-48.6343,6.35494e+12
1409,5.1988e+12,6.50113e+12,733.468,5.1988e+12,-53.2366,6.50113e+12,733.468,5.1988e+12,-53.2366,6.50113e+12
1418,2.00139e+13,6.64875e+12,741.909,2.00139e+13,-57.0242,6.64875e+12,741.909,2.00139e+13,-57.0242,6.64875e+12
1427,2.00412e+13,6.79888e+12,752.265,2.00412e+13,-59.9175,6.79888e+12,752.265,2.00412e+13,-59.9175,6.79888e+12
1436,1.31922e+13,6.97404e+12,763.749,1.31922e+13,-61.8426,6.97404e+12,763.749,1.31922e+13,-61.8426,6.97404e+12
1445,1.043e+13,7.13505e+12,775.708,1.043e+13,-62.7313,7.13505e+12,775.708,1.043e+13,-62.7313,7.13505e+12
1454,2.1953e+12,7.3081e+12,787.619,2.1953e+12,-62.5163,7.3081e+12,787.619,2.1953e+12,-62.5163,7.3081e+12
