Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_USMFv2,residual_USMFv2
SDSS14735,0.30001,40.892737,0.119386,41.023375,-0.13063773,40.612842,0.27989495
SDSS5391,0.30021,41.135079,0.128841,41.025041,0.11003778,40.614449,0.52062994
SDSS20245,0.30041,40.743364,0.125866,41.026707,-0.28334223,40.616055,0.12730939
06D4dh,0.30159,41.31708,0.086081,41.036511,0.28056897,40.625509,0.69157083
SDSS7143,0.3024,41.2527,0.118973,41.043221,0.20947929,40.631979,0.620721
SDSS12883,0.30569,40.793215,0.1459,41.070306,-0.27709147,40.658095,0.1351197
SDSS15213,0.30632,41.290316,0.127264,41.075462,0.21485444,40.663066,0.62725039
SDSS19632,0.30702,41.291531,0.126631,41.081179,0.21035219,40.668578,0.62295311
SDSS6699,0.30915,41.434406,0.122358,41.098503,0.33590287,40.68528,0.74912541
SDSS5844,0.30929,41.371822,0.120483,41.099637,0.2721847,40.686374,0.685448
SDSS16211,0.30933,41.142184,0.137464,41.099962,0.042222709,40.686687,0.45549764
SDSS21042,0.31065,41.149718,0.124489,41.110636,0.039081249,40.696978,0.45273966
SDSS15383,0.31088,41.295414,0.12279,41.112492,0.18292182,40.698767,0.59664692
SDSS6649,0.31288,41.26929,0.118305,41.128576,0.14071376,40.714273,0.55501729
SDSS20142,0.31468,40.992182,0.118861,41.142971,-0.150789,40.728149,0.26403273
SDSS15776,0.31646,41.280872,0.121555,41.157132,0.12374073,40.7418,0.53907272
SDSS18617,0.32038,41.340257,0.12816,41.18806,0.15219638,40.771612,0.56864442
SDSS7475,0.32045,41.458813,0.117246,41.188609,0.27020374,40.772141,0.68667161
05D2ab,0.324532,41.395653,0.086121,41.220442,0.17521149,40.802823,0.59283022
SDSS6924,0.3264,41.298415,0.11903,41.234886,0.063528734,40.816745,0.48167036
SDSS13830,0.32837,41.167032,0.134054,41.250037,-0.083005486,40.831347,0.33568503
SDSS14456,0.32837,41.208462,0.124052,41.250037,-0.041575466,40.831347,0.37711505
SDSS13934,0.32838,41.702025,0.136536,41.250114,0.4519113,40.831421,0.8706046
SDSS4241,0.33051,41.471577,0.12568,41.266401,0.20517617,40.847117,0.62446
03D1fc,0.330932,41.306956,0.086437,41.269616,0.037339534,40.850216,0.45674001
SDSS4679,0.33103,41.24344,0.136212,41.270362,-0.026922624,40.850935,0.39250492
SDSS20106,0.33136,41.562937,0.135299,41.272874,0.29006306,40.853355,0.7095817
SDSS16093,0.33436,41.503389,0.132618,41.295597,0.20779213,40.875253,0.62813568
04D3kr,0.337534,41.496434,0.086047,41.319434,0.17700043,40.898224,0.59821022
SDSS2533,0.3388,41.557603,0.129777,41.328884,0.22871811,40.907331,0.65027156
04D3nh,0.34052,41.534687,0.0859,41.341672,0.1930154,40.919653,0.61503406
03D1bp,0.345928,41.662223,0.087263,41.381494,0.28072857,40.958025,0.70419732
05D2ie,0.349557,41.747986,0.086821,41.407896,0.34008987,40.983465,0.76452103
04D2mc,0.34956,41.29619,0.089792,41.407918,-0.11172818,40.983486,0.31270378
05D2hc,0.35156,41.7744,0.086351,41.422361,0.35203941,40.997402,0.77699813
SDSS19067,0.35346,41.352015,0.125157,41.436012,-0.083996653,41.010555,0.34146011
05D2mp,0.355261,41.823388,0.088265,41.448889,0.37449961,41.022962,0.80042634
03D3bl,0.35582,41.599703,0.087008,41.452873,0.14682987,41.026801,0.57290204
04D3fk,0.358336,41.516078,0.086303,41.470737,0.045341538,41.044012,0.47206589
04D2fs,0.35857,41.550569,0.086485,41.472392,0.078176789,41.045607,0.50496159
SDSS4577,0.36193,41.635021,0.13291,41.496054,0.1389665,41.068405,0.5666155
SDSS15704,0.36397,41.88393,0.127982,41.510322,0.37360873,41.082151,0.80177895
SDSS13136,0.36441,42.006672,0.131873,41.513389,0.49328288,41.085107,0.92156517
SDSS16232,0.36554,41.761412,0.137024,41.521252,0.24015994,41.092682,0.66872951
04D1hd,0.367904,41.852504,0.086082,41.537629,0.31487502,41.108461,0.744043
SDSS14397,0.36941,42.027675,0.131466,41.548011,0.47966334,41.118464,0.90921073
SDSS18091,0.37013,41.708319,0.138604,41.552961,0.15535799,41.123233,0.58508627
05D4bm,0.370511,41.752199,0.086476,41.555577,0.19662205,41.125753,0.62644592
05D3jr,0.370531,41.652391,0.086626,41.555714,0.096676469,41.125885,0.52650536
04D2cf,0.370586,41.685773,0.095747,41.556091,0.12968109,41.126249,0.55952377
03D3ay,0.371443,41.821628,0.091326,41.561965,0.25966337,41.131908,0.6897207
05D4fo,0.371508,41.799502,0.086225,41.56241,0.2370924,41.132336,0.66716599
05D4cw,0.373513,41.728807,0.086768,41.576101,0.15270632,41.145527,0.58328024
SDSS15756,0.37835,42.362885,0.135103,41.608852,0.75403368,41.177081,1.1858044
SDSS7779,0.37986,41.724823,0.118539,41.618997,0.10582587,41.186855,0.53796732
SDSS11206,0.38026,41.92599,0.138121,41.621678,0.304312,41.189438,0.73655142
SDSS15456,0.38047,41.391847,0.12548,41.623084,-0.23123729,41.190794,0.20105353
SDSS18721,0.39135,41.834601,0.148848,41.694996,0.13960515,41.260079,0.57452211
05D4ff,0.400485,41.800259,0.087548,41.753962,0.046297292,41.316895,0.48336465
SDSS19757,0.40128,41.640447,0.134806,41.759035,-0.11858735,41.321782,0.31866482
06D3ed,0.404549,42.062807,0.086483,41.779796,0.2830105,41.341788,0.72101877
05D4dt,0.405478,42.110665,0.086962,41.785668,0.32499737,41.347446,0.76321937
06D4cq,0.40947,42.03372,0.086547,41.810759,0.2229609,41.371624,0.66209564
04D2fp,0.416632,42.054728,0.087194,41.855213,0.19951463,41.414464,0.64026396
05D2dw,0.418633,41.970356,0.087692,41.867507,0.10284934,41.426311,0.54404455
05D3cf,0.419569,42.176704,0.087595,41.873238,0.3034655,41.431835,0.7448685
04D4gg,0.422452,41.941732,0.08807,41.890819,0.050912241,41.448779,0.49295214
05D2cb,0.428646,42.331146,0.089103,41.928218,0.40292801,41.484826,0.8463205
04D1rh,0.434861,42.149286,0.087188,41.965244,0.18404143,41.520516,0.62876968
06D4co,0.435446,41.914081,0.086944,41.968704,-0.054622493,41.523851,0.39023039
06D3df,0.442548,42.20644,0.08709,42.010367,0.19607289,41.564016,0.64242397
06D2gb,0.443668,42.109787,0.091594,42.01688,0.092907083,41.570296,0.53949193
03D3aw,0.449562,42.347024,0.091912,42.050909,0.29611504,41.603105,0.74391897
04D3gt,0.451556,41.918692,0.087828,42.062328,-0.14363536,41.614115,0.30457679
04D2gb,0.451681,41.893792,0.088233,42.063042,-0.16925011,41.614804,0.27898756
03D3cd,0.461274,42.269134,0.095948,42.117315,0.15181834,41.667144,0.60198988
05D3lc,0.461564,42.313544,0.087413,42.11894,0.19460445,41.668711,0.6448337
03D4au,0.466414,42.762836,0.09035,42.145966,0.61687022,41.694778,1.0680581
04D4jr,0.468406,42.343723,0.087451,42.15699,0.18673266,41.705412,0.63831077
04D4ju,0.470398,42.645934,0.088446,42.167971,0.47796337,41.716005,0.92992964
05D3mx,0.470573,42.332299,0.088704,42.168934,0.16336528,41.716933,0.61536556
04D3df,0.470586,42.214609,0.087988,42.169005,0.045603628,41.717002,0.49760643
05D2bv,0.475707,42.336723,0.087947,42.197027,0.13969555,41.744036,0.59268642
05D3dd,0.480568,42.310218,0.088055,42.223368,0.086850555,41.769451,0.54076702
05D2ac,0.480704,42.295925,0.087736,42.224101,0.071823653,41.770159,0.52576584
05D1ix,0.4888,42.456845,0.08839,42.267415,0.18943032,41.811958,0.64488718
03D1ax,0.494795,42.467119,0.08811,42.299059,0.16806034,41.842501,0.62461785
05D4af,0.497379,42.503219,0.088758,42.312588,0.19063077,41.855562,0.64765726
06D2bk,0.500728,42.625951,0.089131,42.330026,0.2959257,41.872396,0.75355515
03D1au,0.503084,42.518239,0.088031,42.342228,0.17601126,41.884177,0.63406165
05D4av,0.507371,42.462488,0.089015,42.364295,0.098193267,41.905485,0.55700273
05D2dy,0.511746,42.744054,0.088554,42.386636,0.35741888,41.927061,0.81699393
04D1pg,0.513793,42.691363,0.090087,42.397027,0.29433594,41.937097,0.75426609
04D4in,0.514353,42.612349,0.088897,42.399864,0.21248554,41.939837,0.67251249
04D2mj,0.514746,42.809579,0.090306,42.401852,0.40772659,41.941757,0.86782138
05D3ci,0.515587,42.70065,0.106833,42.406103,0.29454646,41.945863,0.75478618
