Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_LambdaCDM,residual_LambdaCDM
05D1cc,0.562751,42.563852,0.090329,42.543705,0.020146417,42.543705,0.020146417
05D1dn,0.564741,42.574373,0.089709,42.552997,0.021376048,42.552997,0.021376048
05D2dt,0.575823,42.622597,0.091807,42.604187,0.018410069,42.604187,0.018410069
06D3et,0.576612,42.548631,0.090075,42.607796,-0.059165075,42.607796,-0.059165075
03D4gf,0.578292,42.558,0.090072,42.615466,-0.057466021,42.615466,-0.057466021
05D1dx,0.578745,42.561135,0.089343,42.61753,-0.056394625,42.61753,-0.056394625
05D3jq,0.5796,42.549007,0.08931,42.621422,-0.072415248,42.621422,-0.072415248
05D3gp,0.580604,42.693325,0.09835,42.625986,0.067338929,42.625986,0.067338929
03D1aw,0.580724,42.83908,0.090132,42.626531,0.21254928,42.626531,0.21254928
04D1jg,0.582932,42.685053,0.09012,42.63654,0.048513499,42.63654,0.048513499
05D4ej,0.58329,42.873994,0.090793,42.638159,0.23583437,42.638159,0.23583437
04D1sa,0.583743,42.757778,0.091595,42.640207,0.11757072,42.640207,0.11757072
04D1kj,0.583743,42.611188,0.089495,42.640207,-0.029019577,42.640207,-0.029019577
05D1hm,0.585743,42.833794,0.092677,42.649231,0.18456298,42.649231,0.18456298
05D4bf,0.587285,42.693483,0.091452,42.656168,0.037314869,42.656168,0.037314869
04D1oh,0.588721,42.650725,0.091211,42.662613,-0.011888036,42.662613,-0.011888036
03D4gg,0.59028,42.586162,0.092935,42.669593,-0.083431247,42.669593,-0.083431247
04D2mh,0.591835,42.589256,0.090444,42.676538,-0.087282208,42.676538,-0.087282208
05D3lr,0.600603,42.592308,0.094433,42.715381,-0.12307252,42.715381,-0.12307252
05D4ef,0.603272,42.864607,0.092267,42.727099,0.1375081,42.727099,0.1375081
03D4dy,0.608261,42.760878,0.090819,42.748872,0.012006563,42.748872,0.012006563
05D2he,0.60986,42.798854,0.091831,42.755814,0.043039135,42.755814,0.043039135
04D3do,0.610643,42.861051,0.090588,42.759208,0.10184282,42.759208,0.10184282
03D1dt,0.610712,42.465879,0.092877,42.759507,-0.29362795,42.759507,-0.29362795
04D4an,0.611252,42.951574,0.095195,42.761844,0.18972968,42.761844,0.18972968
