ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_LambdaCDM_tt,residual_LambdaCDM_tt,Dl_LambdaCDM_te,residual_LambdaCDM_te,Dl_LambdaCDM_ee,residual_LambdaCDM_ee
1499,701.642,-1.96257,-1.3298,708.022,-6.38006,14.9445,-16.907,13.5161,-14.8459,708.022,-6.38006,14.9445,-16.907,13.5161,-14.8459
1512,655.678,7.47919,21.9852,656.501,-0.823402,18.3967,-10.9175,15.3219,6.66325,656.501,-0.823402,18.3967,-10.9175,15.3219,6.66325
1529,588.39,9.37829,16.3364,588.703,-0.313153,19.4431,-10.0648,17.8189,-1.48258,588.703,-0.313153,19.4431,-10.0648,17.8189,-1.48258
1546,547.01,10.0139,17.2441,525.037,21.9727,16.7889,-6.775,20.1723,-2.92828,525.037,21.9727,16.7889,-6.775,20.1723,-2.92828
1563,503.657,-0.414165,16.8062,469.905,33.7524,11.0307,-11.4449,22.0682,-5.26209,469.905,33.7524,11.0307,-11.4449,22.0682,-5.26209
1580,468.039,-1.86885,6.00044,426.265,41.7745,3.0396,-4.90845,23.2825,-17.2821,426.265,41.7745,3.0396,-4.90845,23.2825,-17.2821
1597,429.111,-9.9112,23.6655,395.672,33.4393,-6.10147,-3.80973,23.6837,-0.0181713,395.672,33.4393,-6.10147,-3.80973,23.6837,-0.0181713
1614,407.925,-9.49197,28.6547,378.278,29.6468,-15.23,5.73805,23.2185,5.43617,378.278,29.6468,-15.23,5.73805,23.2185,5.43617
1631,399.577,-25.3687,25.01,372.81,26.7672,-23.3395,-2.02916,21.9445,3.06549,372.81,26.7672,-23.3395,-2.02916,21.9445,3.06549
1648,389.097,-22.7408,15.7028,376.793,12.3036,-29.5998,6.85909,20.0101,-4.30734,376.793,12.3036,-29.5998,6.85909,20.0101,-4.30734
1665,391.497,-25.4964,25.7318,386.958,4.53865,-33.4045,7.9081,17.632,8.09971,386.958,4.53865,-33.4045,7.9081,17.632,8.09971
1682,385.396,-29.9275,35.6797,399.887,-14.4915,-34.5249,4.59741,15.0479,20.6318,399.887,-14.4915,-34.5249,4.59741,15.0479,20.6318
1699,400.368,-26.1074,19.884,412.166,-11.798,-33.0607,6.95329,12.5175,7.36647,412.166,-11.798,-33.0607,6.95329,12.5175,7.36647
1716,393.039,-22.1731,-2.30435,420.676,-27.6371,-29.3785,7.20534,10.2864,-12.5908,420.676,-27.6371,-29.3785,7.20534,10.2864,-12.5908
1733,407.61,-28.2166,10.7442,423.366,-15.7557,-24.0652,-4.15133,8.53419,2.20997,423.366,-15.7557,-24.0652,-4.15133,8.53419,2.20997
1750,377.716,-22.2324,37.1788,419.047,-41.3316,-17.871,-4.36141,7.38076,29.798,419.047,-41.3316,-17.871,-4.36141,7.38076,29.798
1767,379.019,-13.1588,21.6818,407.412,-28.3927,-11.6124,-1.54633,6.88123,14.8006,407.412,-28.3927,-11.6124,-1.54633,6.88123,14.8006
1784,377.36,-11.8144,-18.8184,389.231,-11.8713,-5.99288,-5.82157,7.00743,-25.8258,389.231,-11.8713,-5.99288,-5.82157,7.00743,-25.8258
1801,358.796,-8.0874,23.4248,366.068,-7.27219,-1.6177,-6.4697,7.66081,15.764,366.068,-7.27219,-1.6177,-6.4697,7.66081,15.764
1818,342.446,-0.976027,18.7414,339.979,2.46713,1.06757,-2.04359,8.69075,10.0507,339.979,2.46713,1.06757,-2.04359,8.69075,10.0507
1835,313.006,-4.91613,16.6022,313.169,-0.163314,1.89655,-6.81267,9.9267,6.67547,313.169,-0.163314,1.89655,-6.81267,9.9267,6.67547
1852,305.378,1.81527,-6.23088,287.925,17.4535,0.925309,0.889961,11.1772,-17.4081,287.925,17.4535,0.925309,0.889961,11.1772,-17.4081
1869,276.147,-4.78882,36.2976,266.222,9.92498,-1.60144,-3.18737,12.256,24.0416,266.222,9.92498,-1.60144,-3.18737,12.256,24.0416
1886,265.911,1.66045,0.555329,249.369,16.5422,-5.27119,6.93165,13.0291,-12.4738,249.369,16.5422,-5.27119,6.93165,13.0291,-12.4738
1903,249.92,-11.107,-18.6965,238.105,11.8148,-9.54156,-1.56546,13.3977,-32.0942,238.105,11.8148,-9.54156,-1.56546,13.3977,-32.0942
1920,257.96,-8.76494,26.026,232.538,25.4225,-13.8339,5.06892,13.3087,12.7173,232.538,25.4225,-13.8339,5.06892,13.3087,12.7173
1937,245.342,-13.224,20.5827,232.039,13.3026,-17.6437,4.41974,12.7767,7.806,232.039,13.3026,-17.6437,4.41974,12.7767,7.806
1954,231.313,-5.86213,-42.7334,235.432,-4.11927,-20.5155,14.6534,11.8662,-54.5996,235.432,-4.11927,-20.5155,14.6534,11.8662,-54.5996
1971,229.279,-28.0519,51.929,241.2,-11.9218,-22.119,-5.93295,10.6757,41.2532,241.2,-11.9218,-22.119,-5.93295,10.6757,41.2532
1988,225.825,-27.8392,5.28485,247.734,-21.909,-22.3278,-5.51143,9.32683,-4.04199,247.734,-21.909,-22.3278,-5.51143,9.32683,-4.04199
2005,240.086,,,253.339,-13.2531,-21.1634,,7.96145,,253.339,-13.2531,-21.1634,,7.96145,
2030,233.983,,,256.931,-22.9482,-17.3268,,6.1922,,256.931,-22.9482,-17.3268,,6.1922,
2063,216.247,,,249.325,-33.0788,-10.0436,,4.73543,,249.325,-33.0788,-10.0436,,4.73543,
2096,204.908,,,227.017,-22.1088,-2.91697,,4.53316,,227.017,-22.1088,-2.91697,,4.53316,
2129,200.092,,,195.16,4.93227,1.56484,,5.3452,,195.16,4.93227,1.56484,,5.3452,
2162,168.762,,,161.972,6.79039,2.29999,,6.57649,,161.972,6.79039,2.29999,,6.57649,
2195,140.144,,,135.292,4.85225,-0.272899,,7.54113,,135.292,4.85225,-0.272899,,7.54113,
2228,129.223,,,119.548,9.67578,-4.47953,,7.75514,,119.548,9.67578,-4.47953,,7.75514,
2261,118.304,,,114.521,3.78281,-8.33407,,7.10165,,114.521,3.78281,-8.33407,,7.10165,
2294,118.51,,,116.307,2.20287,-10.2832,,5.81445,,116.307,2.20287,-10.2832,,5.81445,
2327,115.407,,,119.296,-3.88884,-9.80399,,4.35598,,119.296,-3.88884,-9.80399,,4.35598,
2360,114.999,,,118.836,-3.83717,-7.41543,,3.18245,,118.836,-3.83717,-7.41543,,3.18245,
2393,126.918,,,112.681,14.2361,-4.31472,,2.58993,,112.681,14.2361,-4.31472,,2.58993,
2426,90.007,,,101.655,-11.6481,-1.80426,,2.60339,,101.655,-11.6481,-1.80426,,2.60339,
2459,83.9457,,,88.6001,-4.65436,-0.72708,,3.0218,,88.6001,-4.65436,-0.72708,,3.0218,
2492,78.7067,,,76.9849,1.72181,-1.24108,,3.5212,,76.9849,1.72181,-1.24108,,3.5212,
