ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_LambdaCDM_tt,residual_LambdaCDM_tt,Dl_LambdaCDM_te,residual_LambdaCDM_te,Dl_LambdaCDM_ee,residual_LambdaCDM_ee
1499,701.642,-1.96257,-1.3298,737.491,-35.8485,14.6303,-16.5929,13.5524,-14.8822,737.491,-35.8485,14.6303,-16.5929,13.5524,-14.8822
1512,655.678,7.47919,21.9852,685.02,-29.3422,18.6255,-11.1463,15.3683,6.61688,685.02,-29.3422,18.6255,-11.1463,15.3683,6.61688
1529,588.39,9.37829,16.3364,615.208,-26.8186,20.3024,-10.9241,17.9257,-1.58931,615.208,-26.8186,20.3024,-10.9241,17.9257,-1.58931
1546,547.01,10.0139,17.2441,548.873,-1.8631,18.1315,-8.11757,20.3827,-3.13861,548.873,-1.8631,18.1315,-8.11757,20.3827,-3.13861
1563,503.657,-0.414165,16.8062,490.656,13.0006,12.653,-13.0671,22.4136,-5.60749,490.656,13.0006,12.653,-13.0671,22.4136,-5.60749
1580,468.039,-1.86885,6.00044,443.8,24.239,4.72672,-6.59557,23.7778,-17.7774,443.8,24.239,4.72672,-6.59557,23.7778,-17.7774
1597,429.111,-9.9112,23.6655,410.161,18.9501,-4.55338,-5.35781,24.3248,-0.659257,410.161,18.9501,-4.55338,-5.35781,24.3248,-0.659257
1614,407.925,-9.49197,28.6547,390.175,17.75,-14.0087,4.51676,23.9831,4.67157,390.175,17.75,-14.0087,4.51676,23.9831,4.67157
1631,399.577,-25.3687,25.01,382.724,16.8526,-22.5826,-2.78612,22.7985,2.21149,382.724,16.8526,-22.5826,-2.78612,22.7985,2.21149
1648,389.097,-22.7408,15.7028,385.438,3.65819,-29.3803,6.63951,20.9102,-5.20737,385.438,3.65819,-29.3803,6.63951,20.9102,-5.20737
1665,391.497,-25.4964,25.7318,395.121,-3.62451,-33.7319,8.23552,18.5274,7.20431,395.121,-3.62451,-33.7319,8.23552,18.5274,7.20431
1682,385.396,-29.9275,35.6797,408.265,-22.8692,-35.352,5.42457,15.8917,19.788,408.265,-22.8692,-35.352,5.42457,15.8917,19.788
1699,400.368,-26.1074,19.884,421.306,-20.9387,-34.2857,8.17836,13.2703,6.61365,421.306,-20.9387,-34.2857,8.17836,13.2703,6.61365
1716,393.039,-22.1731,-2.30435,430.969,-37.9301,-30.8527,8.6796,10.9176,-13.222,430.969,-37.9301,-30.8527,8.6796,10.9176,-13.222
1733,407.61,-28.2166,10.7442,434.989,-27.3787,-25.6299,-2.58662,9.02733,1.71683,434.989,-27.3787,-25.6299,-2.58662,9.02733,1.71683
1750,377.716,-22.2324,37.1788,431.951,-54.2354,-19.3683,-2.86405,7.73518,29.4436,431.951,-54.2354,-19.3683,-2.86405,7.73518,29.4436
1767,379.019,-13.1588,21.6818,421.342,-42.323,-12.8932,-0.265517,7.11102,14.5708,421.342,-42.323,-12.8932,-0.265517,7.11102,14.5708
1784,377.36,-11.8144,-18.8184,403.815,-26.4557,-6.94728,-4.86717,7.13705,-25.9554,403.815,-26.4557,-6.94728,-4.86717,7.13705,-25.9554
1801,358.796,-8.0874,23.4248,380.838,-22.0423,-2.18281,-5.90459,7.72401,15.7008,380.838,-22.0423,-2.18281,-5.90459,7.72401,15.7008
1818,342.446,-0.976027,18.7414,354.408,-11.9613,0.908019,-1.88405,8.72789,10.0135,354.408,-11.9613,0.908019,-1.88405,8.72789,10.0135
1835,313.006,-4.91613,16.6022,326.796,-13.7896,2.11351,-7.02964,9.97566,6.62651,326.796,-13.7896,2.11351,-7.02964,9.97566,6.62651
1852,305.378,1.81527,-6.23088,300.382,4.99668,1.4447,0.370573,11.2715,-17.5024,300.382,4.99668,1.4447,0.370573,11.2715,-17.5024
1869,276.147,-4.78882,36.2976,277.252,-1.1053,-0.889323,-3.89949,12.4229,23.8746,277.252,-1.1053,-0.889323,-3.89949,12.4229,23.8746
1886,265.911,1.66045,0.555329,258.874,7.03706,-4.48494,6.1454,13.2847,-12.7294,258.874,7.03706,-4.48494,6.1454,13.2847,-12.7294
1903,249.92,-11.107,-18.6965,246.154,3.76655,-8.80399,-2.30302,13.7454,-32.4419,246.154,3.76655,-8.80399,-2.30302,13.7454,-32.4419
1920,257.96,-8.76494,26.026,239.341,18.6189,-13.2618,4.49685,13.7409,12.2851,239.341,18.6189,-13.2618,4.49685,13.7409,12.2851
1937,245.342,-13.224,20.5827,237.9,7.44197,-17.3236,4.09958,13.2767,7.30595,237.9,7.44197,-17.3236,4.09958,13.2767,7.30595
1954,231.313,-5.86213,-42.7334,240.732,-9.41961,-20.4998,14.6377,12.409,-55.1424,240.732,-9.41961,-20.4998,14.6377,12.409,-55.1424
1971,229.279,-28.0519,51.929,246.36,-17.0818,-22.4253,-5.62665,11.231,40.698,246.36,-17.0818,-22.4253,-5.62665,11.231,40.698
1988,225.825,-27.8392,5.28485,253.122,-27.2977,-22.9371,-4.90206,9.86543,-4.58059,253.122,-27.2977,-22.9371,-4.90206,9.86543,-4.58059
2005,240.086,,,259.263,-19.1769,-22.0201,,8.45634,,259.263,-19.1769,-22.0201,,8.45634,
2030,233.983,,,264.008,-30.0259,-18.3947,,6.58447,,264.008,-30.0259,-18.3947,,6.58447,
2063,216.247,,,257.982,-41.7355,-11.0729,,4.96607,,257.982,-41.7355,-11.0729,,4.96607,
2096,204.908,,,236.616,-31.7074,-3.59089,,4.629,,236.616,-31.7074,-3.59089,,4.629,
2129,200.092,,,204.591,-4.49826,1.39422,,5.38135,,204.591,-4.49826,1.39422,,5.38135,
2162,168.762,,,170.187,-1.42504,2.57508,,6.6379,,170.187,-1.42504,2.57508,,6.6379,
2195,140.144,,,141.668,-1.52337,0.230995,,7.69126,,141.668,-1.52337,0.230995,,7.69126,
2228,129.223,,,124.109,5.11462,-4.02351,,8.01072,,124.109,5.11462,-4.02351,,8.01072,
2261,118.304,,,117.824,0.480435,-8.13978,,7.43297,,117.824,0.480435,-8.13978,,7.43297,
2294,118.51,,,119.174,-0.663893,-10.4353,,6.16139,,119.174,-0.663893,-10.4353,,6.16139,
2327,115.407,,,122.458,-7.05065,-10.2337,,4.65504,,122.458,-7.05065,-10.2337,,4.65504,
2360,114.999,,,122.662,-7.66387,-7.95646,,3.39311,,122.662,-7.66387,-7.95646,,3.39311,
2393,126.918,,,117.111,9.807,-4.77554,,2.70619,,117.111,9.807,-4.77554,,2.70619,
2426,90.007,,,106.275,-16.2678,-2.05236,,2.65374,,106.275,-16.2678,-2.05236,,2.65374,
2459,83.9457,,,92.8975,-8.95178,-0.732212,,3.05193,,92.8975,-8.95178,-0.732212,,3.05193,
2492,78.7067,,,80.5562,-1.84953,-1.07391,,3.57605,,80.5562,-1.84953,-1.07391,,3.57605,
