Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_USMFv2,residual_USMFv2
sn1993ag,0.049325,36.589362,0.140167,36.671246,-0.081884218,36.770731,-0.1813689
sn1990af,0.049519,36.643828,0.139446,36.680081,-0.036253755,36.779454,-0.13562663
sn1993o,0.053126,36.846507,0.139575,36.838525,0.007981996,36.935825,-0.08931771
sn1998dx,0.05386,36.749621,0.140685,36.869491,-0.11987047,36.96637,-0.21674961
sn1999ao,0.054931,37.041519,0.143919,36.913952,0.12756666,37.01022,0.031299275
SDSS19968,0.05499,36.903421,0.112893,36.916377,-0.012956382,37.012611,-0.10918993
SDSS6558,0.05634,37.006419,0.112867,36.971188,0.035230412,37.066652,-0.060233593
SDSS14318,0.05654,36.864026,0.122398,36.9792,-0.11517422,37.074551,-0.21052448
SDSS17745,0.05874,37.218674,0.114585,37.065578,0.15309622,37.159679,0.058995093
sn2006ob,0.059289,37.049891,0.111086,37.086647,-0.036756656,37.180438,-0.13054711
sn2006oa,0.060959,37.14167,0.11093,37.149603,-0.007932965,37.24245,-0.10077964
SDSS3901,0.062818,37.129647,0.112357,37.217763,-0.088116156,37.309563,-0.17991612
sn2007ae,0.062961,37.139126,0.140212,37.222925,-0.083799225,37.314645,-0.17551856
sn1992bs,0.063345,37.416847,0.141293,37.236733,0.18011478,37.328236,0.088611078
SDSS10028,0.064229,37.197295,0.112975,37.268216,-0.070920386,37.359223,-0.16192815
sn2006an,0.065193,37.374426,0.139912,37.302077,0.072348582,37.392545,-0.018119287
SDSS6057,0.06651,37.294806,0.112612,37.34757,-0.052764711,37.437302,-0.14249672
sn2006al,0.069122,37.617081,0.145157,37.435298,0.18178361,37.523576,0.09350542
sn2006on,0.069751,37.294725,0.111409,37.455949,-0.16122417,37.543878,-0.24915355
sn1993b,0.070153,37.383197,0.146379,37.469054,-0.085857375,37.556761,-0.17356387
SDSS17240,0.07153,37.392019,0.157968,37.513406,-0.12138719,37.600351,-0.20833191
SDSS17880,0.07195,37.342194,0.112772,37.526772,-0.18457732,37.613484,-0.27129002
sn1992ae,0.074579,37.484462,0.141947,37.608776,-0.12431454,37.694041,-0.20957949
sn2005ir,0.07487,37.600639,0.110074,37.617683,-0.017044111,37.702788,-0.10214909
SDSS19155,0.07592,37.770136,0.112389,37.649548,0.12058777,37.734077,0.036058357
sn1999bp,0.078317,37.726108,0.138307,37.720743,0.0053645902,37.803963,-0.077854589
SDSS17186,0.07849,38.035737,0.113854,37.725801,0.30993553,37.808926,0.22681058
sn1992bp,0.07884,37.541851,0.138584,37.736001,-0.1941499,37.818935,-0.27708405
