Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_QRSFv2,residual_QRSFv2
04D3fk,0.358336,41.265612,0.086303,41.617756,-0.35214392,42.833228,-1.5676153
04D2fs,0.35857,41.300602,0.086485,41.619381,-0.3187786,42.83476,-1.5341576
SDSS4577,0.36193,41.385403,0.13291,41.6426,-0.25719694,42.856658,-1.4712545
SDSS15704,0.36397,41.634053,0.127982,41.6566,-0.022546625,42.869859,-1.2358058
SDSS13136,0.36441,41.757434,0.131873,41.65961,0.097823856,42.872697,-1.1152634
SDSS16232,0.36554,41.511378,0.137024,41.667324,-0.15594648,42.879971,-1.3685931
04D1hd,0.367904,41.603385,0.086082,41.683391,-0.080006306,42.895119,-1.291734
SDSS14397,0.36941,41.776703,0.131466,41.693576,0.083126094,42.904721,-1.1280182
SDSS18091,0.37013,41.457867,0.138604,41.698432,-0.24056577,42.909298,-1.4514318
05D4bm,0.370511,41.502519,0.086476,41.700998,-0.19847968,42.911717,-1.4091985
05D3jr,0.370531,41.401449,0.086626,41.701133,-0.29968401,42.911844,-1.5103951
04D2cf,0.370586,41.434925,0.095747,41.701503,-0.26657815,42.912193,-1.477268
03D3ay,0.371443,41.572252,0.091326,41.707265,-0.13501242,42.917624,-1.3453717
05D4fo,0.371508,41.548853,0.086225,41.707701,-0.1588484,42.918036,-1.3691827
05D4cw,0.373513,41.478103,0.086768,41.72113,-0.24302735,42.930693,-1.4525903
SDSS15756,0.37835,42.112175,0.135103,41.753253,0.35892221,42.960966,-0.84879145
SDSS7779,0.37986,41.476242,0.118539,41.763202,-0.28695996,42.970342,-1.4940996
SDSS11206,0.38026,41.674685,0.138121,41.765831,-0.091146178,42.972819,-1.298134
SDSS15456,0.38047,41.140725,0.12548,41.767211,-0.62648569,42.974119,-1.8333939
SDSS18721,0.39135,41.584881,0.148848,41.837719,-0.25283864,43.040542,-1.4556611
05D4ff,0.400485,41.549539,0.087548,41.895518,-0.34597919,43.094971,-1.5454322
SDSS19757,0.40128,41.390726,0.134806,41.900489,-0.50976299,43.099652,-1.7089254
06D3ed,0.404549,41.81249,0.086483,41.920836,-0.1083451,43.118807,-1.3063167
05D4dt,0.405478,41.859724,0.086962,41.92659,-0.066865454,43.124224,-1.2644999
06D4cq,0.40947,41.784188,0.086547,41.951175,-0.16698708,43.147368,-1.3631792
04D2fp,0.416632,41.805162,0.087194,41.994727,-0.1895647,43.188357,-1.3831948
05D2dw,0.418633,41.721512,0.087692,42.00677,-0.28525723,43.19969,-1.4781774
05D3cf,0.419569,41.926438,0.087595,42.012384,-0.085946471,43.204973,-1.2785354
04D4gg,0.422452,41.692885,0.08807,42.029605,-0.33671947,43.221177,-1.5282916
05D2cb,0.428646,42.081888,0.089103,42.066232,0.01565639,43.255637,-1.1737487
04D1rh,0.434861,41.900171,0.087188,42.102488,-0.20231666,43.289742,-1.3895712
06D4co,0.435446,41.663732,0.086944,42.105875,-0.44214295,43.292929,-1.6291963
06D3df,0.442548,41.957619,0.08709,42.146664,-0.18904482,43.331291,-1.373672
06D2gb,0.443668,41.858169,0.091594,42.15304,-0.2948708,43.337287,-1.4791181
03D3aw,0.449562,42.09792,0.091912,42.186348,-0.088427662,43.368608,-1.2706884
04D3gt,0.451556,41.668287,0.087828,42.197523,-0.52923611,43.379117,-1.7108294
04D2gb,0.451681,41.642176,0.088233,42.198222,-0.55604647,43.379774,-1.737598
03D3cd,0.461274,42.021038,0.095948,42.251333,-0.23029468,43.429707,-1.4086686
05D3lc,0.461564,42.062843,0.087413,42.252922,-0.19007999,43.431201,-1.3683587
03D4au,0.466414,42.51309,0.09035,42.279364,0.23372601,43.456058,-0.94296731
04D4jr,0.468406,42.095314,0.087451,42.29015,-0.1948361,43.466196,-1.3708822
04D4ju,0.470398,42.396229,0.088446,42.300892,0.095337078,43.476293,-1.080064
05D3mx,0.470573,42.080709,0.088704,42.301834,-0.22112502,43.477178,-1.3964695
04D3df,0.470586,41.962434,0.087988,42.301904,-0.33947001,43.477244,-1.5148103
05D2bv,0.475707,42.086819,0.087947,42.329314,-0.24249469,43.503007,-1.4161876
05D3dd,0.480568,42.060041,0.088055,42.355077,-0.29503653,43.52722,-1.4671794
05D2ac,0.480704,42.047102,0.087736,42.355794,-0.30869193,43.527894,-1.4807916
05D1ix,0.4888,42.207458,0.08839,42.398151,-0.19069279,43.567699,-1.3602405
03D1ax,0.494795,42.21649,0.08811,42.429092,-0.21260164,43.596773,-1.3802827
05D4af,0.497379,42.25339,0.088758,42.442319,-0.18892912,43.609201,-1.3558116
06D2bk,0.500728,42.376417,0.089131,42.459366,-0.082949044,43.625219,-1.2488018
03D1au,0.503084,42.269525,0.088031,42.471294,-0.20176927,43.636426,-1.3669012
05D4av,0.507371,42.213205,0.089015,42.492864,-0.27965903,43.656692,-1.443487
05D2dy,0.511746,42.495409,0.088554,42.514699,-0.019289929,43.677206,-1.1817971
04D1pg,0.513793,42.442246,0.090087,42.524855,-0.082609052,43.686748,-1.2445016
04D4in,0.514353,42.363951,0.088897,42.527627,-0.16367661,43.689352,-1.3254014
04D2mj,0.514746,42.560964,0.090306,42.529571,0.031393848,43.691178,-1.1302133
05D3ci,0.515587,42.452603,0.106833,42.533725,-0.081121754,43.695081,-1.2424775
06D3el,0.519611,42.471136,0.088502,42.553514,-0.082377702,43.713671,-1.2425354
04D2gc,0.522762,42.482671,0.089115,42.568908,-0.086237909,43.728134,-1.2454633
06D2ca,0.532765,42.392305,0.08987,42.617204,-0.22489952,43.773503,-1.3811985
06D2cc,0.533766,42.173706,0.09473,42.62199,-0.44828449,43.777999,-1.6042934
05D4ek,0.534335,42.165507,0.090128,42.624707,-0.45919961,43.780551,-1.6150438
05D4be,0.535327,42.500563,0.08873,42.629436,-0.12887312,43.784994,-1.2844306
05D2eb,0.535771,42.338122,0.091256,42.63155,-0.29342838,43.786979,-1.4488577
04D4bq,0.548325,42.164539,0.09145,42.69065,-0.52611069,43.842495,-1.6779564
06D4bo,0.550315,42.509848,0.089299,42.6999,-0.19005154,43.851184,-1.3413363
04D3hn,0.552605,42.229237,0.089654,42.710505,-0.48126812,43.861147,-1.6319097
06D2ck,0.553797,42.561602,0.091857,42.716009,-0.1544073,43.866317,-1.304715
05D1ee,0.557743,42.486901,0.090291,42.734149,-0.24724873,43.883357,-1.3964563
05D1kl,0.558743,42.87907,0.092898,42.738727,0.14034282,43.887657,-1.0085871
04D1hx,0.558746,42.443857,0.089573,42.738741,-0.29488341,43.88767,-1.4438125
05D1cc,0.562751,42.563852,0.090329,42.756997,-0.19314528,43.904819,-1.3409671
05D1dn,0.564741,42.574373,0.089709,42.766022,-0.19164912,43.913297,-1.3389236
05D2dt,0.575823,42.622597,0.091807,42.815737,-0.19313974,43.959997,-1.3373999
06D3et,0.576612,42.548631,0.090075,42.819241,-0.27061042,43.963289,-1.4146582
03D4gf,0.578292,42.558,0.090072,42.826689,-0.2686892,43.970285,-1.4122855
05D1dx,0.578745,42.561135,0.089343,42.828693,-0.26755795,43.972168,-1.4110328
05D3jq,0.5796,42.549007,0.08931,42.832473,-0.28346568,43.975719,-1.4267114
05D3gp,0.580604,42.693325,0.09835,42.836904,-0.14357902,43.979881,-1.2865562
03D1aw,0.580724,42.83908,0.090132,42.837433,0.0016471397,43.980378,-1.141298
04D1jg,0.582932,42.685053,0.09012,42.847151,-0.1620978,43.989507,-1.304454
05D4ej,0.58329,42.873994,0.090793,42.848724,0.025270181,43.990984,-1.1169908
04D1kj,0.583743,42.611188,0.089495,42.850712,-0.23952419,43.992852,-1.3816647
04D1sa,0.583743,42.757778,0.091595,42.850712,-0.092933898,43.992852,-1.2350744
05D1hm,0.585743,42.833794,0.092677,42.859472,-0.025678919,44.001082,-1.1672886
05D4bf,0.587285,42.693483,0.091452,42.866208,-0.17272478,44.007409,-1.3139264
04D1oh,0.588721,42.650725,0.091211,42.872465,-0.22173965,44.013287,-1.3625623
03D4gg,0.59028,42.586162,0.092935,42.879241,-0.29307892,44.019653,-1.4334911
04D2mh,0.591835,42.589256,0.090444,42.885983,-0.29672684,44.025987,-1.4367307
05D3lr,0.600603,42.592308,0.094433,42.923686,-0.33137752,44.061408,-1.4690991
05D4ef,0.603272,42.864607,0.092267,42.935059,-0.070451823,44.072092,-1.2074854
03D4dy,0.608261,42.760878,0.090819,42.956189,-0.19531061,44.091945,-1.3310663
05D2he,0.60986,42.798854,0.091831,42.962926,-0.1640727,44.098275,-1.2994211
04D3do,0.610643,42.861051,0.090588,42.966219,-0.10516857,44.101369,-1.2403179
03D1dt,0.610712,42.465879,0.092877,42.966509,-0.5006305,44.101641,-1.6357623
04D4an,0.611252,42.951574,0.095195,42.968778,-0.017203608,44.103772,-1.1521983
05D1ck,0.615698,42.769514,0.092238,42.987382,-0.21786797,44.121253,-1.3517385
04D3co,0.620632,42.825478,0.093091,43.007879,-0.18240129,44.140512,-1.3150341
04D2an,0.621874,42.72454,0.092366,43.013014,-0.28847494,44.145337,-1.4207978
03D4dh,0.625233,42.729026,0.091453,43.026853,-0.29782724,44.158341,-1.4293151
04D4fx,0.627239,42.802545,0.092195,43.035084,-0.23253867,44.166075,-1.36353
05D1cb,0.630699,42.711701,0.091576,43.049222,-0.33752066,44.179361,-1.4676596
05D2ci,0.631882,42.281286,0.097524,43.054038,-0.77275244,44.183887,-1.9026011
03D4at,0.632234,42.975281,0.093125,43.05547,-0.08018897,44.185232,-1.2099513
04D1pu,0.637701,42.503968,0.100758,43.077606,-0.5736382,44.206035,-1.7020672
05D4ag,0.638234,42.708074,0.097915,43.079755,-0.3716806,44.208055,-1.4999802
05D2ec,0.641893,43.018975,0.093291,43.094458,-0.075482471,44.221872,-1.2028972
05D3ax,0.643642,42.943933,0.098759,43.101457,-0.15752462,44.228451,-1.2845183
04D3cy,0.643646,42.892942,0.094148,43.101473,-0.20853114,44.228466,-1.3355238
05D3lb,0.647639,42.890834,0.09193,43.117385,-0.22655103,44.243421,-1.352587
05D3kt,0.64864,42.786103,0.092708,43.12136,-0.33525629,44.247157,-1.4610534
04D1sk,0.662058,42.92459,0.093186,43.174073,-0.24948304,44.296706,-1.3721165
05D3hs,0.664638,43.18447,0.094448,43.184091,0.00037901456,44.306124,-1.1216541
05D3mh,0.670654,43.026774,0.095777,43.207307,-0.18053212,44.32795,-1.3011754
03D1co,0.677662,43.337486,0.098356,43.2341,0.10338635,44.353141,-1.0156553
05D2bt,0.681942,43.093016,0.094158,43.250332,-0.15731624,44.368405,-1.2753887
06D3cc,0.683659,43.203449,0.115261,43.256817,-0.053368193,44.374503,-1.1710538
04D4ic,0.685179,43.080358,0.0983,43.262544,-0.18218663,44.379889,-1.2995306
05D1ke,0.688656,43.020028,0.092298,43.2756,-0.25557216,44.392166,-1.372138
06D3em,0.690652,42.857798,0.095502,43.283067,-0.42526847,44.399188,-1.5413896
03D4cz,0.693165,43.071513,0.100242,43.292437,-0.22092388,44.408001,-1.3364872
04D4ib,0.697164,43.20406,0.093324,43.307282,-0.10322204,44.421962,-1.2179024
06D4ba,0.698167,43.179661,0.101565,43.310992,-0.13133083,44.425452,-1.2457906
05D4bj,0.699166,42.995502,0.094894,43.314683,-0.31918081,44.428923,-1.4334213
05D4cq,0.699169,43.258556,0.094016,43.314694,-0.056137838,44.428933,-1.1703776
05D2ck,0.69996,43.115842,0.097048,43.317612,-0.20177045,44.431679,-1.3158368
04D1si,0.700631,42.962963,0.094362,43.320085,-0.35712282,44.434005,-1.4710423
04D4hu,0.701158,43.307463,0.094504,43.322026,-0.014562828,44.43583,-1.128367
04D2iu,0.701965,42.881871,0.100028,43.324996,-0.44312435,44.438623,-1.5567522
05D2le,0.701969,43.120664,0.095463,43.32501,-0.20434629,44.438637,-1.3179733
05D3gv,0.715652,43.128067,0.096706,43.374862,-0.24679503,44.485534,-1.3574674
05D3jh,0.71868,43.114277,0.094949,43.38577,-0.27149307,44.495797,-1.3815205
04D1aj,0.719626,43.107985,0.095665,43.389168,-0.28118355,44.498995,-1.3910101
05D4ev,0.72014,43.215209,0.098164,43.391013,-0.17580409,44.500731,-1.2855217
06D3gh,0.72068,43.216773,0.098773,43.39295,-0.17617668,44.502553,-1.2857798
06D3do,0.726679,43.257374,0.094974,43.414372,-0.15699858,44.522711,-1.2653373
06D3bz,0.727675,43.215658,0.099419,43.417913,-0.20225445,44.526043,-1.3103845
06D4bw,0.730128,43.012407,0.096543,43.426612,-0.4142046,44.534229,-1.521822
04D1pp,0.733609,43.208172,0.094433,43.438908,-0.23073619,44.545802,-1.3376296
04D2gp,0.733996,43.50824,0.1029,43.440272,0.067967817,44.547085,-1.0388453
05D2fq,0.734996,43.403144,0.095665,43.443792,-0.040648034,44.550398,-1.1472541
