Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_QRSF,residual_QRSF
SDSS19149,0.19494,39.551078,0.11376,39.967807,-0.41672935,39.977086,-0.42600838
SDSS16099,0.1958,39.968351,0.113084,39.978448,-0.01009718,39.988339,-0.019988796
SDSS15674,0.19654,40.006128,0.117701,39.987569,0.01855955,39.997987,0.0081416133
SDSS18768,0.19671,40.079696,0.118689,39.98966,0.090036178,40.000198,0.079497565
SDSS15129,0.19699,39.844063,0.114008,39.9931,-0.14903657,40.003837,-0.1597741
SDSS13070,0.19709,39.980877,0.116183,39.994327,-0.013450221,40.005136,-0.024258648
SDSS15901,0.19794,39.955027,0.114551,40.004738,-0.049711112,40.016149,-0.061122271
SDSS15222,0.19801,39.775762,0.115064,40.005594,-0.22983163,40.017055,-0.24129231
SDSS19658,0.19863,40.022234,0.116081,40.013159,0.0090749849,40.025059,-0.0028246923
SDSS17811,0.19867,39.987938,0.114249,40.013646,-0.025708497,40.025574,-0.037636471
SDSS16737,0.1988,39.742162,0.124264,40.01523,-0.27306716,40.027249,-0.28508702
SDSS13305,0.19959,40.002195,0.115206,40.02483,-0.022634725,40.037408,-0.035212798
SDSS6780,0.20061,39.850487,0.120729,40.037174,-0.18668723,40.050471,-0.19998449
SDSS15872,0.20203,39.91546,0.117009,40.054262,-0.13880137,40.068558,-0.15309743
SDSS7243,0.20231,39.997872,0.117808,40.057618,-0.059746349,40.072111,-0.074239003
SDSS16032,0.20318,40.030084,0.114994,40.068019,-0.037935878,40.083122,-0.053038602
SDSS14212,0.20399,40.015354,0.114245,40.077667,-0.062312937,40.093336,-0.077982671
SDSS18965,0.20466,40.025888,0.115117,40.08562,-0.059731212,40.101757,-0.07586914
SDSS17801,0.20515,40.189933,0.131465,40.091421,0.098512066,40.107901,0.082032081
SDSS20581,0.20554,39.977925,0.114345,40.096029,-0.118104,40.112781,-0.13485592
SDSS19913,0.20557,40.064992,0.114899,40.096383,-0.031390843,40.113156,-0.048163699
SDSS13152,0.2056,39.725076,0.113718,40.096737,-0.37166068,40.113531,-0.38845446
SDSS15201,0.20704,40.382853,0.117479,40.113677,0.26917576,40.131473,0.25137985
SDSS13641,0.20852,40.053077,0.114386,40.130975,-0.077897668,40.149797,-0.096720247
SDSS15467,0.2091,39.965702,0.115699,40.137722,-0.17202029,40.156947,-0.19124444
SDSS13425,0.20953,39.97229,0.131221,40.142714,-0.17042404,40.162235,-0.18994553
SDSS16473,0.2096,40.098031,0.115465,40.143526,-0.04549443,40.163096,-0.065064324
04D1dc,0.210032,39.940759,0.085765,40.148529,-0.20777036,40.168398,-0.22763866
SDSS19425,0.21025,40.06196,0.128931,40.151051,-0.089091157,40.17107,-0.10910987
SDSS15259,0.21054,39.946447,0.11424,40.154401,-0.20795382,40.17462,-0.22817269
SDSS17875,0.21075,40.325716,0.116152,40.156825,0.16889151,40.177188,0.14852795
SDSS14157,0.21082,39.870705,0.11447,40.157632,-0.28692664,40.178044,-0.30733852
SDSS7847,0.21134,39.893376,0.115658,40.163622,-0.27024546,40.184392,-0.29101561
SDSS6933,0.21163,39.953113,0.114069,40.166956,-0.21384364,40.187926,-0.23481331
SDSS2330,0.21179,40.41951,0.124547,40.168794,0.25071592,40.189874,0.22963608
SDSS18466,0.21226,40.021027,0.115112,40.174186,-0.15315852,40.195589,-0.17456149
SDSS14331,0.2126,40.27207,0.116607,40.178079,0.093990713,40.199715,0.072354207
SDSS8495,0.21295,40.048138,0.121443,40.182081,-0.13394309,40.203957,-0.15581978
SDSS18927,0.21323,39.856819,0.117876,40.185278,-0.32845928,40.207347,-0.35052813
SDSS20364,0.21382,40.133128,0.11761,40.192002,-0.058874195,40.214475,-0.081347298
SDSS7473,0.21457,40.213491,0.114262,40.200525,0.012966107,40.223511,-0.010020349
SDSS15203,0.21468,40.01396,0.114437,40.201772,-0.18781243,40.224834,-0.21087402
SDSS14019,0.21513,40.506169,0.120494,40.206871,0.29929837,40.23024,0.27592929
SDSS17435,0.21674,40.224268,0.115124,40.22503,-0.00076237143,40.249497,-0.025229308
SDSS9467,0.21698,40.362519,0.124622,40.227726,0.13479216,40.252357,0.11016193
SDSS19008,0.21757,40.022694,0.11934,40.234343,-0.21164961,40.259375,-0.23668102
SDSS5533,0.21829,40.130614,0.114544,40.242396,-0.1117821,40.267916,-0.13730232
SDSS7512,0.21835,40.22788,0.116348,40.243066,-0.015186004,40.268626,-0.040746955
SDSS18940,0.21861,40.034787,0.114762,40.245967,-0.21118009,40.271704,-0.23691729
SDSS20144,0.21865,40.151814,0.11463,40.246413,-0.094598918,40.272177,-0.12036322
05D3kx,0.219462,40.124424,0.085341,40.255451,-0.13102641,40.281765,-0.15734075
SDSS19230,0.21955,39.855575,0.119543,40.256429,-0.40085352,40.282802,-0.42722739
SDSS13727,0.21971,40.207089,0.115514,40.258205,-0.051115848,40.284687,-0.077598032
SDSS15433,0.21976,40.191425,0.114935,40.25876,-0.067335019,40.285276,-0.093851022
SDSS16793,0.22058,40.047012,0.138465,40.267845,-0.22083249,40.294915,-0.24790259
SDSS15354,0.22068,39.987392,0.119891,40.26895,-0.28155814,40.296088,-0.30869574
SDSS15229,0.22256,40.271888,0.11527,40.289653,-0.017764804,40.318057,-0.046168808
SDSS14846,0.22328,40.220412,0.115872,40.297539,-0.077126894,40.326426,-0.10601467
SDSS13025,0.22351,40.301727,0.1168,40.300053,0.0016742749,40.329095,-0.027367791
SDSS19992,0.22452,40.485442,0.122907,40.311065,0.17437704,40.340784,0.14465797
SDSS19341,0.22667,40.166936,0.118938,40.334355,-0.16741972,40.365511,-0.19857497
SDSS13578,0.22668,40.208463,0.115846,40.334463,-0.12599993,40.365625,-0.15716185
SDSS21033,0.22786,40.210809,0.11565,40.347159,-0.13634999,40.379106,-0.16829726
SDSS3452,0.22893,40.265744,0.115979,40.358619,-0.092875049,40.391277,-0.12553294
SDSS13072,0.22916,40.240237,0.122097,40.361076,-0.12083905,40.393886,-0.15364937
SDSS12881,0.2316,40.149821,0.118789,40.387001,-0.23718026,40.421425,-0.27160411
SDSS12971,0.2338,40.293871,0.115605,40.410161,-0.11629041,40.446033,-0.15216186
SDSS17223,0.23381,40.273987,0.118911,40.410266,-0.13627906,40.446144,-0.17215707
SDSS16350,0.23472,40.269667,0.116813,40.419787,-0.15011997,40.456262,-0.18659477
SDSS13511,0.23646,40.587645,0.117789,40.437897,0.14974725,40.47551,0.11213451
SDSS17884,0.23782,40.387909,0.116252,40.451967,-0.064057929,40.490466,-0.10255715
SDSS15868,0.24102,40.539081,0.116005,40.484783,0.05429866,40.525357,0.013723689
SDSS13506,0.24179,40.39325,0.122422,40.492619,-0.099368859,40.533691,-0.14044129
SDSS19023,0.24185,40.444511,0.114848,40.493228,-0.048717768,40.534339,-0.089828895
SDSS20111,0.24348,40.430191,0.118064,40.509737,-0.079545936,40.551899,-0.12170723
SDSS20088,0.24352,40.453641,0.113403,40.510141,-0.056499952,40.552328,-0.098686966
SDSS3377,0.24448,40.242662,0.115275,40.519815,-0.27715361,40.562619,-0.31995732
SDSS19990,0.24495,40.511808,0.119541,40.524539,-0.012730988,40.567644,-0.055836162
SDSS18486,0.2454,40.297824,0.114389,40.529054,-0.2312297,40.572447,-0.27462325
SDSS17464,0.24555,39.990067,0.116206,40.530557,-0.54049002,40.574046,-0.58397969
SDSS20039,0.24558,40.343133,0.118174,40.530857,-0.18772376,40.574366,-0.23123264
SDSS12977,0.24562,40.361734,0.115338,40.531258,-0.16952434,40.574792,-0.21305884
SDSS15466,0.24568,40.140192,0.120181,40.531859,-0.39166725,40.575432,-0.43524016
SDSS13835,0.24625,40.456468,0.114566,40.537561,-0.081092778,40.581498,-0.1250303
SDSS16352,0.24647,40.374093,0.115433,40.539758,-0.16566457,40.583836,-0.20974277
05D3mq,0.246492,40.460694,0.086206,40.539977,-0.079283566,40.58407,-0.12337582
SDSS15301,0.2466,40.097657,0.114128,40.541055,-0.44339798,40.585217,-0.48755924
SDSS15219,0.24695,40.564021,0.114812,40.544546,0.019475145,40.588931,-0.024909657
SDSS15161,0.2485,40.380443,0.117491,40.559949,-0.17950626,40.605322,-0.22487892
SDSS3451,0.24851,40.265104,0.116195,40.560048,-0.29494438,40.605427,-0.34032341
SDSS16213,0.24857,40.517738,0.115731,40.560643,-0.042904248,40.60606,-0.088321493
SDSS17552,0.24862,40.526949,0.11712,40.561138,-0.034188974,40.606587,-0.07963805
SDSS15504,0.24947,40.594727,0.131353,40.569543,0.025183715,40.615533,-0.020805612
SDSS3199,0.24961,40.809913,0.118164,40.570925,0.23898771,40.617004,0.19290947
SDSS16106,0.24973,40.447835,0.120462,40.572109,-0.12427463,40.618264,-0.17042901
SDSS13689,0.25012,40.639639,0.116581,40.575953,0.063685353,40.622355,0.017283528
SDSS5717,0.25037,40.680298,0.115791,40.578415,0.10188297,40.624975,0.055322653
06D3gn,0.250498,40.482986,0.086012,40.579674,-0.096688413,40.626316,-0.14332987
SDSS13655,0.25104,40.541741,0.119872,40.585,-0.043259154,40.631985,-0.09024382
SDSS5736,0.25174,40.452095,0.115824,40.591863,-0.13976735,40.63929,-0.18719476
SDSS15440,0.25205,40.344868,0.11822,40.594896,-0.25002842,40.64252,-0.29765163
SDSS9032,0.25249,40.47259,0.126796,40.599196,-0.12660647,40.647097,-0.17450744
SDSS14481,0.25351,40.821218,0.123692,40.609138,0.21208081,40.657682,0.16353688
SDSS18325,0.25356,40.55491,0.120869,40.609624,-0.054713951,40.658199,-0.10328937
SDSS9457,0.25539,40.496854,0.130119,40.627365,-0.1305109,40.67709,-0.18023617
SDSS1112,0.25611,40.583198,0.12482,40.634313,-0.051114785,40.684489,-0.10129125
SDSS17340,0.25617,40.378298,0.119755,40.634891,-0.25659317,40.685105,-0.30680721
SDSS12972,0.25655,40.62415,0.12587,40.63855,-0.014399718,40.689002,-0.064851567
SDSS19207,0.25721,40.552203,0.121726,40.644893,-0.092690051,40.695758,-0.14355447
SDSS6108,0.258,40.529043,0.117106,40.652466,-0.12342319,40.703824,-0.17478075
SDSS8046,0.25833,40.578072,0.119891,40.655623,-0.077551161,40.707186,-0.12911447
SDSS2017,0.26014,40.875812,0.122802,40.672873,0.20293918,40.725563,0.15024997
SDSS1253,0.26059,40.501317,0.120435,40.677145,-0.17582825,40.730113,-0.22879672
SDSS14298,0.2607,40.745154,0.117389,40.678188,0.066966424,40.731225,0.01392976
05D1hk,0.261984,40.466483,0.08739,40.690334,-0.22385076,40.744166,-0.27768259
04D3ez,0.263487,40.479682,0.08555,40.704483,-0.22480094,40.759243,-0.27956081
SDSS2422,0.26349,40.870308,0.115945,40.704511,0.16579694,40.759273,0.11103523
SDSS20345,0.26357,40.422532,0.11624,40.705262,-0.28272944,40.760073,-0.33754049
SDSS2943,0.26405,40.585497,0.117962,40.709763,-0.12426679,40.76487,-0.17937357
SDSS13099,0.26451,40.702204,0.119638,40.71407,-0.011865938,40.76946,-0.067255818
SDSS6315,0.26576,40.564483,0.114629,40.725739,-0.16125589,40.781897,-0.21741369
SDSS18463,0.26665,40.640702,0.120817,40.734017,-0.093314616,40.79072,-0.15001794
SDSS19002,0.2671,40.604091,0.116111,40.738192,-0.1341015,40.795171,-0.19108026
SDSS19702,0.26821,40.71525,0.121714,40.748464,-0.0332143,40.806121,-0.090871323
06D3fp,0.268489,40.601963,0.08555,40.75104,-0.14907656,40.808867,-0.20690387
SDSS18945,0.26856,40.816638,0.118128,40.751695,0.064943168,40.809566,0.0070725588
03D4cj,0.268624,40.51915,0.086242,40.752285,-0.23313574,40.810195,-0.29104536
SDSS6192,0.27044,40.645286,0.118685,40.768983,-0.1236977,40.827998,-0.18271261
SDSS15287,0.27258,40.638106,0.11421,40.788528,-0.15042217,40.84884,-0.21073423
SDSS15356,0.27447,40.540653,0.118156,40.805673,-0.26501978,40.867125,-0.32647257
SDSS4046,0.27544,40.676202,0.119548,40.81443,-0.13822727,40.876466,-0.20026378
SDSS16072,0.27549,40.672605,0.127184,40.81488,-0.14227564,40.876947,-0.2043422
SDSS12869,0.27653,40.572846,0.126014,40.824236,-0.25139037,40.886927,-0.31408132
SDSS4000,0.27745,40.839397,0.128283,40.832485,0.0069120218,40.895728,-0.056330132
SDSS17791,0.27749,41.403843,0.136665,40.832844,0.57099969,40.89611,0.5077336
SDSS18485,0.27822,40.787053,0.117336,40.83937,-0.052317859,40.903073,-0.11602059
SDSS5957,0.27852,40.849748,0.118155,40.842048,0.0076996797,40.90593,-0.056182289
SDSS6196,0.27916,40.440035,0.11948,40.847752,-0.40771659,40.912016,-0.4719805
SDSS14261,0.27952,40.591051,0.121901,40.850955,-0.25990372,40.915433,-0.32438228
SDSS17809,0.28051,40.649922,0.122739,40.859744,-0.20982106,40.924811,-0.27488899
SDSS15584,0.28111,40.673262,0.11753,40.865056,-0.19179402,40.930481,-0.2572186
SDSS20227,0.28243,40.843344,0.11747,40.876707,-0.033363142,40.942915,-0.099570688
06D3dt,0.28251,40.937694,0.085709,40.877412,0.060281801,40.943667,-0.0059731393
SDSS20040,0.28351,40.737908,0.118366,40.886203,-0.14829534,40.953049,-0.21514187
03D4ag,0.28361,40.703312,0.086683,40.88708,-0.18376831,40.953986,-0.25067388
SDSS19128,0.28543,41.0361,0.119195,40.903002,0.1330985,40.970981,0.065119579
SDSS2165,0.28662,41.098935,0.11978,40.913362,0.18557314,40.98204,0.11689466
SDSS13757,0.28742,40.98442,0.118845,40.920304,0.064116235,40.989452,-0.0050315799
SDSS16402,0.28845,40.365663,0.116661,40.929216,-0.56355365,40.998967,-0.63330448
SDSS2789,0.28872,40.849092,0.124095,40.931548,-0.082455508,41.001456,-0.15236427
SDSS21006,0.29021,40.763225,0.116557,40.944377,-0.1811522,41.015156,-0.2519305
SDSS19596,0.29135,40.819653,0.12122,40.954152,-0.1344992,41.025594,-0.20594106
03D3ba,0.291718,40.758243,0.093479,40.9573,-0.1990573,41.028956,-0.270713
SDSS19818,0.29192,40.740149,0.124168,40.959027,-0.21887792,41.0308,-0.29065089
SDSS6249,0.29287,40.817174,0.119196,40.967131,-0.14995787,41.039455,-0.22228188
SDSS19027,0.2935,40.492773,0.120303,40.972493,-0.47971964,41.045181,-0.5524085
SDSS19604,0.29448,41.079777,0.140875,40.980811,0.09896566,41.054067,0.025710272
SDSS19794,0.29542,40.808155,0.134209,40.988767,-0.18061153,41.062564,-0.25440921
SDSS13610,0.29678,40.739246,0.117785,41.000235,-0.26098952,41.074816,-0.33556992
SDSS15057,0.29762,40.728258,0.131068,41.007295,-0.27903658,41.082357,-0.35409933
SDSS6137,0.29888,41.091218,0.124118,41.017849,0.073368577,41.093634,-0.002416106
SDSS14735,0.30001,40.642617,0.119386,41.027281,-0.38466342,41.103711,-0.46109392
SDSS5391,0.30021,40.885371,0.128841,41.028946,-0.1435754,41.105491,-0.22012002
SDSS20245,0.30041,40.492716,0.125866,41.030611,-0.53789467,41.10727,-0.61455339
06D4dh,0.30159,41.067761,0.086081,41.040413,0.027348535,41.117744,-0.049982345
SDSS7143,0.3024,41.002212,0.118973,41.047121,-0.04490856,41.124912,-0.12269992
SDSS12883,0.30569,40.541317,0.1459,41.074197,-0.53288007,41.15385,-0.61253364
SDSS15213,0.30632,41.040319,0.127264,41.079351,-0.039032395,41.15936,-0.11904109
SDSS19632,0.30702,41.04173,0.126631,41.085067,-0.043336687,41.165469,-0.12373942
SDSS6699,0.30915,41.183872,0.122358,41.102385,0.081486962,41.183983,-0.00011119755
SDSS5844,0.30929,41.122357,0.120483,41.103519,0.018838272,41.185196,-0.0628383
SDSS16211,0.30933,40.890216,0.137464,41.103843,-0.21362718,41.185542,-0.29532614
SDSS21042,0.31065,40.901058,0.124489,41.114515,-0.21345622,41.196951,-0.29589307
SDSS15383,0.31088,41.04566,0.12279,41.11637,-0.070709469,41.198935,-0.15327465
SDSS6649,0.31288,41.020099,0.118305,41.132448,-0.1123494,41.216127,-0.1960282
SDSS20142,0.31468,40.743123,0.118861,41.146839,-0.40371594,41.231516,-0.48839298
SDSS15776,0.31646,41.028737,0.121555,41.160995,-0.13225785,41.246655,-0.21791835
SDSS18617,0.32038,41.090022,0.12816,41.191913,-0.10189104,41.279727,-0.18970451
SDSS7475,0.32045,41.20966,0.117246,41.192462,0.017197697,41.280314,-0.070654041
05D2ab,0.324532,41.145546,0.086121,41.224284,-0.078738302,41.314359,-0.16881298
SDSS6924,0.3264,41.049397,0.11903,41.238724,-0.1893272,41.32981,-0.28041285
SDSS14456,0.32837,40.95845,0.124052,41.25387,-0.29541979,41.346017,-0.38756728
SDSS13830,0.32837,40.91823,0.134054,41.25387,-0.33563939,41.346017,-0.42778689
SDSS13934,0.32838,41.451418,0.136536,41.253947,0.1974711,41.346099,0.10531822
SDSS4241,0.33051,41.221878,0.12568,41.270228,-0.048350066,41.363524,-0.14164616
03D1fc,0.330932,41.057624,0.086437,41.273443,-0.21581869,41.366965,-0.30934068
SDSS4679,0.33103,40.994302,0.136212,41.274188,-0.2798862,41.367763,-0.37346059
SDSS20106,0.33136,41.312067,0.135299,41.276699,0.035368488,41.37045,-0.058382407
SDSS16093,0.33436,41.254482,0.132618,41.299414,-0.044932491,41.394764,-0.14028211
04D3kr,0.337534,41.247685,0.086047,41.323243,-0.075558841,41.420274,-0.17258903
SDSS2533,0.3388,41.30944,0.129777,41.332691,-0.023250394,41.430388,-0.12094783
04D3nh,0.34052,41.285303,0.0859,41.345474,-0.06017039,41.444075,-0.15877153
03D1bp,0.345928,41.411108,0.087263,41.385282,0.025825765,41.486704,-0.07559575
05D2ie,0.349557,41.497971,0.086821,41.411675,0.086295935,41.514972,-0.017000501
04D2mc,0.34956,41.044308,0.089792,41.411697,-0.36738887,41.514995,-0.47068685
05D2hc,0.35156,41.523688,0.086351,41.426135,0.09755349,41.53046,-0.0067717523
SDSS19067,0.35346,41.102633,0.125157,41.439781,-0.33714817,41.545078,-0.44244535
05D2mp,0.355261,41.574652,0.088265,41.452654,0.12199829,41.558868,0.015783325
03D3bl,0.35582,41.349554,0.087008,41.456637,-0.1070825,41.563136,-0.21358164
04D3fk,0.358336,41.265612,0.086303,41.474494,-0.20888137,41.582268,-0.31665543
04D2fs,0.35857,41.300602,0.086485,41.476149,-0.17554634,41.584041,-0.28343864
SDSS4577,0.36193,41.385403,0.13291,41.499802,-0.11439888,41.609386,-0.22398263
SDSS15704,0.36397,41.634053,0.127982,41.514065,0.11998842,41.62467,0.0093834748
SDSS13136,0.36441,41.757434,0.131873,41.517131,0.24030223,41.627956,0.12947758
SDSS16232,0.36554,41.511378,0.137024,41.524991,-0.01361357,41.636379,-0.12500156
04D1hd,0.367904,41.603385,0.086082,41.541362,0.062022772,41.653924,-0.050539397
SDSS14397,0.36941,41.776703,0.131466,41.551741,0.22496191,41.665048,0.11165466
SDSS18091,0.37013,41.457867,0.138604,41.556689,-0.098822248,41.670351,-0.21248486
05D4bm,0.370511,41.502519,0.086476,41.559304,-0.05678498,41.673154,-0.17063543
05D3jr,0.370531,41.401449,0.086626,41.559441,-0.15799187,41.673301,-0.27185218
04D2cf,0.370586,41.434925,0.095747,41.559818,-0.12489306,41.673705,-0.23878048
03D3ay,0.371443,41.572252,0.091326,41.565689,0.0065629175,41.679999,-0.10774641
05D4fo,0.371508,41.548853,0.086225,41.566134,-0.017281392,41.680476,-0.1316227
05D4cw,0.373513,41.478103,0.086768,41.57982,-0.1017168,41.695145,-0.21704216
SDSS15756,0.37835,42.112175,0.135103,41.612559,0.49961586,41.730242,0.3819332
SDSS7779,0.37986,41.476242,0.118539,41.6227,-0.14645837,41.741114,-0.26487212
SDSS11206,0.38026,41.674685,0.138121,41.625381,0.049304574,41.743988,-0.069302452
SDSS15456,0.38047,41.140725,0.12548,41.626787,-0.48606162,41.745495,-0.60477008
SDSS18721,0.39135,41.584881,0.148848,41.698671,-0.1137905,41.822574,-0.23769346
05D4ff,0.400485,41.549539,0.087548,41.757615,-0.20807642,41.88579,-0.33625195
SDSS19757,0.40128,41.390726,0.134806,41.762686,-0.37195947,41.891229,-0.50050303
06D3ed,0.404549,41.81249,0.086483,41.783439,0.029050996,41.91349,-0.10099976
05D4dt,0.405478,41.859724,0.086962,41.789309,0.070415072,41.919786,-0.060062159
06D4cq,0.40947,41.784188,0.086547,41.81439,-0.030202107,41.946691,-0.16250274
04D2fp,0.416632,41.805162,0.087194,41.858827,-0.053664493,41.994362,-0.18919941
05D2dw,0.418633,41.721512,0.087692,41.871116,-0.14960324,42.007546,-0.2860334
05D3cf,0.419569,41.926438,0.087595,41.876845,0.049592497,42.013693,-0.087255162
04D4gg,0.422452,41.692885,0.08807,41.894419,-0.20153419,42.032548,-0.33966281
05D2cb,0.428646,42.081888,0.089103,41.931803,0.15008482,42.072659,0.0092293827
04D1rh,0.434861,41.900171,0.087188,41.968814,-0.068643496,42.112372,-0.21220073
06D4co,0.435446,41.663732,0.086944,41.972273,-0.30854066,42.116083,-0.45235044
06D3df,0.442548,41.957619,0.08709,42.013919,-0.056300047,42.160771,-0.20315219
06D2gb,0.443668,41.858169,0.091594,42.02043,-0.16226077,42.167758,-0.30958875
03D3aw,0.449562,42.09792,0.091912,42.054445,0.043475521,42.204259,-0.10633871
04D3gt,0.451556,41.668287,0.087828,42.065858,-0.39757123,42.216507,-0.54821994
04D2gb,0.451681,41.642176,0.088233,42.066572,-0.42439651,42.217273,-0.57509741
03D3cd,0.461274,42.021038,0.095948,42.120824,-0.099785034,42.275491,-0.25445293
05D3lc,0.461564,42.062843,0.087413,42.122447,-0.059604667,42.277234,-0.2143913
03D4au,0.466414,42.51309,0.09035,42.149462,0.3636287,42.306224,0.20686654
04D4jr,0.468406,42.095314,0.087451,42.160482,-0.065167861,42.31805,-0.22273585
04D4ju,0.470398,42.396229,0.088446,42.171458,0.22477128,42.329829,0.066400652
05D3mx,0.470573,42.080709,0.088704,42.17242,-0.091711357,42.330861,-0.25015233
04D3df,0.470586,41.962434,0.087988,42.172492,-0.21005788,42.330938,-0.36850408
05D2bv,0.475707,42.086819,0.087947,42.200502,-0.11368218,42.360996,-0.27417635
05D3dd,0.480568,42.060041,0.088055,42.226831,-0.1667906,42.38925,-0.32920946
05D2ac,0.480704,42.047102,0.087736,42.227564,-0.18046182,42.390037,-0.34293424
05D1ix,0.4888,42.207458,0.08839,42.270859,-0.063400657,42.436495,-0.22903663
03D1ax,0.494795,42.21649,0.08811,42.30249,-0.085999581,42.470435,-0.25394547
05D4af,0.497379,42.25339,0.088758,42.316013,-0.062623327,42.484946,-0.23155641
06D2bk,0.500728,42.376417,0.089131,42.333443,0.042973809,42.503648,-0.12723122
03D1au,0.503084,42.269525,0.088031,42.34564,-0.076115098,42.516734,-0.24720987
05D4av,0.507371,42.213205,0.089015,42.367697,-0.15449225,42.5404,-0.32719543
05D2dy,0.511746,42.495409,0.088554,42.390028,0.10538144,42.564359,-0.068949152
04D1pg,0.513793,42.442246,0.090087,42.400415,0.04183122,42.575502,-0.13325601
04D4in,0.514353,42.363951,0.088897,42.40325,-0.039299487,42.578544,-0.21459318
04D2mj,0.514746,42.560964,0.090306,42.405238,0.15572668,42.580676,-0.019711773
05D3ci,0.515587,42.452603,0.106833,42.409487,0.043116339,42.585235,-0.1326315
06D3el,0.519611,42.471136,0.088502,42.429728,0.041408125,42.606949,-0.13581303
04D2gc,0.522762,42.482671,0.089115,42.445476,0.037194957,42.623842,-0.14117175
06D2ca,0.532765,42.392305,0.08987,42.494885,-0.10258029,42.676842,-0.28453703
06D2cc,0.533766,42.173706,0.09473,42.499782,-0.32607612,42.682094,-0.50838826
05D4ek,0.534335,42.165507,0.090128,42.502561,-0.33705421,42.685075,-0.51956805
05D4be,0.535327,42.500563,0.08873,42.5074,-0.0068374411,42.690265,-0.18970241
05D2eb,0.535771,42.338122,0.091256,42.509564,-0.17144177,42.692585,-0.35446367
04D4bq,0.548325,42.164539,0.09145,42.570042,-0.40550307,42.757445,-0.59290647
06D4bo,0.550315,42.509848,0.089299,42.579509,-0.069661035,42.767597,-0.25774919
04D3hn,0.552605,42.229237,0.089654,42.590364,-0.36112693,42.779237,-0.54999979
06D2ck,0.553797,42.561602,0.091857,42.595997,-0.034395672,42.785277,-0.22367561
05D1ee,0.557743,42.486901,0.090291,42.614565,-0.12766497,42.805186,-0.31828582
05D1kl,0.558743,42.87907,0.092898,42.619251,0.2598184,42.81021,0.068859375
04D1hx,0.558746,42.443857,0.089573,42.619265,-0.17540815,42.810226,-0.3663682
05D1cc,0.562751,42.563852,0.090329,42.637954,-0.074102241,42.830262,-0.26641017
05D1dn,0.564741,42.574373,0.089709,42.647193,-0.072820226,42.840167,-0.26579402
05D2dt,0.575823,42.622597,0.091807,42.698093,-0.075496023,42.894728,-0.27213151
06D3et,0.576612,42.548631,0.090075,42.701682,-0.15305061,42.898575,-0.34994382
03D4gf,0.578292,42.558,0.090072,42.709307,-0.15130782,42.906748,-0.34874852
05D1dx,0.578745,42.561135,0.089343,42.71136,-0.15022464,42.908948,-0.34781265
05D3jq,0.5796,42.549007,0.08931,42.71523,-0.16622304,42.913096,-0.36408876
05D3gp,0.580604,42.693325,0.09835,42.719768,-0.026442752,42.917959,-0.224634
03D1aw,0.580724,42.83908,0.090132,42.72031,0.1187707,42.91854,-0.07945941
04D1jg,0.582932,42.685053,0.09012,42.730261,-0.045207784,42.929205,-0.24415143
05D4ej,0.58329,42.873994,0.090793,42.731871,0.14212238,42.93093,-0.05693667
04D1kj,0.583743,42.611188,0.089495,42.733907,-0.12271983,42.933112,-0.3219248
04D1sa,0.583743,42.757778,0.091595,42.733907,0.023870462,42.933112,-0.1753345
05D1hm,0.585743,42.833794,0.092677,42.742879,0.090914487,42.942727,-0.10893318
05D4bf,0.587285,42.693483,0.091452,42.749776,-0.056293749,42.950118,-0.25663527
04D1oh,0.588721,42.650725,0.091211,42.756184,-0.1054596,42.956985,-0.30625972
03D4gg,0.59028,42.586162,0.092935,42.763125,-0.17696257,42.964421,-0.37825914
04D2mh,0.591835,42.589256,0.090444,42.77003,-0.18077352,42.97182,-0.38256378
05D3lr,0.600603,42.592308,0.094433,42.808647,-0.21633891,43.013194,-0.42088572
05D4ef,0.603272,42.864607,0.092267,42.820297,0.044309881,43.025674,-0.16106694
03D4dy,0.608261,42.760878,0.090819,42.841943,-0.081064613,43.04886,-0.28798167
05D2he,0.60986,42.798854,0.091831,42.848845,-0.04999147,43.056253,-0.2573991
04D3do,0.610643,42.861051,0.090588,42.852219,0.0088320788,43.059866,-0.19881523
03D1dt,0.610712,42.465879,0.092877,42.852516,-0.38663695,43.060184,-0.59430537
04D4an,0.611252,42.951574,0.095195,42.85484,0.096734399,43.062673,-0.11109909
05D1ck,0.615698,42.769514,0.092238,42.873901,-0.10438614,43.083087,-0.31357231
04D3co,0.620632,42.825478,0.093091,42.894902,-0.06942341,43.105576,-0.2800975
04D2an,0.621874,42.72454,0.092366,42.900163,-0.17562353,43.111209,-0.38666998
03D4dh,0.625233,42.729026,0.091453,42.914343,-0.18531713,43.126392,-0.39736629
04D4fx,0.627239,42.802545,0.092195,42.922777,-0.12023186,43.135422,-0.33287681
05D1cb,0.630699,42.711701,0.091576,42.937265,-0.22556357,43.150932,-0.43923091
05D2ci,0.631882,42.281286,0.097524,42.942201,-0.66091464,43.156216,-0.87493003
03D4at,0.632234,42.975281,0.093125,42.943668,0.031613352,43.157786,-0.18250544
04D1pu,0.637701,42.503968,0.100758,42.966354,-0.46238525,43.18207,-0.67810139
05D4ag,0.638234,42.708074,0.097915,42.968555,-0.26048105,43.184426,-0.47635206
05D2ec,0.641893,43.018975,0.093291,42.983624,0.035351207,43.200554,-0.18157873
05D3ax,0.643642,42.943933,0.098759,42.990798,-0.046865364,43.208232,-0.26429892
