Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_QRSF,residual_QRSF
04D3cy,0.643646,42.892942,0.094148,43.07372,-0.18077775,43.143298,-0.25035591
05D3lb,0.647639,42.890834,0.09193,43.089864,-0.19902987,43.161466,-0.27063209
05D3kt,0.64864,42.786103,0.092708,43.093896,-0.30779319,43.166006,-0.3799024
04D1sk,0.662058,42.92459,0.093186,43.147382,-0.22279256,43.22627,-0.3016805
05D3hs,0.664638,43.18447,0.094448,43.157548,0.026922155,43.237735,-0.05326555
05D3mh,0.670654,43.026774,0.095777,43.181105,-0.15433104,43.264319,-0.23754485
03D1co,0.677662,43.337486,0.098356,43.208294,0.12919161,43.295025,0.042461008
05D2bt,0.681942,43.093016,0.094158,43.224768,-0.13175132,43.313641,-0.22062531
06D3cc,0.683659,43.203449,0.115261,43.231348,-0.027899386,43.321081,-0.11763229
04D4ic,0.685179,43.080358,0.0983,43.237161,-0.15680278,43.327653,-0.24729561
05D1ke,0.688656,43.020028,0.092298,43.25041,-0.23038213,43.34264,-0.32261165
06D3em,0.690652,42.857798,0.095502,43.257988,-0.40018939,43.351213,-0.49341484
03D4cz,0.693165,43.071513,0.100242,43.267498,-0.19598417,43.361976,-0.29046248
04D4ib,0.697164,43.20406,0.093324,43.282563,-0.07850337,43.379033,-0.17497293
06D4ba,0.698167,43.179661,0.101565,43.286329,-0.10666745,43.383297,-0.20363599
05D4bj,0.699166,42.995502,0.094894,43.290074,-0.29457245,43.38754,-0.39203778
05D4cq,0.699169,43.258556,0.094016,43.290085,-0.031529647,43.387552,-0.12899646
05D2ck,0.69996,43.115842,0.097048,43.293047,-0.17720578,43.390908,-0.27506581
04D1si,0.700631,42.962963,0.094362,43.295558,-0.33259504,43.393751,-0.43078853
04D4hu,0.701158,43.307463,0.094504,43.297527,0.0099359894,43.395983,-0.088519333
04D2iu,0.701965,42.881871,0.100028,43.300541,-0.41866985,43.399397,-0.51752604
05D2le,0.701969,43.120664,0.095463,43.300556,-0.179892,43.399414,-0.27875018
05D3gv,0.715652,43.128067,0.096706,43.351153,-0.22308651,43.456789,-0.32872254
05D3jh,0.71868,43.114277,0.094949,43.362225,-0.24794817,43.469356,-0.35507924
04D1aj,0.719626,43.107985,0.095665,43.365674,-0.25768966,43.473272,-0.36528745
05D4ev,0.72014,43.215209,0.098164,43.367547,-0.1523379,43.475398,-0.26018921
06D3gh,0.72068,43.216773,0.098773,43.369513,-0.15273958,43.47763,-0.26085717
06D3do,0.726679,43.257374,0.094974,43.391257,-0.13388346,43.502329,-0.2449554
06D3bz,0.727675,43.215658,0.099419,43.394851,-0.1791926,43.506413,-0.29075437
06D4bw,0.730128,43.012407,0.096543,43.403681,-0.3912737,43.516448,-0.50404099
04D1pp,0.733609,43.208172,0.094433,43.416163,-0.20799056,43.530639,-0.32246656
04D2gp,0.733996,43.50824,0.1029,43.417547,0.090692886,43.532213,-0.023972933
05D2fq,0.734996,43.403144,0.095665,43.42112,-0.017976043,43.536276,-0.13313221
05D1eo,0.735608,43.304036,0.096764,43.423305,-0.11926876,43.538761,-0.23472493
05D2ct,0.736007,43.172548,0.104933,43.424728,-0.25217951,43.54038,-0.36783123
05D3jk,0.73669,43.259919,0.093659,43.427163,-0.16724341,43.543149,-0.28322977
04D2ja,0.742008,43.820507,0.103483,43.446045,0.37446134,43.564634,0.25587243
04D3fq,0.742697,43.211895,0.097111,43.448482,-0.23658706,43.567408,-0.35551276
05D3jb,0.745665,43.297634,0.094967,43.458955,-0.16132071,43.57933,-0.28169604
04D2kr,0.746118,43.093092,0.095641,43.46055,-0.36745807,43.581146,-0.48805451
04D4im,0.7491,42.910163,0.096075,43.471025,-0.5608621,43.593076,-0.68291295
04D3ks,0.750681,43.04048,0.099406,43.476563,-0.43608302,43.599384,-0.55890425
04D3oe,0.756687,43.727246,0.095935,43.497497,0.22974935,43.62324,0.10400614
05D2nt,0.75903,43.411082,0.09556,43.50562,-0.094538108,43.632502,-0.22141921
06D3gx,0.760691,43.435126,0.101218,43.511365,-0.07623846,43.639052,-0.20392558
05D3mn,0.760698,43.193176,0.094664,43.511389,-0.31821279,43.639079,-0.44590331
05D4cn,0.761089,43.332429,0.09585,43.512739,-0.18030979,43.640619,-0.30818996
05D1if,0.76158,43.291607,0.096723,43.514434,-0.22282681,43.642552,-0.3509451
04D1qd,0.765588,43.282321,0.09633,43.528229,-0.24590853,43.658289,-0.37596867
04D1de,0.76659,43.678049,0.096641,43.531667,0.14638216,43.662212,0.015837081
05D3hh,0.766684,43.427868,0.103932,43.53199,-0.10412181,43.66258,-0.23471238
04D4id,0.767075,43.882533,0.101187,43.53333,0.34920299,43.66411,0.21842325
04D1pc,0.768587,43.284981,0.097274,43.538506,-0.25352536,43.670017,-0.38503635
05D4bi,0.773081,43.681452,0.098805,43.553834,0.1276183,43.687515,-0.0060633118
04D1jd,0.776594,43.159032,0.098366,43.565756,-0.40672371,43.701131,-0.54209922
05D4cs,0.78806,43.561544,0.096033,43.604307,-0.042762899,43.745193,-0.18364925
03D4fd,0.789054,43.514773,0.099608,43.607624,-0.092850538,43.748986,-0.23421335
04D1ks,0.796552,42.985147,0.098413,43.632511,-0.64736398,43.777461,-0.79231408
03D1fq,0.798566,43.584978,0.101777,43.639157,-0.054179427,43.785069,-0.20009105
05D3dh,0.800697,42.89614,0.098997,43.646172,-0.75003176,43.7931,-0.89695986
05D3ha,0.805695,43.141352,0.106396,43.662553,-0.52120101,43.811861,-0.67050932
05D3cx,0.805696,43.54754,0.09721,43.662556,-0.11501566,43.811865,-0.26432445
05D4gw,0.806041,43.404381,0.105158,43.663683,-0.2593025,43.813156,-0.40877539
05D4dy,0.808048,43.991993,0.101592,43.670231,0.3217623,43.820658,0.17133524
04D4dm,0.809032,43.398908,0.101626,43.673435,-0.27452757,43.82433,-0.42542212
04D3ny,0.81072,43.319459,0.105587,43.678923,-0.35946394,43.830619,-0.51115997
04D3mk,0.813696,43.764969,0.099177,43.688572,0.076396566,43.84168,-0.076711016
04D3nc,0.817732,43.747459,0.101608,43.701603,0.045855799,43.856622,-0.10916307
06D2ce,0.822103,43.537252,0.104677,43.715646,-0.17839324,43.872731,-0.33547808
04D3lu,0.822697,43.731099,0.100111,43.717548,0.01355074,43.874914,-0.14381453
05D1cl,0.828528,43.943345,0.100853,43.736156,0.20718907,43.89627,0.047074924
05D4fg,0.837004,43.768646,0.100539,43.762978,0.0056684341,43.927075,-0.15842834
04D2al,0.838126,43.483006,0.113632,43.766508,-0.28350268,43.931131,-0.44812546
Elvis,0.839734,43.46181,0.112754,43.77156,-0.30975058,43.936937,-0.47512677
05D4hn,0.840005,43.197607,0.103903,43.772411,-0.5748042,43.937914,-0.7403073
05D1az,0.840522,43.607144,0.101288,43.774033,-0.16688834,43.939778,-0.33263352
06D2ga,0.842123,43.6951,0.112024,43.779049,-0.083948667,43.945543,-0.25044311
06D4ce,0.847985,43.832645,0.110575,43.797336,0.035308682,43.966569,-0.13392439
04D1hy,0.848509,43.675838,0.10052,43.798965,-0.12312707,43.968443,-0.29260457
05D3kp,0.850729,43.818657,0.098855,43.805854,0.012802215,43.976367,-0.1577102
05D4dw,0.852994,43.554866,0.101921,43.812865,-0.25799921,43.984433,-0.42956639
05D1er,0.858507,43.497432,0.106173,43.829855,-0.33242237,44.003984,-0.50655212
04D1ff,0.858513,43.252618,0.101579,43.829873,-0.57725477,44.004006,-0.7513873
05D1iz,0.858516,44.064145,0.11645,43.829882,0.23426326,44.004016,0.060129333
04D4ii,0.863978,43.657487,0.1039,43.846609,-0.18912268,44.023276,-0.36578879
05D1em,0.864497,43.79925,0.102986,43.848194,-0.048943417,44.0251,-0.22584979
03D1ew,0.866494,43.652949,0.106037,43.85428,-0.20133113,44.03211,-0.37916143
05D2nn,0.872152,43.980618,0.119167,43.87145,0.10916768,44.051894,-0.071275497
04D4bk,0.877971,43.973804,0.103099,43.888996,0.08480791,44.072119,-0.098315004
05D3cq,0.890729,43.813231,0.103551,43.927071,-0.11383967,44.116042,-0.30281117
05D2by,0.893183,43.89875,0.106138,43.934333,-0.035583017,44.124426,-0.22567527
03D4di,0.896944,43.849449,0.109618,43.945426,-0.095976807,44.137233,-0.28778406
05D3ht,0.901736,44.064275,0.111342,43.959494,0.10478178,44.153481,-0.089205968
04D3gx,0.910752,44.093128,0.112202,43.985764,0.1073641,44.18384,-0.090711966
04D1ow,0.913473,43.886202,0.104751,43.993643,-0.10744095,44.192949,-0.3067472
05D2bw,0.92221,43.815627,0.117626,44.018785,-0.20315803,44.22203,-0.40640285
05D2ay,0.922221,43.56967,0.117413,44.018817,-0.44914693,44.222066,-0.6523967
03D4cy,0.924917,44.05598,0.125384,44.026528,0.029452415,44.230989,-0.17500913
05D2ob,0.92622,43.84699,0.111056,44.030246,-0.18325667,44.235293,-0.38830328
04D4jy,0.927909,44.175982,0.121275,44.035059,0.14092244,44.240864,-0.064881971
04D4ih,0.931901,44.156423,0.111047,44.046401,0.1100224,44.253994,-0.097570457
06D2cd,0.932229,43.790117,0.130385,44.047331,-0.2572137,44.25507,-0.46495335
04D4hf,0.9339,43.862922,0.126556,44.052062,-0.18914005,44.260549,-0.39762709
Vilas,0.935774,43.618621,0.119916,44.057359,-0.4387379,44.266683,-0.64806237
05D3la,0.936755,43.836807,0.108686,44.060127,-0.22332026,44.26989,-0.43308278
03D4cx,0.94689,43.32103,0.115036,44.088564,-0.76753402,44.302839,-0.98180907
04D1pd,0.948455,43.625089,0.112213,44.092928,-0.46783879,44.307898,-0.68280852
04D3ml,0.950763,44.237097,0.112327,44.099351,0.13774571,44.315344,-0.078247453
04D4jw,0.958871,44.34431,0.125337,44.121796,0.22251446,44.341374,0.0029358722
05D3km,0.96074,44.315234,0.112338,44.126943,0.18829048,44.347346,-0.032112431
04D3nr,0.960751,43.581363,0.116274,44.126973,-0.54561047,44.347381,-0.76601823
Patuxent,0.970782,44.732088,0.118744,44.154432,0.57765693,44.379249,0.35283914
Ombo,0.97423,44.192459,0.118033,44.163805,0.028653877,44.390134,-0.19767433
05D2my,0.98328,43.992852,0.114718,44.188254,-0.19540169,44.418533,-0.42568096
04D1rx,0.983407,44.202384,0.114131,44.188596,0.013788627,44.41893,-0.21654594
04D3lp,0.983777,43.807878,0.14188,44.18959,-0.38171258,44.420086,-0.61220826
04D1iv,0.99639,44.253642,0.112483,44.22328,0.030361738,44.459249,-0.2056067
06D4cl,0.997826,44.013808,0.115855,44.227089,-0.21328126,44.463678,-0.44987037
04D3dd,1.002795,44.235108,0.13731,44.240228,-0.0051193954,44.478961,-0.24385246
Eagle,1.020807,44.380255,0.118836,44.28732,0.092935077,44.533775,-0.15352021
04D4dw,1.0288,44.23321,0.1248,44.307954,-0.074744016,44.557812,-0.32460124
06D3en,1.060801,44.114142,0.132013,44.389008,-0.27486628,44.652332,-0.53818965
Gabi,1.12085,44.518694,0.121686,44.534758,-0.016063433,44.822681,-0.30398606
Lancaster,1.230892,44.816045,0.128558,44.7827,0.033345088,45.113415,-0.2973697
Torngasek,1.265901,44.760726,0.128614,44.856941,-0.096215592,45.200648,-0.4399222
Aphrodite,1.299106,44.804213,0.128055,44.925474,-0.12126109,45.281226,-0.47701316
