Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_QRSF,residual_QRSF
05D3hs,0.664638,43.18447,0.094448,43.052173,0.13229628,42.990296,0.19417403
05D3mh,0.670654,43.026774,0.095777,43.076088,-0.049313309,43.014368,0.012406683
03D1co,0.677662,43.337486,0.098356,43.103689,0.23379657,43.042156,0.29533044
05D2bt,0.681942,43.093016,0.094158,43.120413,-0.027397177,43.058994,0.034021789
06D3cc,0.683659,43.203449,0.115261,43.127094,0.0763544,43.065722,0.13772701
04D4ic,0.685179,43.080358,0.0983,43.132996,-0.052637704,43.071664,0.0086937494
05D1ke,0.688656,43.020028,0.092298,43.146448,-0.12641953,43.085211,-0.065182662
06D3em,0.690652,42.857798,0.095502,43.154141,-0.29634274,43.092959,-0.23516043
03D4cz,0.693165,43.071513,0.100242,43.163797,-0.092283206,43.102683,-0.031169873
04D4ib,0.697164,43.20406,0.093324,43.179093,0.024966434,43.11809,0.085969373
06D4ba,0.698167,43.179661,0.101565,43.182917,-0.003255498,43.121942,0.05771963
05D4bj,0.699166,42.995502,0.094894,43.18672,-0.19121806,43.125772,-0.13027068
05D4cq,0.699169,43.258556,0.094016,43.186731,0.071824569,43.125784,0.13277187
05D2ck,0.69996,43.115842,0.097048,43.189739,-0.073897105,43.128814,-0.01297181
04D1si,0.700631,42.962963,0.094362,43.192288,-0.22932498,43.131381,-0.16841837
04D4hu,0.701158,43.307463,0.094504,43.194288,0.11317575,43.133396,0.17406766
04D2iu,0.701965,42.881871,0.100028,43.197348,-0.31547647,43.136478,-0.25460708
05D2le,0.701969,43.120664,0.095463,43.197363,-0.076698853,43.136494,-0.015829576
05D3gv,0.715652,43.128067,0.096706,43.248741,-0.12067467,43.188259,-0.060191965
05D3jh,0.71868,43.114277,0.094949,43.259984,-0.14570793,43.199588,-0.085311935
04D1aj,0.719626,43.107985,0.095665,43.263488,-0.15550294,43.203119,-0.095134121
05D4ev,0.72014,43.215209,0.098164,43.265389,-0.05018024,43.205035,0.010173796
06D3gh,0.72068,43.216773,0.098773,43.267386,-0.050612426,43.207047,0.0097260657
06D3do,0.726679,43.257374,0.094974,43.289468,-0.032094298,43.229303,0.028070647
06D3bz,0.727675,43.215658,0.099419,43.293118,-0.077459373,43.232982,-0.017323397
06D4bw,0.730128,43.012407,0.096543,43.302085,-0.28967803,43.242021,-0.22961358
04D1pp,0.733609,43.208172,0.094433,43.314762,-0.10658956,43.254799,-0.046627067
04D2gp,0.733996,43.50824,0.1029,43.316167,0.19207229,43.256216,0.25202341
05D2fq,0.734996,43.403144,0.095665,43.319796,0.083347566,43.259875,0.14326928
05D1eo,0.735608,43.304036,0.096764,43.322015,-0.017979266,43.262111,0.041924434
05D2ct,0.736007,43.172548,0.104933,43.323461,-0.15091225,43.263569,-0.091020308
05D3jk,0.73669,43.259919,0.093659,43.325933,-0.066014195,43.266061,-0.0061423844
04D2ja,0.742008,43.820507,0.103483,43.345111,0.47539516,43.285397,0.5351095
04D3fq,0.742697,43.211895,0.097111,43.347586,-0.13569141,43.287893,-0.075997568
05D3jb,0.745665,43.297634,0.094967,43.358223,-0.060589198,43.298618,-0.00098384236
04D2kr,0.746118,43.093092,0.095641,43.359843,-0.26675158,43.300251,-0.20715976
04D4im,0.7491,42.910163,0.096075,43.370483,-0.46032001,43.31098,-0.40081753
04D3ks,0.750681,43.04048,0.099406,43.376108,-0.33562791,43.316653,-0.27617294
04D3oe,0.756687,43.727246,0.095935,43.397371,0.32987516,43.338098,0.38914871
05D2nt,0.75903,43.411082,0.09556,43.405623,0.0054597298,43.34642,0.064662107
06D3gx,0.760691,43.435126,0.101218,43.411457,0.023668818,43.352306,0.082820607
05D3mn,0.760698,43.193176,0.094664,43.411482,-0.21830589,43.35233,-0.15915432
05D4cn,0.761089,43.332429,0.09585,43.412854,-0.080424192,43.353714,-0.021284541
05D1if,0.76158,43.291607,0.096723,43.414575,-0.12296795,43.35545,-0.063843279
04D1qd,0.765588,43.282321,0.09633,43.428588,-0.14626745,43.369586,-0.087265438
04D1de,0.76659,43.678049,0.096641,43.432081,0.24596893,43.373109,0.30494017
05D3hh,0.766684,43.427868,0.103932,43.432408,-0.0045401365,43.37344,0.054428221
04D4id,0.767075,43.882533,0.101187,43.433769,0.44876349,43.374813,0.50771983
04D1pc,0.768587,43.284981,0.097274,43.439028,-0.15404671,43.380118,-0.095136889
05D4bi,0.773081,43.681452,0.098805,43.454598,0.22685438,43.395827,0.2856254
04D1jd,0.776594,43.159032,0.098366,43.466708,-0.30767656,43.408046,-0.24901459
05D4cs,0.78806,43.561544,0.096033,43.505872,0.055671797,43.44757,0.11397465
03D4fd,0.789054,43.514773,0.099608,43.509242,0.0055313658,43.45097,0.063802855
04D1ks,0.796552,42.985147,0.098413,43.534526,-0.54937875,43.476492,-0.49134498
03D1fq,0.798566,43.584978,0.101777,43.541278,0.043699713,43.483308,0.1016693
05D3dh,0.800697,42.89614,0.098997,43.548404,-0.65226466,43.490503,-0.59436315
05D3ha,0.805695,43.141352,0.106396,43.565048,-0.42369581,43.507306,-0.36595459
05D3cx,0.805696,43.54754,0.09721,43.565051,-0.017510517,43.50731,0.040230668
05D4gw,0.806041,43.404381,0.105158,43.566196,-0.16181539,43.508466,-0.1040853
05D4dy,0.808048,43.991993,0.101592,43.572848,0.41914461,43.515183,0.47681006
04D4dm,0.809032,43.398908,0.101626,43.576104,-0.17719658,43.51847,-0.11956286
04D3ny,0.81072,43.319459,0.105587,43.58168,-0.26222086,43.524101,-0.20464166
04D3mk,0.813696,43.764969,0.099177,43.591484,0.17348498,43.534001,0.23096782
04D3nc,0.817732,43.747459,0.101608,43.604724,0.14273513,43.547372,0.20008682
06D2ce,0.822103,43.537252,0.104677,43.618992,-0.081739465,43.561783,-0.024530429
04D3lu,0.822697,43.731099,0.100111,43.620925,0.11017393,43.563736,0.16736353
05D1cl,0.828528,43.943345,0.100853,43.639832,0.30351293,43.582834,0.36051116
05D4fg,0.837004,43.768646,0.100539,43.667086,0.10156003,43.610368,0.15827816
04D2al,0.838126,43.483006,0.113632,43.670674,-0.18766804,43.613993,-0.13098716
Elvis,0.839734,43.46181,0.112754,43.675807,-0.21399749,43.61918,-0.15737005
05D4hn,0.840005,43.197607,0.103903,43.676672,-0.47906483,43.620053,-0.42244641
05D1az,0.840522,43.607144,0.101288,43.67832,-0.071175162,43.621718,-0.014573947
06D2ga,0.842123,43.6951,0.112024,43.683417,0.011683506,43.626869,0.068231392
06D4ce,0.847985,43.832645,0.110575,43.702,0.13064527,43.645648,0.18699722
04D1hy,0.848509,43.675838,0.10052,43.703655,-0.027816823,43.64732,0.028517566
05D3kp,0.850729,43.818657,0.098855,43.710656,0.10800099,43.654396,0.16426088
05D4dw,0.852994,43.554866,0.101921,43.71778,-0.16291393,43.661596,-0.10673021
05D1er,0.858507,43.497432,0.106173,43.735045,-0.23761235,43.679047,-0.18161463
04D1ff,0.858513,43.252618,0.101579,43.735063,-0.48244504,43.679066,-0.42644753
05D1iz,0.858516,44.064145,0.11645,43.735073,0.32907284,43.679075,0.38507025
04D4ii,0.863978,43.657487,0.1039,43.752071,-0.09458443,43.696259,-0.038772158
05D1em,0.864497,43.79925,0.102986,43.753681,0.04556912,43.697886,0.10136376
03D1ew,0.866494,43.652949,0.106037,43.759866,-0.1069174,43.70414,-0.051190698
05D2nn,0.872152,43.980618,0.119167,43.777316,0.20330242,43.721782,0.25883607
04D4bk,0.877971,43.973804,0.103099,43.795147,0.17865725,43.739813,0.23399143
05D3cq,0.890729,43.813231,0.103551,43.833842,-0.020610715,43.778948,0.03428302
05D2by,0.893183,43.89875,0.106138,43.841223,0.057527447,43.786414,0.11233598
03D4di,0.896944,43.849449,0.109618,43.852497,-0.0030474249,43.797819,0.051630242
05D3ht,0.901736,44.064275,0.111342,43.866794,0.19748135,43.812284,0.25199176
04D3gx,0.910752,44.093128,0.112202,43.893494,0.19963404,43.8393,0.25382827
04D1ow,0.913473,43.886202,0.104751,43.901502,-0.015299974,43.847403,0.038798459
05D2bw,0.92221,43.815627,0.117626,43.927056,-0.11142895,43.873266,-0.057639274
05D2ay,0.922221,43.56967,0.117413,43.927088,-0.35741836,43.873299,-0.30362908
03D4cy,0.924917,44.05598,0.125384,43.934925,0.12105455,43.881232,0.17474821
05D2ob,0.92622,43.84699,0.111056,43.938705,-0.091715519,43.885058,-0.038068132
04D4jy,0.927909,44.175982,0.121275,43.943597,0.23238464,43.89001,0.28597199
04D4ih,0.931901,44.156423,0.111047,43.955125,0.20129849,43.90168,0.2547437
06D2cd,0.932229,43.790117,0.130385,43.95607,-0.16595287,43.902636,-0.11251936
04D4hf,0.9339,43.862922,0.126556,43.960879,-0.0979569,43.907505,-0.044583003
Vilas,0.935774,43.618621,0.119916,43.966263,-0.34764171,43.912956,-0.29433474
05D3la,0.936755,43.836807,0.108686,43.969076,-0.13226954,43.915805,-0.078997637
03D4cx,0.94689,43.32103,0.115036,43.99798,-0.67695061,43.945072,-0.62404214
04D1pd,0.948455,43.625089,0.112213,44.002416,-0.37732715,43.949564,-0.32447498
04D3ml,0.950763,44.237097,0.112327,44.008945,0.22815169,43.956176,0.28092073
04D4jw,0.958871,44.34431,0.125337,44.031759,0.31255106,43.979283,0.36502725
05D3km,0.96074,44.315234,0.112338,44.036991,0.27824232,43.984583,0.33065082
04D3nr,0.960751,43.581363,0.116274,44.037022,-0.45565913,43.984614,-0.40325103
Patuxent,0.970782,44.732088,0.118744,44.064933,0.6671559,44.012889,0.71919959
Ombo,0.97423,44.192459,0.118033,44.074461,0.11799831,44.022543,0.16991632
05D2my,0.98328,43.992852,0.114718,44.099313,-0.10646052,44.047726,-0.054873394
04D1rx,0.983407,44.202384,0.114131,44.09966,0.10272416,44.048078,0.15430664
04D3lp,0.983777,43.807878,0.14188,44.100671,-0.29279346,44.049102,-0.24122454
04D1iv,0.99639,44.253642,0.112483,44.134917,0.11872468,44.083812,0.16983002
06D4cl,0.997826,44.013808,0.115855,44.138789,-0.12498123,44.087737,-0.073928829
04D3dd,1.002795,44.235108,0.13731,44.152145,0.08296359,44.101276,0.13383254
Eagle,1.020807,44.380255,0.118836,44.200015,0.18023959,44.149814,0.23044039
04D4dw,1.0288,44.23321,0.1248,44.220991,0.012219172,44.171088,0.062121969
06D3en,1.060801,44.114142,0.132013,44.303387,-0.18924472,44.254686,-0.14054334
Gabi,1.12085,44.518694,0.121686,44.45155,0.067144699,44.405133,0.1135619
Lancaster,1.230892,44.816045,0.128558,44.703586,0.11245955,44.661417,0.15462821
Torngasek,1.265901,44.760726,0.128614,44.779046,-0.018320434,44.738237,0.022488639
Aphrodite,1.299106,44.804213,0.128055,44.848701,-0.04448765,44.809182,-0.0049686418
